#wvl [um]      Flux [erg/s/cm]
4.251372034    88414.4233        
4.249565385    88419.4128        
4.247760272    87999.776         
4.245956691    88357.4079        
4.244154642    87478.5538        
4.242354121    88259.0189        
4.240555127    87659.5974        
4.238757659    88154.6268        
4.236961713    88299.2139        
4.235167289    87054.2217        
4.233374384    88575.9965        
4.231582997    87534.4616        
4.229793125    88094.511         
4.228004766    88740.3377        
4.226217919    88686.7261        
4.224432582    88312.2767        
4.222648752    87670.0939        
4.220866429    88637.6725        
4.219085609    88940.3478        
4.217306291    87985.9919        
4.215528474    87225.1939        
4.213752155    87793.296         
4.211977332    88915.6047        
4.210204004    88523.9933        
4.208432168    88957.5807        
4.206661823    88882.173         
4.204892966    88926.4831        
4.203125597    88820.7025        
4.201359713    88586.9051        
4.199595312    88808.861         
4.197832392    89191.0959        
4.196070952    89014.0799        
4.194310989    88334.4485        
4.192552502    88782.147         
4.190795489    87743.5646        
4.189039948    89428.1866        
4.187285877    88164.8693        
4.185533275    89243.0512        
4.183782139    89159.6355        
4.182032468    89369.8021        
4.180284259    89561.2445        
4.178537512    89510.5062        
4.176792224    88945.4571        
4.175048393    89253.7342        
4.173306017    88086.2348        
4.171565095    89142.4207        
4.169825625    89379.7294        
4.168087606    89689.9533        
4.166351034    89078.2477        
4.164615909    89592.4176        
4.162882228    89261.1647        
4.161149991    87939.2892        
4.159419194    88975.7116        
4.157689836    88745.2391        
4.155961916    89492.56          
4.154235432    89195.3683        
4.152510381    89618.9212        
4.150786763    89246.0641        
4.149064575    89874.4707        
4.147343815    89847.7142        
4.145624482    89972.475         
4.143906574    89979.7928        
4.142190089    89865.1397        
4.140475025    89908.4375        
4.138761382    90092.1091        
4.137049156    89820.365         
4.135338346    88101.0211        
4.13362895     89848.7025        
4.131920968    89560.947         
4.130214396    89257.2726        
4.128509233    89984.3015        
4.126805477    89799.8345        
4.125103128    89747.7666        
4.123402182    90113.6623        
4.121702638    90343.4419        
4.120004495    90452.7307        
4.11830775     90000.4144        
4.116612402    90397.0211        
4.11491845     90414.9597        
4.113225891    88935.9165        
4.111534724    89063.7237        
4.109844947    88733.8153        
4.108156558    90140.7282        
4.106469556    90679.422         
4.104783939    90190.0253        
