#wvl [um]      Flux [erg/s/cm]
5.08599963     69023.8095        
5.083414206    66206.2693        
5.080831409    64440.5905        
5.078251235    64431.0107        
5.07567368     70112.4284        
5.073098741    56420.7335        
5.070526413    67089.1545        
5.067956692    70374.2144        
5.065389575    64857.7961        
5.062825056    62143.7087        
5.060263134    69246.0029        
5.057703802    65843.0664        
5.055147059    70872.766         
5.052592899    59459.5254        
5.050041319    70229.1375        
5.047492314    70305.7354        
5.044945881    67107.0285        
5.042402017    67615.4585        
5.039860717    71546.2972        
5.037321976    69072.1251        
5.034785793    59864.2869        
5.032252162    69414.2288        
5.029721079    63491.0621        
5.027192541    66836.2959        
5.024666545    69915.101         
5.022143085    70952.3526        
5.019622159    69965.8745        
5.017103763    68453.5609        
5.014587892    70782.9416        
5.012074543    70677.3805        
5.009563713    56764.144         
5.007055396    68802.9487        
5.004549591    68044.7187        
5.002046292    70386.8713        
4.999545496    71495.022         
4.997047199    71216.2794        
4.994551398    51509.1042        
4.992058089    71344.0598        
4.989567268    72800.2515        
4.987078932    71561.3825        
4.984593076    73206.3782        
4.982109697    71184.8887        
4.979628791    73287.4604        
4.977150355    70671.5503        
4.974674385    69059.8346        
4.972200877    67618.9547        
4.969729827    68666.7509        
4.967261233    71314.2303        
4.964795089    69408.0234        
4.962331394    73966.2227        
4.959870142    73303.9122        
4.95741133     65289.3972        
4.954954955    68800.1395        
4.952501013    71087.0979        
4.9500495      64934.5466        
4.947600414    63739.8419        
4.945153749    72189.4126        
4.942709503    60189.3948        
4.940267673    70488.1859        
4.937828253    74010.3893        
4.935391242    70264.8859        
4.932956635    72776.0383        
4.930524429    66452.0505        
4.928094619    63641.7978        
4.925667204    67509.7814        
4.923242179    71476.3703        
4.92081954     66302.3566        
4.918399285    70216.8528        
4.915981409    73128.5302        
4.913565909    72745.2103        
4.911152781    72255.1029        
4.908742023    70830.4453        
4.906333631    69961.9374        
4.9039276      71796.8676        
4.901523928    72990.1592        
4.899122612    73848.6782        
4.896723647    71712.5019        
4.89432703     75290.3649        
4.891932758    69989.4594        
4.889540828    75689.8185        
4.887151235    72967.3716        
4.884763977    73960.8158        
4.88237905     74810.6384        
4.879996451    68743.7238        
4.877616176    67317.5948        
4.875238222    74404.2991        
4.872862585    74219.1872        
4.870489263    74614.4781        
4.868118251    73724.8975        
4.865749547    74426.2619        
4.863383146    73486.9883        
4.861019046    70654.2429        
4.858657244    73771.1158        
4.856297735    73504.0581        
4.853940517    73185.3586        
4.851585586    73625.1283        
4.84923294     75307.1456        
4.846882573    73618.1806        
4.844534484    72172.8646        
4.842188669    69656.3955        
4.839845125    74062.8021        
4.837503848    74294.8222        
4.835164835    75217.9238        
4.832828083    71465.2723        
4.830493589    74272.2512        
4.828161348    73744.4497        
4.825831359    71110.89          
4.823503618    75288.6835        
4.821178121    74090.978         
4.818854865    75039.0274        
4.816533847    75047.4238        
4.814215064    76039.7246        
4.811898513    74945.6151        
4.80958419     75038.8457        
4.807272092    76026.324         
4.804962216    75360.2344        
4.802654558    73823.3872        
4.800349116    76417.7546        
4.798045887    64687.4489        
4.795744866    72904.7229        
4.793446052    76716.0746        
4.79114944     76051.717         
4.788855028    73749.6339        
4.786562813    75768.1799        
4.784272791    74371.8902        
4.781984958    75121.733         
4.779699313    75979.5914        
4.777415852    74776.5649        
4.775134572    76334.195         
4.772855469    75932.8716        
4.770578541    75069.8527        
4.768303784    76485.729         
4.766031196    75947.5139        
4.763760773    75655.9128        
4.761492511    76714.6478        
4.759226409    74228.89          
4.756962463    75879.054         
4.75470067     75775.9184        
4.752441027    76073.6189        
4.75018353     78325.4143        
4.747928177    76008.5651        
4.745674964    75705.8387        
4.74342389     78098.6822        
4.741174949    77788.4112        
4.738928141    76971.575         
4.73668346     74983.6405        
4.734440906    76822.4625        
4.732200473    77504.5185        
4.72996216     77437.8233        
4.727725964    77055.3495        
4.725491881    76476.8337        
4.723259908    76808.6524        
4.721030043    78145.9901        
4.718802282    77323.5916        
4.716576623    75922.0698        
4.714353062    76329.6774        
4.712131597    76523.6799        
4.709912224    78165.7206        
4.707694941    77517.3515        
4.705479745    78127.0663        
4.703266632    74893.1626        
4.701055601    79253.9486        
4.698846647    77769.9559        
4.696639768    76944.5242        
4.694434961    76040.4009        
4.692232223    78482.3965        
4.690031551    77676.3188        
4.687832943    77866.247         
4.685636395    76896.538         
4.683441904    78523.3845        
4.681249468    78037.2678        
4.679059084    78516.0273        
4.676870748    78678.5345        
4.674684459    77727.1133        
4.672500212    79164.1672        
4.670318006    78775.0191        
4.668137837    78989.8972        
4.665959703    78359.0164        
4.6637836      79001.6716        
4.661609527    77443.0673        
4.659437479    78864.2057        
4.657267454    73015.6802        
4.65509945     79598.0593        
4.652933463    79236.1337        
4.650769491    78378.917         
4.648607531    77100.9246        
4.64644758     76685.5078        
4.644289635    76906.4406        
4.642133693    79472.2833        
4.639979753    77360.6942        
4.63782781     79493.3485        
4.635677863    76520.4076        
4.633529907    79435.3209        
4.631383942    78277.6536        
4.629239963    79356.3126        
4.627097968    79003.2125        
4.624957955    80173.3818        
4.62281992     77593.5669        
4.620683861    77845.9926        
4.618549775    79695.2619        
4.61641766     79731.8341        
4.614287512    79211.0924        
4.612159329    78308.1216        
4.610033108    80518.8344        
4.607908847    78598.1963        
4.605786543    73859.9562        
4.603666192    80197.7918        
4.601547793    78534.9006        
4.599431343    79822.4411        
4.597316839    79143.0595        
4.595204278    80295.3507        
4.593093657    80435.6564        
4.590984975    78781.0873        
4.588878228    80652.7057        
4.586773413    79413.2008        
4.584670529    80681.5882        
4.582569572    77536.2872        
4.580470539    78706.1869        
4.578373429    80525.0187        
4.576278238    81786.4408        
4.574184963    80510.0562        
4.572093603    80087.5231        
4.570004155    80814.9216        
4.567916615    79914.5103        
4.565830981    78668.2524        
4.563747251    80471.2433        
4.561665423    81164.6917        
4.559585492    80953.461         
4.557507458    81120.1139        
4.555431317    79940.4179        
4.553357066    81860.8314        
4.551284704    81238.9889        
4.549214227    78332.6734        
4.547145633    80920.4787        
4.545078919    81258.1738        
4.543014083    80034.4105        
4.540951123    81716.4601        
4.538890035    81203.5238        
4.536830817    76461.0105        
4.534773467    81231.9446        
4.532717983    81781.5061        
4.53066436     80682.889         
4.528612598    81996.1805        
4.526562693    80289.5304        
4.524514643    78469.8865        
4.522468446    82497.9833        
4.520424098    79882.6226        
4.518381598    82110.8875        
4.516340943    80754.8001        
4.51430213     78498.3808        
4.512265157    80076.6412        
4.510230022    81430.878         
4.508196721    79295.9612        
4.506165253    82087.8406        
4.504135615    81755.2915        
4.502107805    82497.2991        
4.50008182     81801.1945        
4.498057657    80891.791         
4.496035314    81474.4242        
4.494014789    82736.6204        
4.49199608     72571.1781        
4.489979183    80773.4197        
4.487964096    82492.3911        
4.485950818    81320.6673        
4.483939345    82082.2695        
4.481929674    78775.6798        
4.479921805    80857.4177        
4.477915734    82946.9186        
4.475911458    81942.8683        
4.473908976    82235.2878        
4.471908285    82987.3623        
4.469909383    82313.8409        
4.467912266    79672.5363        
4.465916934    82499.4816        
4.463923383    81146.9478        
4.461931611    80263.3329        
4.459941615    82729.0276        
4.457953394    81527.3549        
4.455966945    79394.1883        
4.453982265    82619.4191        
4.451999352    78915.401         
4.450018205    82577.4338        
4.448038819    78619.2652        
4.446061194    81554.0592        
4.444085326    82526.0525        
4.442111214    82025.1661        
4.440138855    80861.675         
4.438168247    81765.3016        
4.436199387    81899.4864        
4.434232273    80029.231         
4.432266903    81506.3782        
4.430303274    76542.4069        
4.428341385    83457.1246        
4.426381232    82453.2475        
4.424422814    78564.4111        
4.422466128    80855.2624        
4.420511172    81741.8354        
4.418557943    78311.1593        
4.41660644     80873.5113        
4.41465666     77357.7981        
4.412708601    81673.4805        
4.41076226     83397.0546        
4.408817635    83367.8172        
4.406874725    81942.5682        
4.404933526    83772.5165        
4.402994036    82499.6834        
4.401056254    82586.0094        
4.399120176    82865.1641        
4.397185801    83030.696         
4.395253127    82773.5532        
4.39332215     81884.1236        
4.39139287     82400.9594        
4.389465283    83287.3972        
4.387539388    80503.7301        
4.385615182    80447.2575        
4.383692663    82512.9978        
4.381771829    82534.4414        
4.379852678    84256.7513        
4.377935207    82800.9559        
4.376019414    83672.5185        
4.374105297    82514.7623        
4.372192853    80176.1456        
4.370282082    82097.6456        
4.36837298     82872.1042        
4.366465545    83969.3506        
4.364559775    83589.607         
4.362655667    83566.0475        
4.360753221    83234.5789        
4.358852433    79416.4065        
4.356953301    83037.1163        
4.355055824    82993.0509        
4.353159998    83986.3517        
4.351265823    84942.4163        
4.349373295    83176.7669        
4.347482412    83009.9139        
4.345593173    84196.1075        
4.343705576    85023.9858        
4.341819617    83403.2699        
4.339935296    84495.5281        
4.338052609    84369.6242        
4.336171555    84720.7761        
4.334292131    80997.9652        
4.332414336    84635.1064        
4.330538168    84670.8427        
4.328663623    82222.9462        
4.326790701    81952.5068        
4.324919399    84170.2558        
4.323049715    83975.9005        
4.321181647    85139.3826        
4.319315192    84417.5584        
4.317450349    81559.4342        
4.315587116    83742.4262        
4.31372549     84651.1325        
4.31186547     85009.8421        
4.310007053    85667.1281        
4.308150237    84979.9938        
4.30629502     82131.0634        
4.304441401    84303.2416        
4.302589377    83706.7294        
4.300738945    84548.7129        
4.298890105    85247.1576        
4.297042853    84203.7494        
4.295197189    84015.6313        
4.293353109    81164.9224        
4.291510612    84577.1694        
4.289669695    84163.5366        
4.287830358    83452.7174        
4.285992597    83658.2065        
4.284156411    85113.9602        
4.282321797    83328.7577        
4.280488754    84821.6339        
4.27865728     79163.7188        
4.276827372    84253.6128        
4.274999028    85507.8589        
4.273172248    86141.0644        
4.271347028    85261.7085        
4.269523366    83076.9835        
4.267701261    85270.4159        
4.26588071     80557.2676        
4.264061713    85035.0747        
4.262244265    85030.0987        
4.260428367    79098.7863        
4.258614015    86069.6113        
4.256801207    86021.3868        
4.254989943    82943.3888        
4.253180219    84179.7403        
4.251372034    82956.1149        
4.249565385    83811.2852        
4.247760272    81627.7503        
4.245956691    85618.205         
4.244154642    84155.1203        
4.242354121    84579.5495        
4.240555127    81900.0746        
4.238757659    81986.5455        
4.236961713    79956.5425        
4.235167289    86601.9728        
4.233374384    82269.2403        
4.231582997    86059.8576        
4.229793125    80217.3863        
4.228004766    86349.5873        
4.226217919    86578.6781        
4.224432582    86645.2727        
4.222648752    83533.8358        
4.220866429    83354.1444        
4.219085609    81196.3673        
4.217306291    81395.7806        
4.215528474    83201.9868        
4.213752155    85024.4485        
4.211977332    85130.6709        
4.210204004    75213.548         
4.208432168    81109.7789        
4.206661823    77642.6702        
4.204892966    85343.8484        
4.203125597    85402.6298        
4.201359713    84515.4588        
4.199595312    83294.6167        
4.197832392    75752.7692        
4.196070952    85101.8578        
4.194310989    80493.4082        
4.192552502    83643.6534        
4.190795489    86355.5846        
4.189039948    85240.2095        
4.187285877    86988.667         
4.185533275    87041.4245        
4.183782139    78065.4945        
4.182032468    85366.0002        
4.180284259    86630.6926        
4.178537512    83745.8846        
4.176792224    85420.113         
4.175048393    79013.9075        
4.173306017    83203.4758        
4.171565095    85758.9614        
4.169825625    87347.8421        
4.168087606    85029.4528        
4.166351034    84561.045         
4.164615909    82303.9983        
4.162882228    85511.8989        
4.161149991    85479.1053        
4.159419194    85717.1186        
4.157689836    84755.1134        
4.155961916    86070.4483        
4.154235432    83723.9451        
4.152510381    84733.483         
4.150786763    85221.26          
4.149064575    86563.0057        
4.147343815    86546.7281        
4.145624482    75505.8833        
4.143906574    87309.2249        
4.142190089    87316.2578        
4.140475025    87041.3471        
4.138761382    86515.0455        
4.137049156    85131.051         
4.135338346    84784.5486        
4.13362895     86085.0321        
4.131920968    87874.7561        
4.130214396    87521.7421        
4.128509233    87504.2369        
4.126805477    86278.4497        
4.125103128    85331.6423        
4.123402182    85963.8491        
4.121702638    87524.6065        
4.120004495    85804.864         
4.11830775     84465.2262        
4.116612402    87720.6627        
4.11491845     85929.2373        
4.113225891    85442.961         
4.111534724    87945.6546        
4.109844947    87294.6001        
4.108156558    86192.3709        
4.106469556    81220.9506        
4.104783939    87337.1557        
4.103099705    74435.4058        
4.101416853    87307.0504        
4.099735381    79983.0858        
4.098055286    83213.5573        
4.096376569    82645.2893        
4.094699226    88551.4977        
4.093023256    87111.4496        
4.091348657    79533.9231        
4.089675428    87924.2613        
4.088003568    87987.8971        
4.086333073    85780.5638        
4.084663944    72099.1547        
4.082996177    88679.6837        
4.081329771    88944.6426        
4.079664726    86550.7467        
4.078001038    87655.6374        
4.076338707    84801.9751        
4.07467773     85547.3489        
4.073018106    86712.0074        
4.071359834    85626.2608        
4.069702912    87427.044         
4.068047337    87856.903         
4.066393109    81243.0579        
4.064740226    85981.4114        
4.063088686    84152.6182        
4.061438488    89022.3           
4.059789629    88250.156         
4.058142109    82609.8643        
4.056495925    86776.0585        
4.054851076    82452.1316        
4.053207561    88749.9157        
4.051565378    85820.0009        
4.049924524    88438.5822        
4.048284999    87708.3545        
4.046646801    86938.1698        
4.045009929    88119.2568        
4.04337438     85641.3566        
4.041740153    73269.0438        
4.040107246    88058.2631        
4.038475659    83803.8228        
4.036845389    82005.4466        
4.035216434    88911.8533        
4.033588794    87434.2919        
4.031962466    87603.6597        
4.030337449    88531.3815        
4.028713742    83620.0436        
4.027091342    89108.1165        
4.025470248    81096.1241        
4.023850459    86711.8623        
4.022231973    82423.351         
4.020614789    89516.8788        
4.018998904    80185.0932        
4.017384318    89262.8879        
4.015771028    86794.8777        
4.014159034    85787.7996        
4.012548333    88598.988         
4.010938924    87597.9561        
4.009330806    88783.2953        
4.007723977    81955.1233        
4.006118435    84911.7233        
4.00451418     86191.1693        
4.002911208    74235.5013        
4.001309519    81135.6859        
3.999709112    88824.127         
3.998109984    88265.9677        
3.996512135    89787.8611        
3.994915562    84828.9762        
3.993320264    88347.2922        
3.99172624     88281.5729        
3.990133488    89931.5966        
3.988542007    89553.9044        
3.986951794    89720.8827        
3.985362849    86869.7184        
3.98377517     89569.5793        
3.982188756    81503.6021        
3.980603604    88329.1642        
3.979019714    88232.8231        
3.977437084    88121.746         
3.975855713    80768.2896        
3.974275598    78794.0128        
3.972696739    90614.1917        
3.971119134    86316.9985        
3.969542781    83502.13          
3.967967679    89164.4874        
3.966393827    89479.8389        
3.964821223    86713.3744        
3.963249865    90230.0003        
3.961679752    90173.5105        
3.960110883    86239.4864        
3.958543256    89286.6247        
3.95697687     69297.5503        
3.955411722    87335.8114        
3.953847813    88127.3303        
3.952285139    83154.3063        
3.950723701    85901.1359        
3.949163495    87998.2491        
3.947604522    82136.0063        
3.946046779    83388.0837        
3.944490264    88025.5823        
3.942934977    89749.6487        
3.941380917    88349.4373        
3.93982808     87339.6688        
3.938276467    87100.3077        
3.936726075    88438.2723        
3.935176904    80380.2285        
3.933628952    82568.5319        
3.932082216    89848.4616        
3.930536697    88339.6552        
3.928992392    89173.8202        
3.9274493      89258.8908        
3.92590742     90509.0559        
3.92436675     89709.3333        
3.922827289    81294.8107        
3.921289035    80602.8128        
3.919751987    89707.3436        
3.918216143    78924.5115        
3.916681503    89463.8377        
3.915148064    89692.9594        
3.913615825    89871.7719        
3.912084786    90729.5921        
3.910554943    90038.6707        
3.909026297    89913.3484        
3.907498846    89879.1774        
3.905972587    90789.9684        
3.904447521    88322.8953        
3.902923645    90593.9053        
3.901400958    88059.6094        
3.899879458    89818.6171        
3.898359145    89454.6647        
3.896840017    90542.3229        
3.895322072    90295.7655        
3.89380531     89485.8089        
3.892289728    89618.2154        
3.890775325    86298.3502        
3.889262101    88975.7716        
3.887750053    90980.862         
3.88623918     91988.9845        
3.884729482    90778.7327        
3.883220955    83227.7043        
3.8817136      90237.3513        
3.880207415    83954.5321        
3.878702398    91008.5134        
3.877198548    89698.0388        
3.875695864    85099.781         
3.874194344    90543.6221        
3.872693987    85435.3561        
3.871194791    90218.0723        
3.869696756    91224.9631        
3.86819988     90180.5157        
3.866704162    89639.9056        
3.8652096      84900.0014        
3.863716192    82326.3761        
3.862223939    90844.3565        
3.860732837    88810.6267        
3.859242887    89985.7638        
3.857754086    89763.1611        
3.856266433    91584.8872        
3.854779927    68815.0354        
3.853294567    79465.7169        
3.851810351    90681.6696        
3.850327278    90223.5332        
3.848845346    84614.3627        
3.847364555    92050.2427        
3.845884903    89797.459         
3.844406389    88690.9683        
3.842929011    88325.2876        
3.841452768    89824.7102        
3.839977658    92129.4992        
3.838503681    91302.4757        
3.837030836    91797.2522        
3.83555912     90574.4669        
3.834088533    92290.6982        
3.832619073    91150.2866        
3.831150738    87365.7477        
3.829683529    90627.9375        
3.828217443    91261.6575        
3.826752479    92497.9001        
3.825288635    90459.9746        
3.823825912    91230.286         
3.822364306    87415.9289        
3.820903817    87978.1252        
3.819444444    90962.3707        
3.817986186    86166.228         
3.81652904     93131.7173        
3.815073007    90533.3984        
3.813618083    81414.6916        
3.81216427     91343.4881        
3.810711564    92043.6268        
3.809259965    87130.3481        
3.807809471    91509.1911        
3.806360082    68631.8745        
3.804911795    91920.5072        
3.80346461     91400.7565        
3.802018526    91445.7054        
3.800573541    92613.812         
3.799129654    90885.335         
3.797686863    81669.5596        
3.796245168    92731.4669        
3.794804568    92375.0673        
3.79336506     91671.0208        
3.791926643    91698.3727        
3.790489318    89150.1272        
3.789053081    88174.0944        
3.787617933    90564.2802        
3.786183871    91341.054         
3.784750895    91653.6832        
3.783319003    87869.6007        
3.781888194    92710.3307        
3.780458467    93001.9446        
3.77902982     91214.6026        
3.777602253    90918.9621        
3.776175764    90916.3078        
3.774750352    78880.2015        
3.773326015    84035.3593        
3.771902753    93399.7397        
3.770480565    89478.8833        
3.769059448    89654.4595        
3.767639403    90952.269         
3.766220427    92285.0265        
3.764802519    93431.576         
3.763385679    90311.8825        
3.761969904    91935.8885        
3.760555195    93630.3807        
3.759141549    88450.2018        
3.757728965    93870.0408        
3.756317443    90950.3947        
3.754906981    92800.1456        
3.753497577    90652.5819        
3.752089232    92294.8624        
3.750681942    93095.8546        
3.749275708    93604.4926        
3.747870528    84998.2757        
3.746466401    92953.9305        
3.745063326    80768.478         
3.743661301    90392.3492        
3.742260325    93093.3033        
3.740860398    87850.3048        
3.739461518    92230.5996        
3.738063683    94061.8755        
3.736666893    93747.0418        
3.735271147    84787.1533        
3.733876443    92324.0366        
3.73248278     91007.4465        
3.731090157    92754.3563        
3.729698573    90200.453         
3.728308026    94509.544         
3.726918516    92156.1337        
3.725530041    94759.317         
3.724142601    91199.9375        
3.722756193    87064.1018        
3.721370818    90956.0417        
3.719986473    93498.3511        
3.718603157    92692.7752        
3.717220871    93677.4486        
3.715839611    92524.7315        
3.714459377    91370.6173        
3.713080169    88594.7812        
3.711701984    92009.8368        
3.710324822    92382.3996        
3.708948682    94343.934         
3.707573562    89485.0837        
3.706199461    90438.253         
3.704826378    94105.1893        
3.703454313    93332.5213        
3.702083263    90007.9333        
3.700713228    93144.8387        
3.699344207    90545.2282        
3.697976198    90926.6895        
3.696609201    82978.5306        
3.695243214    80944.3998        
3.693878236    93603.3355        
3.692514267    93485.3138        
3.691151304    78927.1489        
3.689789347    79704.1336        
3.688428394    92675.9293        
3.687068445    93937.2739        
3.685709499    94218.0478        
3.684351554    88552.6155        
3.682994609    92997.8017        
3.681638664    86015.5052        
3.680283716    94371.8972        
3.678929766    93689.5755        
3.677576811    88787.7193        
3.676224851    94231.3577        
3.674873885    89950.8008        
3.673523911    92021.3042        
3.672174929    93753.2071        
3.670826937    91898.1689        
3.669479935    91322.5314        
3.66813392     92263.4062        
3.666788893    90910.2919        
3.665444852    93567.6012        
3.664101795    94523.4742        
3.662759723    94573.6929        
3.661418633    93406.4601        
3.660078525    91810.7922        
3.658739398    91372.086         
3.65740125     93446.1558        
3.656064081    91901.3171        
3.654727889    94546.2945        
3.653392673    93928.0994        
3.652058433    93462.6977        
3.650725167    91475.6344        
3.649392874    88484.0004        
3.648061553    91581.3597        
3.646731203    90078.7964        
3.645401823    93209.4308        
3.644073412    95425.0096        
3.642745968    92060.645         
3.641419492    93615.4679        
3.640093981    92009.8542        
3.638769434    90902.2621        
3.637445852    90183.9769        
3.636123232    94577.3793        
3.634801573    94978.8188        
3.633480875    92423.8774        
3.632161136    90950.4569        
3.630842355    92145.8566        
3.629524532    94036.7003        
3.628207665    95347.1017        
3.626891754    94105.6072        
3.625576796    94172.9887        
3.624262792    93463.4613        
3.62294974     79950.1651        
3.621637639    94809.9236        
3.620326488    93908.8125        
3.619016286    95560.8302        
3.617707032    92740.5437        
3.616398724    95881.5499        
3.615091363    80667.3163        
3.613784947    95188.2727        
3.612479475    90380.7312        
3.611174945    92081.424         
3.609871357    80672.1969        
3.60856871     94966.3077        
3.607267003    87189.6442        
3.605966235    92872.2384        
3.604666405    93842.6725        
3.603367511    94859.4939        
3.602069553    95026.1845        
3.600772529    95104.5077        
3.59947644     93842.1551        
3.598181283    94051.3461        
3.596887058    94698.0856        
3.595593763    95405.4536        
3.594301399    85978.6147        
3.593009962    86946.6496        
3.591719454    95635.9137        
3.590429872    95409.1138        
3.589141216    93000.005         
3.587853485    94318.5806        
3.586566678    94564.5467        
3.585280793    95845.957         
3.58399583     90408.3678        
3.582711787    79787.2078        
3.581428664    93542.3282        
3.580146461    96001.6089        
3.578865174    94977.0753        
3.577584805    93060.551         
3.576305351    87679.5809        
3.575026813    92112.9951        
3.573749188    86550.0525        
3.572472476    81362.8268        
3.571196676    94718.157         
3.569921786    95599.3715        
3.568647807    94732.071         
3.567374737    94727.4349        
3.566102574    95216.213         
3.564831319    89050.5305        
3.563560969    94334.9673        
3.562291525    95495.8961        
3.561022985    90645.9835        
3.559755348    90323.6183        
3.558488613    91044.8207        
3.557222779    94695.8648        
3.555957846    90504.212         
3.554693812    88623.738         
3.553430676    96291.4411        
3.552168437    93874.5339        
3.550907095    91840.6052        
3.549646649    95305.4909        
3.548387097    96582.4572        
3.547128438    93156.4558        
3.545870672    92422.3636        
3.544613798    96346.5922        
3.543357815    95776.0233        
3.542102721    95332.2393        
3.540848516    94966.9777        
3.539595199    93744.0977        
3.538342769    89372.5138        
3.537091225    94066.6307        
3.535840566    96807.7127        
3.534590791    91942.8864        
3.533341899    90733.5146        
3.532093889    93258.4826        
3.530846761    93542.6182        
3.529600513    95445.1449        
3.528355145    92292.332         
3.527110655    95554.6201        
3.525867043    93936.2589        
3.524624307    94566.6683        
3.523382447    94342.9341        
3.522141462    95109.6096        
3.520901351    92835.7655        
3.519662112    93248.9713        
3.518423746    90898.9083        
3.517186251    90078.916         
3.515949626    94120.593         
3.51471387     92761.9801        
3.513478983    94702.6563        
3.512244963    94111.1832        
3.51101181     90923.2019        
3.509779522    94843.0437        
3.508548099    91009.0128        
3.50731754     93609.6329        
3.506087843    95255.4936        
3.504859009    93815.3559        
3.503631036    92189.0787        
3.502403923    92449.0287        
3.501177669    94145.3054        
3.499952273    91741.8389        
3.498727735    92662.4645        
3.497504054    95530.9075        
3.496281228    95463.3871        
3.495059257    95339.3171        
3.49383814     93559.5213        
3.492617876    95470.0896        
3.491398464    91365.996         
3.490179903    91474.3118        
3.488962192    94848.2109        
3.487745331    96796.2951        
3.486529319    94119.3031        
3.485314154    92842.1824        
3.484099835    94875.7754        
3.482886363    95396.7853        
3.481673736    94992.2463        
3.480461952    94242.5179        
3.479251012    96839.0161        
3.478040914    93585.5726        
3.476831658    96003.9484        
3.475623242    94792.4081        
3.474415666    96108.249         
3.473208929    92063.6286        
3.47200303     96050.5698        
3.470797968    94402.3048        
3.469593742    94356.898         
3.468390352    92779.369         
3.467187795    95478.4697        
3.465986073    95360.243         
3.464785183    93514.6302        
3.463585125    89510.7133        
3.462385899    92364.461         
3.461187502    93756.9161        
3.459989935    94243.2895        
3.458793196    91539.5926        
3.457597284    92983.3625        
3.4564022      89895.9221        
3.455207941    96026.7219        
3.454014507    91052.5168        
3.452821897    91908.7953        
3.451630111    95105.2005        
3.450439147    92434.081         
