#wvl [um]      Flux [erg/s/cm]
5.262654291    72541.7211        
5.259886195    72589.6482        
5.257121009    72437.4836        
5.254358729    72456.2868        
5.251599351    72514.6628        
5.248842869    72744.7959        
5.246089279    72791.3778        
5.243338577    72834.5912        
5.240590758    72866.1029        
5.237845817    72912.8722        
5.23510375     72955.0996        
5.232364553    72990.548         
5.229628221    73033.5484        
5.226894749    73062.0336        
5.224164134    73032.1222        
5.22143637     73151.1971        
5.218711453    73142.0364        
5.215989378    73191.4811        
5.213270142    73275.3008        
5.21055374     73295.6437        
5.207840167    73352.2369        
5.205129418    73388.6876        
5.202421491    73432.4983        
5.199716379    73476.0311        
5.197014079    73509.8967        
5.194314587    73524.0784        
5.191617897    73589.8583        
5.188924006    73626.3693        
5.186232909    73676.271         
5.183544602    73716.5145        
5.180859081    73756.0452        
5.17817634     73714.0449        
5.175496377    73830.5522        
5.172819186    73861.3268        
5.170144764    73871.3653        
5.167473106    73954.838         
5.164804207    73992.267         
5.162138064    74033.0096        
5.159474672    74036.2778        
5.156814027    74108.8805        
5.154156124    74152.0444        
5.15150096     74144.8856        
5.14884853     74221.2363        
5.14619883     74273.0126        
5.143551856    74292.8124        
5.140907604    74345.1801        
5.138266069    74388.8585        
5.135627247    74432.8887        
5.132991134    74454.3596        
5.130357726    74496.6968        
5.127727018    74533.2804        
5.125099008    74580.8299        
5.122473689    74623.4043        
5.119851059    74667.5395        
5.117231113    74686.6983        
5.114613847    74630.4867        
5.111999256    74782.8998        
5.109387338    74746.341         
5.106778087    74858.4891        
5.1041715      74411.1152        
5.101567573    74943.2767        
5.0989663      74973.885         
5.09636768     75008.5114        
5.093771706    74834.0691        
5.091178376    75038.0121        
5.088587686    75138.7957        
5.08599963     75178.0488        
5.083414206    75187.3306        
5.080831409    75245.8528        
5.078251235    75240.5303        
5.07567368     75336.6929        
5.073098741    75218.5527        
5.070526413    75389.166         
5.067956692    75435.8525        
5.065389575    75481.0795        
5.062825056    75328.0315        
5.060263134    75566.2362        
5.057703802    75605.1114        
5.055147059    75634.195         
5.052592899    75654.2432        
5.050041319    75656.3549        
5.047492314    75720.8567        
5.044945881    75764.3618        
5.042402017    75738.6857        
5.039860717    75879.3844        
5.037321976    75896.7211        
5.034785793    75942.1207        
5.032252162    75979.0185        
5.029721079    75992.4989        
5.027192541    75995.1124        
5.024666545    76110.1607        
5.022143085    76150.9339        
5.019622159    76189.7505        
5.017103763    76217.6777        
5.014587892    76253.7594        
5.012074543    76301.4209        
5.009563713    76336.0135        
5.007055396    76370.3774        
5.004549591    76398.8267        
5.002046292    76443.6582        
4.999545496    76489.9814        
4.997047199    76491.9501        
4.994551398    76570.1367        
4.992058089    76607.0562        
4.989567268    76643.7082        
4.987078932    76685.4441        
4.984593076    76684.4393        
4.982109697    76765.0777        
4.979628791    76793.0077        
4.977150355    76835.8563        
4.974674385    76873.7893        
4.972200877    76916.437         
4.969729827    76936.3572        
4.967261233    76976.4952        
4.964795089    77030.2449        
4.962331394    77066.0926        
4.959870142    77080.2881        
4.95741133     77128.251         
4.954954955    77168.1409        
4.952501013    77205.7344        
4.9500495      77236.7335        
4.947600414    77265.9797        
4.945153749    77328.6626        
4.942709503    77326.9692        
4.940267673    77407.6094        
4.937828253    77286.5089        
4.935391242    77385.9042        
4.932956635    77523.8827        
4.930524429    77557.0285        
4.928094619    77480.5598        
4.925667204    77464.5675        
4.923242179    77667.3106        
4.92081954     77698.4355        
4.918399285    77730.0338        
4.915981409    77763.5619        
4.913565909    77812.9155        
4.911152781    77847.8604        
4.908742023    77842.2199        
4.906333631    77784.7276        
4.9039276      77965.5739        
4.901523928    77975.8407        
4.899122612    77986.2452        
4.896723647    78073.1647        
4.89432703     78082.6285        
4.891932758    77995.8972        
4.889540828    78198.0034        
4.887151235    78219.3596        
4.884763977    78272.9479        
4.88237905     78312.9058        
4.879996451    78258.3506        
4.877616176    78359.4113        
4.875238222    78409.4549        
4.872862585    78390.3987        
4.870489263    78429.1709        
4.868118251    78375.8454        
4.865749547    78563.3834        
4.863383146    78607.091         
4.861019046    78609.8284        
4.858657244    78592.0058        
4.856297735    78702.9848        
4.853940517    78752.9874        
4.851585586    78746.161         
4.84923294     78801.5097        
4.846882573    78856.4449        
4.844534484    78783.6783        
4.842188669    78926.1814        
4.839845125    78963.2907        
4.837503848    78982.4277        
4.835164835    78972.4817        
4.832828083    79074.2489        
4.830493589    79047.6725        
4.828161348    79161.0125        
4.825831359    79158.8791        
4.823503618    79210.483         
4.821178121    79040.3414        
4.818854865    79298.2134        
4.816533847    79258.5468        
4.814215064    79378.4881        
4.811898513    79405.0706        
4.80958419     79436.0619        
4.807272092    79437.3198        
4.804962216    79525.5098        
4.802654558    79537.5174        
4.800349116    79576.5073        
4.798045887    79625.2415        
4.795744866    79595.3467        
4.793446052    79640.9671        
4.79114944     79666.3503        
4.788855028    79581.1422        
4.786562813    79784.5055        
4.784272791    79853.4862        
4.781984958    79815.9986        
4.779699313    79872.7378        
4.777415852    79852.4966        
4.775134572    79970.8555        
4.772855469    80010.8295        
4.770578541    79891.1403        
4.768303784    80077.9588        
4.766031196    80137.6023        
4.763760773    80167.8366        
4.761492511    80217.4752        
4.759226409    80160.7591        
4.756962463    80186.5131        
4.75470067     80291.3389        
4.752441027    80341.2774        
4.75018353     80363.5665        
4.747928177    80371.3669        
4.745674964    80447.8325        
4.74342389     80483.3952        
4.741174949    80478.8755        
4.738928141    80572.1196        
4.73668346     80599.7887        
4.734440906    80073.403         
4.732200473    80620.8472        
4.72996216     80695.3894        
4.727725964    80724.1987        
4.725491881    80668.3106        
4.723259908    80809.8761        
4.721030043    80830.226         
4.718802282    80850.2931        
4.716576623    80915.208         
4.714353062    80945.8068        
4.712131597    80670.557         
4.709912224    81023.3968        
4.707694941    81054.0417        
4.705479745    81109.8415        
4.703266632    81092.5075        
4.701055601    81152.9552        
4.698846647    81186.1779        
4.696639768    81226.4413        
4.694434961    81265.0768        
4.692232223    81219.1063        
4.690031551    81305.5028        
4.687832943    81386.3085        
4.685636395    81246.4253        
4.683441904    81375.0623        
4.681249468    81459.4064        
4.679059084    81494.9142        
4.676870748    81529.8906        
4.674684459    81522.9243        
4.672500212    81503.0283        
4.670318006    81569.1461        
4.668137837    81693.8502        
4.665959703    81683.8843        
4.6637836      81695.278         
4.661609527    81807.7711        
4.659437479    81838.9774        
4.657267454    81768.2899        
4.65509945     81838.478         
4.652933463    81878.0618        
4.650769491    81983.6905        
4.648607531    81986.4647        
4.64644758     81983.8463        
4.644289635    82045.4143        
4.642133693    82028.5405        
4.639979753    82106.7148        
4.63782781     82156.9221        
4.635677863    82085.7798        
4.633529907    82201.9264        
4.631383942    82276.3986        
4.629239963    81954.0343        
4.627097968    82338.4154        
4.624957955    80643.394         
4.62281992     82409.5689        
4.620683861    82464.2752        
4.618549775    82414.7212        
4.61641766     82308.5518        
4.614287512    82372.7176        
4.612159329    82588.8688        
4.610033108    82611.1961        
4.607908847    82604.3142        
4.605786543    82685.9934        
4.603666192    82710.7792        
4.601547793    81338.0369        
4.599431343    82780.903         
4.597316839    82837.7863        
4.595204278    82249.2923        
4.593093657    82734.322         
4.590984975    82949.7031        
4.588878228    82911.1439        
4.586773413    82973.8771        
4.584670529    83039.0931        
4.582569572    81087.2583        
4.580470539    82870.0404        
4.578373429    82105.8207        
4.576278238    83173.7461        
4.574184963    82930.2322        
4.572093603    83241.4451        
4.570004155    83117.9697        
4.567916615    82828.0257        
4.565830981    83318.0075        
4.563747251    83366.9796        
4.561665423    82014.7584        
4.559585492    83440.8294        
4.557507458    83494.6488        
4.555431317    83448.5357        
4.553357066    83516.5094        
4.551284704    83580.581         
4.549214227    83385.9311        
4.547145633    83614.0887        
4.545078919    83274.2608        
4.543014083    83678.2049        
4.540951123    83264.0164        
4.538890035    83773.9382        
4.536830817    83697.1731        
4.534773467    83780.0514        
4.532717983    83867.5997        
4.53066436     83922.5139        
4.528612598    83907.3781        
4.526562693    83944.0978        
4.524514643    83981.8243        
4.522468446    83974.5712        
4.520424098    84069.3277        
4.518381598    84109.8491        
4.516340943    83969.2742        
4.51430213     84172.4091        
4.512265157    84126.4815        
4.510230022    84075.5617        
4.508196721    83969.7041        
4.506165253    84281.1286        
4.504135615    84333.5428        
4.502107805    84340.5144        
4.50008182     84296.907         
4.498057657    84366.6868        
4.496035314    84457.6569        
4.494014789    84524.3858        
4.49199608     84233.2233        
4.489979183    84532.9793        
4.487964096    84607.1267        
4.485950818    84659.1689        
4.483939345    84640.9157        
4.481929674    84653.0093        
4.479921805    84568.9551        
4.477915734    84693.5486        
4.475911458    84814.5863        
4.473908976    84746.6244        
4.471908285    84875.3321        
4.469909383    84858.2756        
4.467912266    84907.6463        
4.465916934    84960.4281        
4.463923383    85006.3206        
4.461931611    84955.0103        
4.459941615    84915.752         
4.457953394    85062.2967        
4.455966945    85128.0401        
4.453982265    85177.8259        
4.451999352    84967.8194        
4.450018205    83372.9697        
4.448038819    85266.4781        
4.446061194    85247.6569        
4.444085326    84981.2121        
4.442111214    83327.6589        
4.440138855    85355.1146        
4.438168247    85383.9502        
4.436199387    85428.6463        
4.434232273    85445.9522        
4.432266903    85544.0866        
4.430303274    85523.9927        
4.428341385    85559.4728        
4.426381232    85611.9836        
4.424422814    84224.4867        
4.422466128    85533.6333        
4.420511172    85677.8605        
4.418557943    85728.039         
4.41660644     85777.6873        
4.41465666     85678.415         
4.412708601    85799.1985        
4.41076226     85855.0937        
4.408817635    85812.6635        
4.406874725    85948.8162        
4.404933526    85901.7842        
4.402994036    85918.8725        
4.401056254    86047.5854        
4.399120176    85840.2903        
4.397185801    86062.675         
4.395253127    86103.3856        
4.39332215     86111.7019        
4.39139287     86180.9706        
4.389465283    86036.9403        
4.387539388    86183.0024        
4.385615182    86193.4185        
4.383692663    86280.1514        
4.381771829    86361.1849        
4.379852678    86297.3946        
4.377935207    86284.4494        
4.376019414    86409.3173        
4.374105297    86407.8537        
4.372192853    86436.6669        
4.370282082    86512.5668        
4.36837298     86567.262         
4.366465545    86547.6688        
4.364559775    86640.6746        
4.362655667    86601.5587        
4.360753221    86664.9093        
4.358852433    86573.5938        
4.356953301    86506.4868        
4.355055824    86727.1816        
4.353159998    86772.2074        
4.351265823    86826.7429        
4.349373295    86504.0063        
4.347482412    86903.4947        
4.345593173    86904.9374        
4.343705576    86953.0228        
4.341819617    87000.2118        
4.339935296    87006.8852        
4.338052609    87007.7234        
4.336171555    86955.773         
4.334292131    86668.0377        
4.332414336    87032.1616        
4.330538168    87051.4686        
4.328663623    87222.8394        
4.326790701    87226.2042        
4.324919399    87270.9989        
4.323049715    87306.038         
4.321181647    87152.364         
4.319315192    87382.5664        
4.317450349    87348.8398        
4.315587116    87309.7296        
4.31372549     87400.52          
4.31186547     87244.8766        
4.310007053    87321.869         
4.308150237    87477.7864        
4.30629502     87567.5499        
4.304441401    87601.2882        
4.302589377    87551.8078        
4.300738945    87679.2372        
4.298890105    87509.652         
4.297042853    87668.9683        
4.295197189    87198.5925        
4.293353109    87479.1172        
4.291510612    87753.2624        
4.289669695    87835.0746        
4.287830358    87453.7023        
4.285992597    87855.6571        
4.284156411    87844.2252        
4.282321797    87899.4867        
4.280488754    87958.5363        
4.27865728     87959.5197        
4.276827372    88011.2038        
4.274999028    88052.2601        
4.273172248    88052.929         
4.271347028    87669.9425        
4.269523366    88145.7634        
4.267701261    88062.3995        
4.26588071     88219.5005        
4.264061713    88207.651         
4.262244265    88222.4799        
4.260428367    87706.6466        
4.258614015    88278.7473        
4.256801207    88312.1262        
4.254989943    88110.4058        
4.253180219    88446.072         
4.251372034    88244.678         
4.249565385    87909.2881        
4.247760272    88426.4824        
4.245956691    88457.1532        
4.244154642    88509.1536        
4.242354121    88427.4478        
4.240555127    87805.1845        
4.238757659    88577.3267        
4.236961713    88478.297         
4.235167289    88614.2732        
4.233374384    88576.0022        
4.231582997    88737.5653        
4.229793125    88848.817         
4.228004766    88330.6685        
4.226217919    88398.5858        
4.224432582    88761.3079        
4.222648752    88896.7922        
4.220866429    88738.4871        
4.219085609    88995.5606        
4.217306291    88945.5984        
4.215528474    89039.2662        
4.213752155    89059.3731        
4.211977332    89074.7593        
4.210204004    88778.9512        
4.208432168    89158.8968        
4.206661823    88883.1256        
4.204892966    89075.3426        
4.203125597    89014.8722        
4.201359713    89301.1384        
4.199595312    89299.3343        
4.197832392    89311.9431        
4.196070952    88643.28          
4.194310989    89387.0615        
4.192552502    89443.4027        
4.190795489    89402.4706        
4.189039948    89472.9151        
4.187285877    89266.5421        
4.185533275    89466.2918        
4.183782139    89517.5017        
4.182032468    89642.3472        
4.180284259    89571.6757        
4.178537512    87643.0515        
4.176792224    89664.9937        
4.175048393    89474.8708        
4.173306017    89640.4163        
4.171565095    89737.2766        
4.169825625    89800.1534        
4.168087606    89777.9335        
4.166351034    89617.4018        
4.164615909    89838.2897        
4.162882228    89232.9882        
4.161149991    89958.9774        
4.159419194    89949.262         
4.157689836    89562.3953        
4.155961916    89865.6166        
4.154235432    89998.5059        
4.152510381    89850.2686        
4.150786763    90128.2486        
4.149064575    89649.0831        
4.147343815    90183.4845        
4.145624482    90210.0876        
4.143906574    90167.6951        
4.142190089    89742.5652        
4.140475025    90275.1365        
4.138761382    90257.5265        
4.137049156    89344.6477        
4.135338346    90259.2722        
4.13362895     90203.4459        
4.131920968    90197.9728        
4.130214396    90278.5881        
4.128509233    90351.0212        
4.126805477    90380.7021        
4.125103128    90246.8407        
4.123402182    90460.19          
4.121702638    90009.3585        
4.120004495    90613.3953        
4.11830775     90187.9485        
4.116612402    90334.9112        
4.11491845     90669.467         
4.113225891    90617.9248        
4.111534724    90669.1106        
4.109844947    90767.399         
4.108156558    90556.772         
4.106469556    90048.6276        
4.104783939    90624.2003        
4.103099705    90868.1136        
4.101416853    88938.529         
4.099735381    90760.2901        
4.098055286    90743.1617        
4.096376569    90868.781         
4.094699226    90951.0867        
4.093023256    90916.6069        
4.091348657    91037.0814        
4.089675428    91044.9046        
4.088003568    91092.4762        
4.086333073    90826.84          
4.084663944    90851.1125        
4.082996177    90996.7369        
4.081329771    90809.0961        
4.079664726    90879.7429        
4.078001038    91213.6256        
4.076338707    91290.4776        
4.07467773     90748.4525        
4.073018106    91396.4062        
4.071359834    91070.5386        
4.069702912    91271.9121        
4.068047337    91473.7111        
4.066393109    91366.0363        
4.064740226    91254.812         
4.063088686    91496.7146        
4.061438488    91552.7585        
4.059789629    91414.295         
4.058142109    90987.9299        
4.056495925    91644.2257        
4.054851076    91482.2924        
4.053207561    91662.172         
4.051565378    91043.6519        
4.049924524    91079.6416        
4.048284999    89303.0205        
4.046646801    91269.6374        
4.045009929    91217.0674        
4.04337438     90581.9789        
4.041740153    91723.3785        
4.040107246    91671.6416        
4.038475659    91145.025         
4.036845389    91843.0798        
4.035216434    91055.7256        
4.033588794    91793.8315        
4.031962466    91912.7587        
4.030337449    91998.2554        
4.028713742    92057.6934        
4.027091342    91905.7582        
4.025470248    91060.9027        
4.023850459    91603.2569        
4.022231973    91979.8683        
4.020614789    92128.2268        
4.018998904    91736.2388        
4.017384318    92053.345         
4.015771028    91886.4273        
4.014159034    91567.8503        
4.012548333    92078.5963        
4.010938924    92074.7691        
4.009330806    92428.0798        
4.007723977    91731.0475        
4.006118435    92081.0764        
4.00451418     92283.8292        
4.002911208    92431.6105        
4.001309519    92208.7065        
3.999709112    92254.2503        
3.998109984    92451.4234        
3.996512135    91134.2909        
3.994915562    92225.0728        
3.993320264    92632.3148        
3.99172624     92652.5816        
3.990133488    92420.9437        
3.988542007    92205.1568        
3.986951794    92097.3262        
3.985362849    90309.3247        
3.98377517     92767.1162        
3.982188756    92676.4731        
3.980603604    92860.037         
3.979019714    92684.6501        
3.977437084    92878.5639        
3.975855713    92835.9846        
3.974275598    92902.5609        
3.972696739    92810.7026        
3.971119134    92954.365         
3.969542781    92944.458         
3.967967679    90224.3414        
3.966393827    92740.0939        
3.964821223    92807.6471        
3.963249865    92936.7472        
3.961679752    93014.7597        
3.960110883    92994.15          
3.958543256    93004.8838        
3.95697687     92916.3657        
3.955411722    92685.5791        
3.953847813    93181.1264        
3.952285139    93011.6381        
3.950723701    93288.8943        
3.949163495    93210.5606        
3.947604522    93339.8887        
3.946046779    92984.4575        
3.944490264    93250.531         
3.942934977    93266.6187        
3.941380917    92625.3725        
3.93982808     93307.6407        
3.938276467    93199.7666        
3.936726075    93247.1188        
3.935176904    93127.3704        
3.933628952    93409.9411        
3.932082216    93614.3325        
3.930536697    93533.4832        
3.928992392    93420.613         
3.9274493      93702.7654        
3.92590742     93621.5223        
3.92436675     93061.9256        
3.922827289    93689.8355        
3.921289035    93754.5522        
3.919751987    93780.1103        
3.918216143    93107.0972        
3.916681503    93828.1912        
3.915148064    93535.6048        
3.913615825    92223.8782        
3.912084786    93046.5881        
3.910554943    93234.8225        
3.909026297    93911.951         
3.907498846    93515.9189        
3.905972587    93789.1808        
3.904447521    93766.7869        
3.902923645    93016.4642        
3.901400958    93879.1351        
3.899879458    94079.3408        
3.898359145    94008.9661        
3.896840017    94005.2252        
3.895322072    94157.0979        
3.89380531     94208.8041        
3.892289728    93069.5373        
3.890775325    94306.1344        
3.889262101    93939.2693        
3.887750053    94118.4522        
3.88623918     93570.0946        
3.884729482    94033.777         
3.883220955    93959.6802        
3.8817136      94322.339         
3.880207415    94294.4302        
3.878702398    93834.9351        
3.877198548    94439.0303        
3.875695864    94331.7177        
3.874194344    94495.7034        
3.872693987    94323.9887        
3.871194791    94461.7098        
3.869696756    92545.04          
3.86819988     94573.1744        
3.866704162    94335.9079        
3.8652096      94443.3831        
3.863716192    94455.2144        
3.862223939    94204.3051        
3.860732837    94446.8799        
3.859242887    94537.0016        
3.857754086    94690.3927        
3.856266433    94566.4975        
3.854779927    94423.6635        
3.853294567    94613.0176        
3.851810351    94839.4428        
3.850327278    94027.6192        
3.848845346    94885.8717        
3.847364555    94930.6841        
3.845884903    94817.6525        
3.844406389    94507.3884        
3.842929011    94874.4796        
3.841452768    92819.7103        
3.839977658    94996.2119        
3.838503681    95011.9574        
3.837030836    94935.2765        
3.83555912     94335.4398        
3.834088533    92807.6836        
3.832619073    94821.7356        
3.831150738    95009.5116        
3.829683529    95235.8829        
3.828217443    95095.2571        
3.826752479    94373.0985        
3.825288635    95139.8274        
3.823825912    94969.2444        
3.822364306    94997.6735        
3.820903817    95286.8952        
3.819444444    94754.6206        
3.817986186    95408.2752        
3.81652904     95357.5708        
3.815073007    95312.5265        
3.813618083    95329.9829        
3.81216427     94706.5328        
3.810711564    94938.7878        
3.809259965    94949.6495        
3.807809471    95485.8262        
3.806360082    95520.0631        
3.804911795    95202.7927        
3.80346461     93842.7652        
3.802018526    95407.2602        
3.800573541    95233.684         
3.799129654    95010.2302        
3.797686863    95531.2459        
3.796245168    91998.0453        
3.794804568    95361.9242        
3.79336506     95497.957         
3.791926643    93775.1591        
3.790489318    93927.8334        
3.789053081    95602.4871        
3.787617933    95749.419         
3.786183871    94716.5998        
3.784750895    92548.4736        
3.783319003    95332.7879        
3.781888194    95747.1376        
3.780458467    95693.0327        
3.77902982     95074.6568        
3.777602253    96106.9783        
3.776175764    95994.6078        
3.774750352    95910.0325        
3.773326015    95439.8569        
3.771902753    93901.5377        
3.770480565    95879.8338        
3.769059448    94789.5849        
3.767639403    95313.1121        
3.766220427    95783.8013        
3.764802519    96022.1626        
3.763385679    96240.08          
3.761969904    95978.3368        
3.760555195    96056.094         
3.759141549    95937.2817        
3.757728965    96366.7978        
3.756317443    96297.2242        
3.754906981    96135.2334        
3.753497577    95021.6276        
3.752089232    96194.142         
3.750681942    95949.6449        
3.749275708    96208.0483        
3.747870528    96334.5277        
3.746466401    96224.0361        
3.745063326    96457.5169        
3.743661301    95381.2256        
3.742260325    96164.1262        
3.740860398    95808.2589        
3.739461518    96489.2004        
3.738063683    96551.0786        
3.736666893    96673.5537        
3.735271147    96703.9193        
3.733876443    96595.9043        
3.73248278     94510.8001        
3.731090157    96449.5195        
3.729698573    95973.4084        
3.728308026    96200.5407        
3.726918516    95958.6914        
3.725530041    96856.861         
3.724142601    96265.7193        
3.722756193    94767.5104        
3.721370818    96515.27          
3.719986473    96574.3403        
3.718603157    88608.3814        
3.717220871    94125.0092        
3.715839611    96371.0006        
3.714459377    96765.985         
3.713080169    97039.6066        
3.711701984    96957.3513        
3.710324822    96754.6679        
3.708948682    96431.6016        
3.707573562    97061.1988        
3.706199461    97059.4066        
3.704826378    93953.329         
3.703454313    96639.0687        
3.702083263    96893.0623        
3.700713228    97096.7071        
3.699344207    97009.7348        
3.697976198    94110.7325        
3.696609201    93764.172         
3.695243214    93268.3467        
3.693878236    96538.1191        
3.692514267    97151.7019        
3.691151304    97223.9007        
3.689789347    95525.9916        
3.688428394    95380.448         
3.687068445    96790.5058        
3.685709499    97390.2775        
3.684351554    97378.6178        
3.682994609    97141.3852        
3.681638664    97167.3653        
3.680283716    97446.3352        
3.678929766    97480.0904        
3.677576811    97353.9255        
3.676224851    97542.7016        
3.674873885    97526.5249        
3.673523911    96127.8199        
3.672174929    97243.6834        
3.670826937    97331.2431        
3.669479935    96509.8862        
3.66813392     97510.558         
3.666788893    97326.955         
3.665444852    97156.6882        
3.664101795    94526.3482        
3.662759723    96921.9695        
3.661418633    96524.7705        
3.660078525    96973.2069        
3.658739398    97854.3992        
3.65740125     96485.968         
3.656064081    94474.2885        
3.654727889    95841.8077        
3.653392673    97395.984         
3.652058433    97565.3156        
3.650725167    95909.9066        
3.649392874    96798.1598        
3.648061553    96978.1244        
3.646731203    97444.5324        
3.645401823    97681.28          
3.644073412    95907.5185        
3.642745968    97050.7675        
3.641419492    98034.6466        
3.640093981    97536.8618        
3.638769434    98108.3767        
3.637445852    97939.2743        
3.636123232    97881.6413        
3.634801573    97925.8804        
3.633480875    97860.4304        
3.632161136    97158.7685        
3.630842355    98211.0745        
3.629524532    97931.2224        
3.628207665    98097.4646        
3.626891754    98052.3998        
3.625576796    91940.6345        
3.624262792    97630.0152        
3.62294974     98312.6258        
3.621637639    97738.986         
3.620326488    98054.9749        
3.619016286    97964.262         
3.617707032    93934.8715        
3.616398724    97754.759         
3.615091363    97644.6105        
3.613784947    98060.8721        
3.612479475    98473.1027        
3.611174945    91469.7317        
3.609871357    98367.8286        
3.60856871     98530.224         
3.607267003    97249.3704        
3.605966235    98400.0714        
3.604666405    97426.6521        
3.603367511    98468.2617        
3.602069553    97914.4418        
3.600772529    98729.5897        
3.59947644     98129.244         
3.598181283    98503.7024        
3.596887058    96785.4207        
3.595593763    98520.0067        
3.594301399    97657.0003        
3.593009962    98754.0724        
3.591719454    98563.1138        
3.590429872    97349.7424        
3.589141216    98325.7603        
3.587853485    95507.2337        
3.586566678    97728.391         
3.585280793    97213.1852        
3.58399583     95886.4953        
3.582711787    98654.2558        
3.581428664    99003.5396        
3.580146461    98713.277         
3.578865174    99001.503         
3.577584805    98303.4443        
3.576305351    98785.4061        
3.575026813    98891.065         
3.573749188    96538.754         
3.572472476    98029.3448        
3.571196676    98481.7368        
3.569921786    99069.7518        
3.568647807    98908.5511        
3.567374737    98785.061         
3.566102574    97563.676         
3.564831319    99151.9496        
3.563560969    98016.1592        
3.562291525    98857.5901        
3.561022985    98574.2123        
3.559755348    99141.4965        
3.558488613    99206.2144        
3.557222779    98211.4631        
3.555957846    99311.7938        
3.554693812    95498.6812        
3.553430676    99158.3822        
3.552168437    98539.4554        
3.550907095    96240.1929        
3.549646649    99424.4336        
3.548387097    98889.8955        
3.547128438    97926.5978        
3.545870672    98750.1624        
3.544613798    98135.495         
3.543357815    99468.0056        
3.542102721    98513.2806        
3.540848516    99539.5953        
3.539595199    99199.6226        
3.538342769    98973.1607        
3.537091225    99324.3087        
3.535840566    98459.9159        
3.534590791    99205.5007        
3.533341899    98700.263         
3.532093889    99577.0114        
3.530846761    99652.5006        
3.529600513    94549.2822        
3.528355145    98916.9431        
3.527110655    95880.9667        
3.525867043    99561.3981        
3.524624307    99072.7889        
3.523382447    99085.1937        
3.522141462    99825.3656        
3.520901351    97189.3955        
3.519662112    99724.4658        
3.518423746    99148.477         
3.517186251    97473.072         
3.515949626    99694.556         
3.51471387     99876.1492        
3.513478983    99557.4356        
3.512244963    99569.5331        
3.51101181     99427.3991        
3.509779522    99874.3641        
3.508548099    99644.9575        
3.50731754     99645.2374        
3.506087843    97682.2927        
3.504859009    99645.403         
3.503631036    99690.0737        
3.502403923    91817.7097        
3.501177669    99840.9146        
3.499952273    99890.0044        
3.498727735    99787.9975        
3.497504054    100049.325        
3.496281228    100134.714        
3.495059257    98565.578         
3.49383814     98873.8991        
3.492617876    99870.5095        
3.491398464    100098.563        
3.490179903    100168.436        
3.488962192    99544.6537        
3.487745331    98553.3426        
3.486529319    99945.1273        
3.485314154    100304.749        
3.484099835    100251.755        
3.482886363    98753.3479        
3.481673736    100308.441        
3.480461952    100058.459        
3.479251012    100383.597        
3.478040914    99812.8979        
3.476831658    100418.837        
3.475623242    100340.307        
3.474415666    100428.728        
3.473208929    100267.791        
3.47200303     99816.3847        
3.470797968    100243.909        
3.469593742    100538.712        
3.468390352    98501.3899        
3.467187795    100136.406        
3.465986073    100582.682        
3.464785183    100079.361        
3.463585125    100481.015        
3.462385899    100569.58         
3.461187502    100486.21         
3.459989935    100559.4          
3.458793196    100542.059        
3.457597284    100629.294        
3.4564022      100380.044        
3.455207941    100701.084        
3.454014507    99087.678         
3.452821897    100511.487        
3.451630111    100388.232        
3.450439147    100538.376        
3.449249004    100809.695        
3.448059683    100431.13         
3.446871181    100840.937        
