#wvl [um]      Flux [erg/s/cm]
4.705479745    46868.6684        
4.703266632    37576.3773        
4.701055601    49080.384         
4.698846647    46234.7095        
4.696639768    55578.2048        
4.694434961    37743.678         
4.692232223    47515.964         
4.690031551    49111.5201        
4.687832943    54176.2247        
4.685636395    49948.0485        
4.683441904    44029.0621        
4.681249468    41155.1984        
4.679059084    38460.3609        
4.676870748    56194.5725        
4.674684459    44690.7271        
4.672500212    50805.7107        
4.670318006    57417.7454        
4.668137837    50316.0404        
4.665959703    54756.5406        
4.6637836      56284.0413        
4.661609527    51948.1385        
4.659437479    41821.3031        
4.657267454    41532.4061        
4.65509945     56419.7612        
4.652933463    45884.4936        
4.650769491    52975.579         
4.648607531    50525.1512        
4.64644758     38807.5865        
4.644289635    47530.816         
4.642133693    50831.108         
4.639979753    46644.4998        
4.63782781     45293.7168        
4.635677863    55104.0773        
4.633529907    41717.7           
4.631383942    51154.9882        
4.629239963    51887.0894        
4.627097968    49129.4211        
4.624957955    43994.958         
4.62281992     41618.0688        
4.620683861    46686.3481        
4.618549775    45225.6092        
4.61641766     45276.9278        
4.614287512    44467.1993        
4.612159329    53466.3442        
4.610033108    37874.1768        
4.607908847    42657.0492        
4.605786543    52836.1548        
4.603666192    48924.4269        
4.601547793    45045.1551        
4.599431343    38943.2474        
4.597316839    52993.4968        
4.595204278    39947.2046        
4.593093657    48945.3844        
4.590984975    52914.9401        
4.588878228    40644.4341        
4.586773413    46181.7819        
4.584670529    48324.7184        
4.582569572    45029.2963        
4.580470539    38813.7485        
4.578373429    48878.6506        
4.576278238    44557.9782        
4.574184963    38618.2342        
4.572093603    45663.3917        
4.570004155    48087.6725        
4.567916615    48269.8382        
4.565830981    41338.4056        
4.563747251    48398.4173        
4.561665423    51296.6448        
4.559585492    41471.8529        
4.557507458    47033.3031        
4.555431317    52879.6924        
4.553357066    46819.0218        
4.551284704    44929.3685        
4.549214227    46330.4788        
4.547145633    49453.3395        
4.545078919    41658.2855        
4.543014083    52457.6542        
4.540951123    51575.8448        
4.538890035    38413.6721        
4.536830817    43427.7469        
4.534773467    52183.6224        
4.532717983    41268.8451        
4.53066436     50898.131         
4.528612598    51652.484         
4.526562693    44304.5538        
4.524514643    39440.6405        
4.522468446    47155.8703        
4.520424098    45928.8054        
4.518381598    47742.467         
4.516340943    39671.7194        
4.51430213     47655.774         
4.512265157    46963.461         
4.510230022    50756.9757        
4.508196721    48501.9463        
4.506165253    45356.8583        
4.504135615    53475.8812        
4.502107805    48471.4852        
4.50008182     45168.548         
4.498057657    54380.6241        
4.496035314    47457.2111        
4.494014789    47357.3421        
4.49199608     54712.104         
4.489979183    42400.5597        
4.487964096    48127.8627        
4.485950818    51938.7645        
4.483939345    45771.1571        
4.481929674    50554.2779        
4.479921805    49342.7584        
4.477915734    42860.973         
4.475911458    46460.9213        
4.473908976    54095.6728        
4.471908285    38235.16          
4.469909383    49550.9432        
4.467912266    52867.2976        
4.465916934    43971.9682        
4.463923383    55841.8802        
4.461931611    38260.1899        
4.459941615    49800.2817        
4.457953394    38379.5295        
4.455966945    43718.2877        
4.453982265    53532.019         
4.451999352    53329.4711        
4.450018205    42865.0719        
4.448038819    56475.8379        
4.446061194    50316.5447        
4.444085326    51391.6337        
4.442111214    57282.2739        
4.440138855    39399.7862        
4.438168247    57233.9227        
4.436199387    52712.6324        
4.434232273    50793.1734        
4.432266903    57035.973         
4.430303274    40532.9374        
4.428341385    57815.3701        
4.426381232    53167.8256        
4.424422814    52862.8747        
4.422466128    57503.454         
4.420511172    41678.3456        
4.418557943    50788.0178        
4.41660644     48599.9774        
4.41465666     56083.7181        
4.412708601    57129.003         
4.41076226     52331.4168        
4.408817635    59106.524         
4.406874725    42788.3722        
4.404933526    59713.1796        
4.402994036    46642.6958        
4.401056254    61639.4354        
4.399120176    51374.1368        
4.397185801    59619.1081        
4.395253127    58829.4025        
4.39332215     56050.5798        
4.39139287     61360.6267        
4.389465283    54928.8016        
4.387539388    63216.3732        
4.385615182    46445.4551        
4.383692663    64251.7325        
4.381771829    51905.7091        
4.379852678    65477.9706        
4.377935207    52677.2539        
4.376019414    65342.1016        
4.374105297    55076.5438        
4.372192853    58832.6246        
4.370282082    55367.233         
4.36837298     63281.3089        
4.366465545    63656.6467        
4.364559775    62195.2943        
4.362655667    67734.2157        
4.360753221    53668.3125        
4.358852433    70165.9785        
4.356953301    42611.4598        
4.355055824    69058.8896        
4.353159998    66188.446         
4.351265823    62740.7119        
4.349373295    72356.4184        
4.347482412    55051.975         
4.345593173    70608.0067        
4.343705576    72421.7921        
4.341819617    39383.2361        
4.339935296    72913.8791        
4.338052609    74107.7769        
4.336171555    55832.7489        
4.334292131    71311.2267        
4.332414336    76824.4627        
4.330538168    73089.9384        
4.328663623    45729.7396        
4.326790701    72205.9699        
4.324919399    78221.9034        
4.323049715    79060.1641        
4.321181647    77656.7579        
4.319315192    74597.5807        
4.317450349    70444.9835        
4.315587116    67326.0097        
4.31372549     68843.1929        
4.31186547     74576.263         
4.310007053    80048.2691        
4.308150237    83005.0036        
4.30629502     81880.5288        
4.304441401    72002.4596        
4.302589377    84184.1808        
4.300738945    83417.7744        
4.298890105    83668.5237        
4.297042853    80658.7088        
4.295197189    65092.3499        
4.293353109    88894.45          
4.291510612    89142.3404        
4.289669695    89226.8937        
4.287830358    89278.0856        
4.285992597    89310.6963        
4.284156411    89343.0303        
4.282321797    89374.7838        
4.280488754    89406.4411        
4.27865728     89438.0867        
4.276827372    89469.4791        
4.274999028    89500.7807        
4.273172248    89532.0233        
4.271347028    89563.1456        
4.269523366    89594.2811        
4.267701261    89625.3344        
4.26588071     89656.3338        
4.264061713    89687.2498        
4.262244265    89718.1706        
4.260428367    89749.0594        
4.258614015    89779.8952        
4.256801207    89810.6896        
4.254989943    89841.4632        
4.253180219    89872.2024        
4.251372034    89902.8994        
4.249565385    89933.5747        
4.247760272    89964.2139        
4.245956691    89994.8229        
4.244154642    90025.3923        
4.242354121    90055.9498        
4.240555127    90086.4676        
4.238757659    90116.9613        
4.236961713    90147.4239        
4.235167289    90177.8513        
4.233374384    90208.2574        
4.231582997    90238.6312        
4.229793125    90268.9778        
4.228004766    90299.2973        
4.226217919    90329.5888        
4.224432582    90359.8565        
4.222648752    90390.0945        
4.220866429    90420.3049        
4.219085609    90450.4905        
4.217306291    90480.6481        
4.215528474    90510.7796        
4.213752155    90540.8839        
4.211977332    90570.9619        
4.210204004    90601.0134        
4.208432168    90631.0379        
4.206661823    90661.0361        
4.204892966    90691.0078        
4.203125597    90720.9528        
4.201359713    90750.8718        
4.199595312    90780.7644        
4.197832392    90810.6307        
4.196070952    90840.4708        
4.194310989    90870.2843        
4.192552502    90900.0716        
4.190795489    90929.8326        
4.189039948    90959.5674        
4.187285877    90989.2759        
4.185533275    91018.9581        
4.183782139    91048.6142        
4.182032468    91078.244         
4.180284259    91107.8476        
4.178537512    91137.425         
4.176792224    91166.9763        
4.175048393    91196.5014        
4.173306017    91226.0004        
4.171565095    91255.4733        
4.169825625    91284.9201        
4.168087606    91314.3408        
4.166351034    91343.7354        
4.164615909    91373.104         
4.162882228    91402.4464        
4.161149991    91431.7628        
4.159419194    91461.0529        
4.157689836    91490.3169        
4.155961916    91519.5546        
4.154235432    91548.766         
4.152510381    91577.9511        
4.150786763    91607.1099        
4.149064575    91636.2422        
4.147343815    91665.3482        
4.145624482    91694.4277        
4.143906574    91723.4806        
4.142190089    91752.5071        
4.140475025    91781.507         
4.138761382    91810.4802        
4.137049156    91839.4269        
4.135338346    91868.3468        
4.13362895     91897.24          
4.131920968    91926.1065        
4.130214396    91954.9461        
4.128509233    91983.759         
4.126805477    92012.5452        
4.125103128    92041.3046        
4.123402182    92070.0373        
4.121702638    92098.7433        
4.120004495    92127.4226        
4.11830775     92156.0753        
4.116612402    92184.7013        
4.11491845     92213.3007        
4.113225891    92241.8735        
4.111534724    92270.4197        
4.109844947    92298.9393        
4.108156558    92327.4323        
4.106469556    92355.8988        
4.104783939    92384.3388        
4.103099705    92412.7523        
4.101416853    92441.1394        
4.099735381    92469.4999        
4.098055286    92497.834         
4.096376569    92526.1417        
4.094699226    92554.4229        
4.093023256    92582.6777        
4.091348657    92610.9059        
4.089675428    92639.1077        
4.088003568    92667.2829        
4.086333073    92695.4316        
4.084663944    92723.5537        
4.082996177    92751.6492        
4.081329771    92779.7181        
4.079664726    92807.7604        
4.078001038    92835.7761        
4.076338707    92863.7651        
4.07467773     92891.7274        
4.073018106    92919.663         
4.071359834    92947.5719        
4.069702912    92975.4541        
4.068047337    93003.3095        
4.066393109    93031.1381        
4.064740226    93058.9399        
4.063088686    93086.715         
4.061438488    93114.4632        
4.059789629    93142.1846        
4.058142109    93169.8793        
4.056495925    93197.5473        
4.054851076    93225.1885        
4.053207561    93252.803         
4.051565378    93280.3908        
4.049924524    93307.952         
4.048284999    93335.4865        
4.046646801    93362.9943        
4.045009929    93390.4756        
4.04337438     93417.9302        
4.041740153    93445.3582        
4.040107246    93472.7597        
4.038475659    93500.1346        
4.036845389    93527.483         
4.035216434    93554.8048        
4.033588794    93582.1002        
4.031962466    93609.3691        
4.030337449    93636.6115        
4.028713742    93663.8274        
4.027091342    93691.0167        
4.025470248    93718.1795        
4.023850459    93745.3158        
4.022231973    93772.4254        
4.020614789    93799.5083        
4.018998904    93826.5646        
4.017384318    93853.5941        
4.015771028    93880.5969        
4.014159034    93907.573         
4.012548333    93934.5222        
4.010938924    93961.4446        
4.009330806    93988.3401        
4.007723977    94015.2088        
4.006118435    94042.0505        
4.00451418     94068.8652        
4.002911208    94095.653         
4.001309519    94122.4138        
3.999709112    94149.1475        
3.998109984    94175.8541        
3.996512135    94202.5337        
3.994915562    94229.1862        
3.993320264    94255.8117        
3.99172624     94282.4102        
3.990133488    94308.9818        
3.988542007    94335.5264        
3.986951794    94362.044         
3.985362849    94388.5347        
3.98377517     94414.9985        
3.982188756    94441.4354        
3.980603604    94467.8455        
3.979019714    94494.2287        
3.977437084    94520.5851        
3.975855713    94546.9146        
3.974275598    94573.2174        
3.972696739    94599.4934        
3.971119134    94625.7427        
3.969542781    94651.9652        
3.967967679    94678.161         
3.966393827    94704.3301        
3.964821223    94730.4725        
3.963249865    94756.5882        
3.961679752    94782.6771        
3.960110883    94808.7393        
3.958543256    94834.7747        
3.95697687     94860.7834        
3.955411722    94886.7652        
3.953847813    94912.7202        
3.952285139    94938.6484        
3.950723701    94964.5498        
3.949163495    94990.4243        
3.947604522    95016.2719        
3.946046779    95042.0927        
3.944490264    95067.8865        
3.942934977    95093.6535        
3.941380917    95119.3935        
3.93982808     95145.1065        
3.938276467    95170.7926        
3.936726075    95196.4518        
3.935176904    95222.0839        
3.933628952    95247.6891        
3.932082216    95273.2673        
3.930536697    95298.8185        
3.928992392    95324.3428        
3.9274493      95349.8401        
3.92590742     95375.3104        
3.92436675     95400.7538        
3.922827289    95426.1703        
3.921289035    95451.5598        
3.919751987    95476.9224        
3.918216143    95502.258         
3.916681503    95527.5668        
3.915148064    95552.8486        
3.913615825    95578.1035        
3.912084786    95603.3315        
3.910554943    95628.5326        
3.909026297    95653.7068        
3.907498846    95678.8541        
3.905972587    95703.9746        
3.904447521    95729.0681        
3.902923645    95754.1348        
3.901400958    95779.1746        
3.899879458    95804.1875        
3.898359145    95829.1736        
3.896840017    95854.1327        
3.895322072    95879.065         
3.89380531     95903.9704        
3.892289728    95928.8489        
3.890775325    95953.7005        
3.889262101    95978.5252        
3.887750053    96003.323         
3.88623918     96028.0939        
3.884729482    96052.838         
3.883220955    96077.5551        
3.8817136      96102.2454        
3.880207415    96126.9087        
3.878702398    96151.5452        
3.877198548    96176.1547        
3.875695864    96200.7374        
3.874194344    96225.2931        
3.872693987    96249.8219        
3.871194791    96274.3239        
3.869696756    96298.7989        
3.86819988     96323.2469        
3.866704162    96347.6681        
3.8652096      96372.0623        
3.863716192    96396.4295        
3.862223939    96420.7698        
3.860732837    96445.0831        
3.859242887    96469.3695        
3.857754086    96493.6289        
3.856266433    96517.8613        
3.854779927    96542.0667        
3.853294567    96566.2452        
3.851810351    96590.3966        
3.850327278    96614.521         
3.848845346    96638.6184        
3.847364555    96662.6888        
3.845884903    96686.7322        
3.844406389    96710.7486        
3.842929011    96734.7379        
3.841452768    96758.7002        
3.839977658    96782.6355        
3.838503681    96806.5438        
3.837030836    96830.4252        
3.83555912     96854.2795        
3.834088533    96878.1069        
3.832619073    96901.9074        
3.831150738    96925.6809        
3.829683529    96949.4274        
3.828217443    96973.1471        
3.826752479    96996.8398        
3.825288635    97020.5056        
3.823825912    97044.1446        
3.822364306    97067.7566        
3.820903817    97091.3418        
3.819444444    97114.9001        
3.817986186    97138.4315        
3.81652904     97161.9361        
3.815073007    97185.4139        
3.813618083    97208.8648        
3.81216427     97232.2888        
3.810711564    97255.6858        
3.809259965    97279.0559        
3.807809471    97302.3991        
3.806360082    97325.7152        
3.804911795    97349.0043        
3.80346461     97372.2663        
3.802018526    97395.5012        
3.800573541    97418.709         
3.799129654    97441.8897        
3.797686863    97465.0432        
3.796245168    97488.1694        
3.794804568    97511.2685        
3.79336506     97534.3403        
3.791926643    97557.3847        
3.790489318    97580.4019        
3.789053081    97603.3917        
3.787617933    97626.3541        
3.786183871    97649.2892        
3.784750895    97672.1969        
3.783319003    97695.0773        
3.781888194    97717.9304        
3.780458467    97740.7562        
3.77902982     97763.5547        
3.777602253    97786.3261        
3.776175764    97809.0703        
3.774750352    97831.7874        
3.773326015    97854.4775        
3.771902753    97877.1404        
3.770480565    97899.7764        
3.769059448    97922.3853        
3.767639403    97944.9673        
3.766220427    97967.5224        
3.764802519    97990.0507        
3.763385679    98012.5521        
3.761969904    98035.0266        
3.760555195    98057.4745        
3.759141549    98079.8955        
3.757728965    98102.2899        
3.756317443    98124.6575        
3.754906981    98146.9985        
3.753497577    98169.3126        
3.752089232    98191.6           
3.750681942    98213.8606        
3.749275708    98236.0944        
3.747870528    98258.3014        
3.746466401    98280.4816        
3.745063326    98302.6349        
3.743661301    98324.7613        
3.742260325    98346.8609        
3.740860398    98368.9335        
3.739461518    98390.9793        
3.738063683    98412.9981        
3.736666893    98434.99          
3.735271147    98456.9549        
3.733876443    98478.8929        
3.73248278     98500.8039        
3.731090157    98522.6878        
3.729698573    98544.5448        
3.728308026    98566.3746        
3.726918516    98588.1775        
3.725530041    98609.9533        
3.724142601    98631.702         
3.722756193    98653.4236        
3.721370818    98675.1182        
3.719986473    98696.7856        
3.718603157    98718.4259        
3.717220871    98740.0391        
3.715839611    98761.6251        
3.714459377    98783.184         
3.713080169    98804.7157        
3.711701984    98826.2202        
3.710324822    98847.6976        
3.708948682    98869.1477        
3.707573562    98890.5706        
3.706199461    98911.9662        
3.704826378    98933.3347        
3.703454313    98954.6758        
3.702083263    98975.9897        
3.700713228    98997.2764        
3.699344207    99018.5359        
3.697976198    99039.7682        
3.696609201    99060.9734        
3.695243214    99082.1515        
3.693878236    99103.3025        
3.692514267    99124.4265        
3.691151304    99145.5235        
3.689789347    99166.5935        
3.688428394    99187.6366        
3.687068445    99208.6527        
3.685709499    99229.6421        
3.684351554    99250.6046        
3.682994609    99271.5402        
3.681638664    99292.4492        
3.680283716    99313.3314        
3.678929766    99334.1868        
3.677576811    99355.0157        
3.676224851    99375.8179        
3.674873885    99396.5935        
3.673523911    99417.3424        
3.672174929    99438.0647        
3.670826937    99458.7603        
3.669479935    99479.4292        
3.66813392     99500.0714        
3.666788893    99520.6868        
3.665444852    99541.2754        
3.664101795    99561.8372        
3.662759723    99582.3721        
3.661418633    99602.8801        
3.660078525    99623.3612        
3.658739398    99643.8154        
3.65740125     99664.2426        
3.656064081    99684.6429        
3.654727889    99705.0161        
3.653392673    99725.3623        
3.652058433    99745.6814        
3.650725167    99765.9734        
3.649392874    99786.2382        
3.648061553    99806.4759        
3.646731203    99826.6865        
3.645401823    99846.8698        
3.644073412    99867.0261        
3.642745968    99887.1551        
3.641419492    99907.257         
3.640093981    99927.3317        
3.638769434    99947.3792        
3.637445852    99967.3995        
3.636123232    99987.3927        
3.634801573    100007.359        
3.633480875    100027.297        
3.632161136    100047.209        
3.630842355    100067.093        
3.629524532    100086.951        
3.628207665    100106.78         
3.626891754    100126.583        
3.625576796    100146.359        
3.624262792    100166.107        
3.62294974     100185.828        
3.621637639    100205.522        
3.620326488    100225.189        
3.619016286    100244.828        
3.617707032    100264.441        
3.616398724    100284.026        
3.615091363    100303.584        
3.613784947    100323.115        
3.612479475    100342.619        
3.611174945    100362.096        
3.609871357    100381.546        
3.60856871     100400.969        
3.607267003    100420.364        
3.605966235    100439.733        
3.604666405    100459.075        
3.603367511    100478.39         
3.602069553    100497.678        
3.600772529    100516.939        
3.59947644     100536.173        
3.598181283    100555.38         
3.596887058    100574.561        
3.595593763    100593.714        
3.594301399    100612.841        
3.593009962    100631.941        
3.591719454    100651.014        
3.590429872    100670.06         
3.589141216    100689.079        
3.587853485    100708.071        
3.586566678    100727.036        
3.585280793    100745.975        
3.58399583     100764.886        
3.582711787    100783.77         
3.581428664    100802.627        
3.580146461    100821.458        
3.578865174    100840.261        
3.577584805    100859.037        
3.576305351    100877.786        
3.575026813    100896.508        
3.573749188    100915.203        
3.572472476    100933.871        
3.571196676    100952.511        
3.569921786    100971.125        
3.568647807    100989.711        
3.567374737    101008.27         
3.566102574    101026.802        
3.564831319    101045.307        
3.563560969    101063.785        
3.562291525    101082.236        
3.561022985    101100.66         
3.559755348    101119.057        
3.558488613    101137.427        
3.557222779    101155.771        
3.555957846    101174.087        
3.554693812    101192.376        
3.553430676    101210.638        
3.552168437    101228.874        
3.550907095    101247.083        
3.549646649    101265.265        
3.548387097    101283.42         
3.547128438    101301.548        
3.545870672    101319.65         
3.544613798    101337.725        
3.543357815    101355.773        
3.542102721    101373.795        
3.540848516    101391.79         
3.539595199    101409.758        
3.538342769    101427.699        
3.537091225    101445.614        
3.535840566    101463.503        
3.534590791    101481.364        
3.533341899    101499.2          
3.532093889    101517.008        
3.530846761    101534.79         
3.529600513    101552.545        
3.528355145    101570.274        
3.527110655    101587.976        
3.525867043    101605.652        
3.524624307    101623.301        
3.523382447    101640.924        
3.522141462    101658.52         
3.520901351    101676.09         
3.519662112    101693.633        
3.518423746    101711.15         
3.517186251    101728.64         
3.515949626    101746.104        
3.51471387     101763.541        
3.513478983    101780.951        
3.512244963    101798.334        
3.51101181     101815.691        
3.509779522    101833.021        
3.508548099    101850.323        
3.50731754     101867.599        
3.506087843    101884.848        
3.504859009    101902.07         
3.503631036    101919.264        
3.502403923    101936.432        
3.501177669    101953.572        
3.499952273    101970.685        
3.498727735    101987.77         
3.497504054    102004.828        
3.496281228    102021.859        
3.495059257    102038.862        
3.49383814     102055.838        
3.492617876    102072.787        
3.491398464    102089.708        
3.490179903    102106.602        
3.488962192    102123.469        
3.487745331    102140.308        
3.486529319    102157.121        
3.485314154    102173.906        
3.484099835    102190.665        
3.482886363    102207.396        
3.481673736    102224.101        
3.480461952    102240.779        
3.479251012    102257.43         
3.478040914    102274.054        
3.476831658    102290.652        
3.475623242    102307.223        
3.474415666    102323.768        
3.473208929    102340.286        
3.47200303     102356.777        
3.470797968    102373.243        
3.469593742    102389.681        
3.468390352    102406.094        
3.467187795    102422.48         
3.465986073    102438.839        
3.464785183    102455.173        
3.463585125    102471.479        
3.462385899    102487.759        
3.461187502    102504.013        
3.459989935    102520.24         
3.458793196    102536.441        
3.457597284    102552.615        
3.4564022      102568.763        
3.455207941    102584.884        
3.454014507    102600.979        
3.452821897    102617.047        
3.451630111    102633.088        
3.450439147    102649.103        
3.449249004    102665.092        
3.448059683    102681.053        
3.446871181    102696.989        
3.445683498    102712.897        
3.444496634    102728.779        
3.443310587    102744.634        
3.442125356    102760.463        
3.440940941    102776.265        
3.439757341    102792.041        
3.438574555    102807.789        
3.437392581    102823.512        
