#wvl [um]      Flux [erg/s/cm]
4.908742023    78976.0358        
4.906333631    78968.8983        
4.9039276      79057.9987        
4.901523928    79059.7804        
4.899122612    79124.2087        
4.896723647    79184.0751        
4.89432703     79215.8917        
4.891932758    79243.9464        
4.889540828    79289.3188        
4.887151235    79282.6271        
4.884763977    79370.9937        
4.88237905     79311.7249        
4.879996451    79303.1236        
4.877616176    79484.4344        
4.875238222    79501.007         
4.872862585    79519.9912        
4.870489263    79580.6417        
4.868118251    79607.9389        
4.865749547    79552.7948        
4.863383146    79706.9865        
4.861019046    79744.5534        
4.858657244    79766.8092        
4.856297735    79820.6836        
4.853940517    79865.406         
4.851585586    79906.1881        
4.84923294     79938.6828        
4.846882573    79973.182         
4.844534484    79994.678         
4.842188669    80056.5605        
4.839845125    80090.7581        
4.837503848    80129.3809        
4.835164835    80155.0372        
4.832828083    80193.5011        
4.830493589    80233.0769        
4.828161348    80274.6382        
4.825831359    80300.1033        
4.823503618    80359.0096        
4.821178121    80391.4862        
4.818854865    80406.4094        
4.816533847    80446.6772        
4.814215064    80500.0555        
4.811898513    80501.0652        
4.80958419     80579.2187        
4.807272092    80592.933         
4.804962216    80640.7573        
4.802654558    80698.472         
4.800349116    80731.6697        
4.798045887    80752.2177        
4.795744866    80784.4261        
4.793446052    80834.0735        
4.79114944     80881.0205        
4.788855028    80904.9044        
4.786562813    80946.9088        
4.784272791    80976.4577        
4.781984958    81027.688         
4.779699313    81072.1027        
4.777415852    81101.5178        
4.775134572    81130.538         
4.772855469    81181.5275        
4.770578541    81213.5611        
4.768303784    81200.6507        
4.766031196    81266.1358        
4.763760773    81311.7435        
4.761492511    81344.9454        
4.759226409    81405.6349        
4.756962463    81435.0309        
4.75470067     81452.9747        
4.752441027    81503.1363        
4.75018353     81540.3177        
4.747928177    81589.5924        
4.745674964    81623.4571        
4.74342389     81659.9223        
4.741174949    81700.1483        
4.738928141    81734.9052        
4.73668346     81771.0732        
4.734440906    81783.0196        
4.732200473    81843.8141        
4.72996216     81883.048         
4.727725964    81915.2221        
4.725491881    81937.434         
4.723259908    81988.9333        
4.721030043    82012.9561        
4.718802282    82064.7455        
4.716576623    82096.1246        
4.714353062    82138.0139        
4.712131597    82167.5291        
4.709912224    82206.3264        
4.707694941    82243.2724        
4.705479745    82270.1008        
4.703266632    82312.6493        
4.701055601    82349.9613        
4.698846647    82371.0541        
4.696639768    82426.2067        
4.694434961    82459.5519        
4.692232223    82499.1019        
4.690031551    82518.1819        
4.687832943    82575.5699        
4.685636395    82607.8583        
4.683441904    82646.9278        
4.681249468    82679.9321        
4.679059084    82711.6073        
4.676870748    82747.7451        
4.674684459    82787.1144        
4.672500212    82823.6015        
4.670318006    82849.9825        
4.668137837    82859.4047        
4.665959703    82928.2348        
4.6637836      82971.0335        
4.661609527    82986.1587        
4.659437479    83039.8584        
4.657267454    83075.3717        
4.65509945     83108.9488        
4.652933463    83141.2662        
4.650769491    83177.728         
4.648607531    83212.7266        
4.64644758     83242.8897        
4.644289635    83259.4805        
4.642133693    83330.3946        
4.639979753    83362.9336        
4.63782781     83395.3511        
4.635677863    83427.0423        
4.633529907    83463.0143        
4.631383942    83506.4455        
4.629239963    83527.5569        
4.627097968    83571.9036        
4.624957955    83609.1772        
4.62281992     83642.1352        
4.620683861    83685.2082        
4.618549775    83681.9979        
4.61641766     83700.918         
4.614287512    83776.5531        
4.612159329    83823.5842        
4.610033108    83844.3639        
4.607908847    83886.3933        
4.605786543    83932.6212        
4.603666192    83959.0713        
4.601547793    83992.0797        
4.599431343    84013.9592        
4.597316839    84062.9139        
4.595204278    84102.9957        
4.593093657    84131.3585        
4.590984975    84159.9756        
4.588878228    84190.9484        
4.586773413    84234.9534        
4.584670529    84287.4076        
4.582569572    84291.2515        
4.580470539    84344.1789        
4.578373429    84388.1749        
4.576278238    84419.8259        
4.574184963    84456.7483        
4.572093603    84488.3132        
4.570004155    84518.8447        
4.567916615    84553.7578        
4.565830981    84597.7752        
4.563747251    84620.8186        
4.561665423    84647.1385        
4.559585492    84704.3837        
4.557507458    84739.1093        
4.555431317    84720.4468        
4.553357066    84807.281         
4.551284704    84828.0152        
4.549214227    84871.8896        
4.547145633    84907.4876        
4.545078919    84941.2216        
4.543014083    84977.0866        
4.540951123    85015.5021        
4.538890035    85046.0875        
4.536830817    85076.9656        
4.534773467    85103.8985        
4.532717983    85146.9421        
4.53066436     85180.7427        
4.528612598    85216.2671        
4.526562693    85178.9481        
4.524514643    85256.821         
4.522468446    85297.9794        
4.520424098    85354.8503        
4.518381598    85329.9524        
4.516340943    85423.5451        
4.51430213     85459.5908        
4.512265157    85422.8212        
4.510230022    85528.7002        
4.508196721    85556.8528        
4.506165253    85587.194         
4.504135615    85612.1416        
4.502107805    85661.035         
4.50008182     85693.5174        
4.498057657    85690.9726        
4.496035314    85766.0661        
4.494014789    85794.586         
4.49199608     85834.8144        
4.489979183    85813.8902        
4.487964096    85887.5668        
4.485950818    85931.7085        
4.483939345    85956.2223        
4.481929674    85993.6807        
4.479921805    86011.6164        
4.477915734    86060.8588        
4.475911458    86089.5704        
4.473908976    86133.8173        
4.471908285    86172.8009        
4.469909383    86194.6983        
4.467912266    86240.2967        
4.465916934    86269.7382        
4.463923383    86303.6806        
4.461931611    86320.8124        
4.459941615    86335.6024        
4.457953394    86399.406         
4.455966945    86431.0408        
4.453982265    86464.2935        
4.451999352    86506.1682        
4.450018205    86542.8028        
4.448038819    86568.5993        
4.446061194    86601.5095        
4.444085326    86623.1787        
4.442111214    86668.1661        
4.440138855    86687.8432        
4.438168247    86736.4087        
4.436199387    86764.2456        
4.434232273    86799.4785        
4.432266903    86837.871         
4.430303274    86872.1997        
4.428341385    86884.3467        
4.426381232    86931.6194        
4.424422814    86959.0567        
4.422466128    87001.3116        
4.420511172    87037.8266        
4.418557943    87030.941         
4.41660644     87093.979         
4.41465666     87131.1517        
4.412708601    87163.8147        
4.41076226     87196.8096        
4.408817635    87237.5089        
4.406874725    87258.6696        
4.404933526    87297.1108        
4.402994036    87329.6703        
4.401056254    87353.6756        
4.399120176    87391.3266        
4.397185801    87421.5557        
4.395253127    87461.0965        
4.39332215     87486.4404        
4.39139287     87528.1901        
4.389465283    87552.1236        
4.387539388    87568.9529        
4.385615182    87604.9003        
4.383692663    87647.7632        
4.381771829    87685.3526        
4.379852678    87716.1792        
4.377935207    87755.5072        
4.376019414    87779.8409        
4.374105297    87807.7478        
4.372192853    87836.2442        
4.370282082    87883.7521        
4.36837298     87911.9995        
4.366465545    87923.6098        
4.364559775    87985.023         
4.362655667    88010.9916        
4.360753221    88021.5202        
4.358852433    88075.8401        
4.356953301    88096.8015        
4.355055824    88136.4576        
4.353159998    88171.4704        
4.351265823    88151.5038        
4.349373295    88214.733         
4.347482412    88260.5765        
4.345593173    88303.874         
4.343705576    88332.3138        
4.341819617    88345.5021        
4.339935296    88380.5705        
4.338052609    88412.449         
4.336171555    88450.5867        
4.334292131    88484.1539        
4.332414336    88524.5131        
4.330538168    88558.28          
4.328663623    88542.6917        
4.326790701    88579.974         
4.324919399    88649.8661        
4.323049715    88686.5015        
4.321181647    88718.8482        
4.319315192    88745.3837        
4.317450349    88772.761         
4.315587116    88792.5359        
4.31372549     88835.2748        
4.31186547     88864.8419        
4.310007053    88877.6136        
4.308150237    88919.5568        
4.30629502     88838.68          
4.304441401    88986.5986        
4.302589377    88985.4844        
4.300738945    89050.7382        
4.298890105    89083.5932        
4.297042853    89106.8229        
4.295197189    89141.3792        
4.293353109    89176.4794        
4.291510612    89216.0221        
4.289669695    89247.3959        
4.287830358    89278.2782        
4.285992597    89291.7656        
4.284156411    89342.2561        
4.282321797    89365.0667        
4.280488754    89397.6171        
4.27865728     89436.3355        
4.276827372    89436.3455        
4.274999028    89498.0398        
4.273172248    89520.484         
4.271347028    89466.789         
4.269523366    89585.5396        
4.267701261    89611.194         
4.26588071     89605.1831        
4.264061713    89678.0233        
4.262244265    89716.0473        
4.260428367    89717.2379        
4.258614015    89749.3951        
4.256801207    89800.1641        
4.254989943    89827.1831        
4.253180219    89867.294         
4.251372034    89895.2613        
4.249565385    89924.2809        
4.247760272    89951.986         
4.245956691    89988.9825        
4.244154642    90015.0757        
4.242354121    90023.2545        
4.240555127    90072.6727        
4.238757659    90086.5381        
4.236961713    90111.5173        
4.235167289    90175.6378        
4.233374384    90202.6095        
4.231582997    90228.2442        
4.229793125    90262.5978        
4.228004766    90156.8435        
4.226217919    90274.8097        
4.224432582    90016.113         
4.222648752    90368.618         
4.220866429    90415.1331        
4.219085609    90437.8595        
4.217306291    90463.3591        
4.215528474    90491.6274        
4.213752155    90528.8755        
4.211977332    90555.754         
4.210204004    90589.7564        
4.208432168    90624.6216        
4.206661823    90633.1408        
4.204892966    90673.6426        
4.203125597    90673.4842        
4.201359713    90744.1922        
4.199595312    90732.9245        
4.197832392    90751.9771        
4.196070952    90805.1351        
4.194310989    90842.8298        
4.192552502    90874.9766        
4.190795489    90886.441         
4.189039948    90953.2601        
4.187285877    90982.0859        
4.185533275    91000.1636        
4.183782139    91021.9011        
4.182032468    91012.1062        
4.180284259    91106.0298        
4.178537512    91121.3079        
4.176792224    91139.3827        
4.175048393    91177.5124        
4.173306017    91059.2294        
4.171565095    91246.8067        
4.169825625    91277.5434        
4.168087606    91263.6364        
4.166351034    91331.4453        
4.164615909    91341.0386        
4.162882228    91362.7468        
4.161149991    91402.3558        
4.159419194    91453.856         
4.157689836    91436.9835        
4.155961916    91504.9629        
4.154235432    91535.6209        
4.152510381    91547.5248        
4.150786763    91563.4397        
4.149064575    91611.8556        
4.147343815    91642.6272        
4.145624482    91671.3249        
4.143906574    91709.3097        
4.142190089    91731.5065        
4.140475025    91748.0161        
4.138761382    91717.6299        
4.137049156    91812.2075        
4.135338346    91837.3505        
4.13362895     91878.7682        
4.131920968    91830.9063        
4.130214396    91942.8356        
4.128509233    91963.0081        
4.126805477    91988.4141        
4.125103128    91997.1131        
4.123402182    92054.6368        
4.121702638    92082.0028        
4.120004495    92089.4768        
4.11830775     92134.8796        
4.116612402    92101.9419        
4.11491845     92168.0248        
4.113225891    92230.8301        
4.111534724    92185.624         
4.109844947    92279.2416        
4.108156558    92311.8544        
4.106469556    92335.088         
4.104783939    92352.1692        
4.103099705    92392.0994        
4.101416853    92428.9456        
4.099735381    92442.9304        
4.098055286    92409.2754        
4.096376569    92510.3667        
4.094699226    92507.0317        
4.093023256    92570.3229        
4.091348657    92556.6414        
4.089675428    92541.2941        
4.088003568    92637.7972        
4.086333073    92664.9831        
4.084663944    92686.5898        
4.082996177    92714.779         
4.081329771    92719.4185        
4.079664726    92741.5222        
4.078001038    92780.1566        
4.076338707    92761.9053        
4.07467773     92840.162         
4.073018106    92863.5507        
4.071359834    92891.9631        
4.069702912    92950.5543        
4.068047337    92964.1181        
4.066393109    92983.0924        
4.064740226    93001.4401        
4.063088686    92990.1146        
4.061438488    93035.0696        
4.059789629    93122.2939        
4.058142109    93094.7746        
4.056495925    93155.7921        
4.054851076    93206.5689        
4.053207561    93214.0114        
4.051565378    93153.4386        
4.049924524    93272.7889        
4.048284999    93276.7394        
4.046646801    93285.0385        
4.045009929    93331.3914        
4.04337438     93361.738         
4.041740153    93376.713         
4.040107246    93408.4384        
4.038475659    93421.3732        
4.036845389    93483.9608        
4.035216434    93510.8583        
4.033588794    93516.7145        
4.031962466    93528.6154        
4.030337449    93566.9677        
4.028713742    93610.5185        
4.027091342    93632.1155        
4.025470248    93653.4963        
4.023850459    93655.4668        
4.022231973    93732.5177        
4.020614789    93760.5937        
4.018998904    93783.5599        
4.017384318    93725.3931        
4.015771028    93821.6511        
4.014159034    93877.4325        
4.012548333    93890.0185        
4.010938924    93910.5444        
4.009330806    93876.4345        
4.007723977    93983.8235        
4.006118435    93955.6347        
4.00451418     94008.2562        
4.002911208    94056.6605        
4.001309519    93974.8545        
3.999709112    94128.8775        
3.998109984    94139.0459        
3.996512135    94123.5571        
3.994915562    94147.576         
3.993320264    94190.0614        
3.99172624     94245.3103        
3.990133488    94208.9128        
3.988542007    94267.5404        
3.986951794    94192.8046        
3.985362849    94351.9357        
3.98377517     94343.4943        
3.982188756    94387.785         
3.980603604    94400.0435        
3.979019714    94401.1067        
3.977437084    94459.285         
3.975855713    94490.4262        
3.974275598    94512.9189        
3.972696739    94371.7184        
3.971119134    94485.2368        
3.969542781    94573.9157        
3.967967679    94589.3348        
3.966393827    94624.2088        
3.964821223    94543.2971        
3.963249865    94346.5228        
3.961679752    94730.1474        
3.960110883    94713.1238        
3.958543256    94761.3408        
3.95697687     94783.6807        
3.955411722    94773.4582        
3.953847813    94843.579         
3.952285139    94870.4213        
3.950723701    94859.9635        
3.949163495    94924.5055        
3.947604522    94884.0734        
3.946046779    94898.9992        
3.944490264    94947.5249        
3.942934977    95039.5151        
3.941380917    94974.7812        
3.93982808     95073.6251        
3.938276467    95125.9224        
3.936726075    95134.2975        
3.935176904    95125.3107        
3.933628952    95168.021         
3.932082216    95228.6663        
3.930536697    95251.6214        
3.928992392    95248.3239        
3.9274493      95227.6326        
3.92590742     95307.8869        
3.92436675     95319.717         
3.922827289    95280.6434        
3.921289035    95362.3746        
3.919751987    95268.3306        
3.918216143    95307.3467        
3.916681503    95435.2411        
3.915148064    95520.899         
3.913615825    95498.7087        
3.912084786    95458.262         
3.910554943    95560.2692        
3.909026297    95423.6351        
3.907498846    95560.7365        
3.905972587    95606.8479        
3.904447521    95635.5236        
3.902923645    95690.3378        
3.901400958    95713.8851        
3.899879458    95740.4492        
3.898359145    95684.4823        
3.896840017    95716.2856        
3.895322072    95689.1039        
3.89380531     95856.1662        
3.892289728    95851.3192        
3.890775325    95851.7026        
3.889262101    95871.9567        
3.887750053    95900.236         
3.88623918     95884.2366        
3.884729482    95807.9035        
3.883220955    96026.3288        
3.8817136      95860.702         
3.880207415    95884.3436        
3.878702398    95989.3818        
3.877198548    96108.7277        
3.875695864    95884.3166        
3.874194344    95995.2666        
3.872693987    96102.0705        
3.871194791    96136.167         
3.869696756    96173.8969        
3.86819988     96235.9025        
3.866704162    96213.701         
3.8652096      96235.423         
3.863716192    96284.9179        
3.862223939    96327.3158        
3.860732837    96307.0284        
3.859242887    96286.2914        
3.857754086    96380.8871        
3.856266433    96415.5972        
3.854779927    96382.2639        
3.853294567    96417.8204        
3.851810351    96389.2649        
3.850327278    96530.4359        
3.848845346    96510.8639        
3.847364555    96506.2277        
3.845884903    96615.5845        
3.844406389    96472.4879        
3.842929011    96540.7471        
3.841452768    96489.2056        
3.839977658    96663.458         
3.838503681    96565.6553        
3.837030836    96586.7582        
3.83555912     96718.1031        
3.834088533    96749.364         
3.832619073    96719.3073        
3.831150738    96691.642         
3.829683529    96739.7929        
3.828217443    96752.6919        
3.826752479    96866.0866        
3.825288635    96846.0299        
3.823825912    96757.0385        
3.822364306    96939.8085        
3.820903817    96951.6854        
3.819444444    96907.5877        
3.817986186    96946.9336        
3.81652904     96957.0332        
3.815073007    96987.0628        
3.813618083    97044.8566        
3.81216427     96998.0552        
3.810711564    97057.5099        
3.809259965    97110.9941        
3.807809471    97136.9878        
3.806360082    97057.0107        
3.804911795    97091.2252        
3.80346461     96928.7387        
3.802018526    96129.3898        
3.800573541    97189.9798        
3.799129654    97129.2754        
3.797686863    97205.059         
3.796245168    97262.3347        
3.794804568    97291.8693        
3.79336506     97345.7822        
3.791926643    97298.7874        
3.790489318    97422.8324        
3.789053081    97387.035         
3.787617933    97452.4767        
3.786183871    97396.5225        
3.784750895    97262.8192        
3.783319003    97445.1015        
3.781888194    97503.9696        
3.780458467    97331.3505        
3.77902982     97507.9699        
3.777602253    97607.7343        
3.776175764    97504.5024        
3.774750352    97434.3045        
3.773326015    97548.1211        
3.771902753    97512.8153        
3.770480565    97556.1058        
3.769059448    97692.778         
3.767639403    97652.2505        
3.766220427    97625.711         
3.764802519    97759.3295        
3.763385679    97713.2649        
3.761969904    97612.2502        
3.760555195    97686.5008        
3.759141549    97559.5903        
3.757728965    97823.4178        
3.756317443    97902.2214        
3.754906981    97812.2672        
3.753497577    97995.6437        
3.752089232    97533.9155        
3.750681942    97807.8474        
3.749275708    97377.3962        
3.747870528    97982.8573        
3.746466401    97892.5188        
3.745063326    97786.0447        
3.743661301    97985.0032        
3.742260325    97532.1531        
3.740860398    98001.6226        
3.739461518    97810.6491        
3.738063683    97777.5962        
3.736666893    97942.34          
3.735271147    98141.773         
3.733876443    98078.3118        
3.73248278     98096.634         
3.731090157    97916.0093        
3.729698573    98112.9858        
3.728308026    97972.3275        
3.726918516    98159.7791        
3.725530041    98066.1033        
3.724142601    98051.7499        
3.722756193    97822.8942        
3.721370818    98101.4677        
3.719986473    98335.1338        
3.718603157    98156.8137        
3.717220871    97977.9704        
3.715839611    97653.7338        
3.714459377    98291.9011        
3.713080169    97454.1892        
3.711701984    98229.2674        
3.710324822    98193.3189        
3.708948682    98374.7367        
3.707573562    98424.7034        
3.706199461    98222.3439        
3.704826378    98143.2722        
3.703454313    98325.8494        
3.702083263    98196.6888        
3.700713228    98235.6427        
3.699344207    98519.6946        
3.697976198    98263.2489        
3.696609201    98019.9062        
3.695243214    98210.5219        
3.693878236    98402.8522        
3.692514267    98496.984         
3.691151304    98102.9783        
3.689789347    98228.8942        
3.688428394    98454.7949        
3.687068445    98507.9387        
3.685709499    98372.5925        
3.684351554    98114.7423        
3.682994609    98706.2363        
3.681638664    98576.5562        
3.680283716    98306.6601        
3.678929766    98575.409         
3.677576811    98172.762         
3.676224851    98363.8174        
3.674873885    98583.8521        
3.673523911    98529.4714        
3.672174929    97932.475         
3.670826937    98516.6455        
3.669479935    98580.6323        
3.66813392     98838.5281        
3.666788893    98590.187         
3.665444852    98792.3473        
3.664101795    98751.0102        
3.662759723    98260.216         
3.661418633    98721.5408        
3.660078525    98226.6734        
3.658739398    98538.2597        
3.65740125     97737.5857        
3.656064081    98624.5093        
3.654727889    98575.0353        
3.653392673    98853.6521        
3.652058433    98946.7544        
3.650725167    98671.6888        
3.649392874    98367.7623        
3.648061553    97705.0938        
3.646731203    98584.2611        
3.645401823    97901.6027        
3.644073412    98404.4778        
3.642745968    98668.9484        
3.641419492    96374.2885        
3.640093981    92407.9013        
3.638769434    96485.5313        
3.637445852    98117.4131        
3.636123232    99013.8899        
3.634801573    96375.5411        
3.633480875    98753.2489        
3.632161136    98793.7578        
3.630842355    96167.1553        
3.629524532    98121.2326        
3.628207665    97998.2761        
3.626891754    91812.1648        
3.625576796    98552.0584        
3.624262792    97671.8418        
3.62294974     97857.6299        
3.621637639    98449.4551        
3.620326488    98776.559         
3.619016286    98884.2742        
3.617707032    98432.4682        
3.616398724    97712.6303        
3.615091363    98236.0287        
3.613784947    98362.434         
3.612479475    98994.4936        
3.611174945    98399.5781        
3.609871357    98646.9505        
3.60856871     97667.0634        
3.607267003    97924.8088        
3.605966235    99095.7157        
3.604666405    95166.3273        
3.603367511    98089.2382        
3.602069553    97910.217         
3.600772529    97577.6913        
3.59947644     98442.9212        
3.598181283    92642.4543        
3.596887058    97305.4912        
3.595593763    98717.0688        
3.594301399    99152.9207        
3.593009962    98794.5035        
3.591719454    98441.579         
3.590429872    93157.0913        
3.589141216    98582.3482        
3.587853485    98040.7358        
3.586566678    98211.0689        
3.585280793    96460.6367        
3.58399583     97220.8916        
3.582711787    98586.0847        
3.581428664    98542.8684        
3.580146461    98618.4092        
3.578865174    98943.1586        
3.577584805    99090.6136        
3.576305351    97376.9401        
3.575026813    98044.5805        
3.573749188    98580.8764        
3.572472476    98144.4488        
3.571196676    93304.3762        
3.569921786    98743.1088        
3.568647807    98660.1019        
3.567374737    97865.8351        
3.566102574    97944.1088        
3.564831319    96616.8652        
3.563560969    96095.0595        
3.562291525    97792.2411        
3.561022985    98291.6358        
3.559755348    91785.6228        
3.558488613    95758.2905        
3.557222779    97271.9142        
3.555957846    98846.733         
3.554693812    97191.3255        
3.553430676    98978.3821        
3.552168437    97794.2273        
3.550907095    97796.8407        
3.549646649    98007.138         
3.548387097    98875.5984        
3.547128438    97833.5047        
3.545870672    98595.8619        
3.544613798    99358.8416        
3.543357815    98347.6502        
3.542102721    96025.6276        
3.540848516    98559.4765        
3.539595199    98968.2799        
3.538342769    98284.2104        
3.537091225    91895.7089        
3.535840566    99098.7989        
3.534590791    98623.8191        
3.533341899    99193.509         
3.532093889    90492.8791        
3.530846761    92849.9321        
3.529600513    98127.05          
3.528355145    98832.7344        
3.527110655    99355.4526        
3.525867043    98053.6984        
3.524624307    99110.4976        
3.523382447    93387.7708        
3.522141462    93351.9071        
3.520901351    98644.4709        
3.519662112    98691.2841        
3.518423746    98434.8369        
3.517186251    99090.6452        
3.515949626    98842.6173        
3.51471387     97413.9456        
3.513478983    99066.4771        
3.512244963    98689.8669        
3.51101181     96809.5297        
3.509779522    98837.5525        
3.508548099    95885.6004        
3.50731754     99121.301         
3.506087843    99749.5337        
3.504859009    97527.6391        
3.503631036    97944.8695        
3.502403923    97813.2364        
3.501177669    98998.3526        
3.499952273    99377.3733        
3.498727735    97262.5913        
3.497504054    97941.8065        
3.496281228    99976.6753        
3.495059257    97474.2984        
3.49383814     98234.1438        
3.492617876    89787.2213        
3.491398464    99724.7936        
3.490179903    99391.114         
3.488962192    95512.227         
3.487745331    99351.1634        
3.486529319    97843.15          
3.485314154    97030.3136        
3.484099835    100041.664        
3.482886363    99731.1882        
3.481673736    95214.4268        
3.480461952    100634.364        
3.479251012    97338.1354        
3.478040914    99588.4208        
3.476831658    98668.5503        
3.475623242    99976.5328        
3.474415666    98319.8808        
3.473208929    98523.828         
3.47200303     99751.5186        
3.470797968    100043.802        
3.469593742    94663.3631        
3.468390352    100298.621        
3.467187795    98958.7138        
3.465986073    99453.427         
3.464785183    100608.01         
3.463585125    100001.383        
3.462385899    96128.8197        
3.461187502    98699.4401        
3.459989935    99685.3832        
3.458793196    100348.609        
3.457597284    84573.6134        
3.4564022      99822.6101        
3.455207941    98040.0066        
3.454014507    100159.709        
3.452821897    97029.4221        
3.451630111    97229.2395        
3.450439147    101026.897        
3.449249004    100669.982        
3.448059683    100226.193        
