# Uniform top-hat spectral response curve for HST grism G141
# Wavelenght range: [1.335, 1.37]

# Wavel    Spectral Response
# microns  electrons / photon
1.350569   1.000000  
1.350686   1.000000  
1.350803   1.000000  
1.350920   1.000000  
1.351037   1.000000  
1.351154   1.000000  
1.351271   1.000000  
1.351388   1.000000  
1.351505   1.000000  
1.351622   1.000000  
1.351739   1.000000  
1.351856   1.000000  
1.351973   1.000000  
1.352090   1.000000  
1.352207   1.000000  
1.352324   1.000000  
1.352441   1.000000  
1.352559   1.000000  
1.352676   1.000000  
1.352793   1.000000  
1.352910   1.000000  
1.353027   1.000000  
1.353144   1.000000  
1.353261   1.000000  
1.353378   1.000000  
1.353495   1.000000  
1.353612   1.000000  
1.353729   1.000000  
1.353846   1.000000  
1.353963   1.000000  
1.354080   1.000000  
1.354197   1.000000  
1.354314   1.000000  
1.354431   1.000000  
1.354548   1.000000  
1.354666   1.000000  
1.354783   1.000000  
1.354900   1.000000  
1.355017   1.000000  
1.355134   1.000000  
1.355251   1.000000  
1.355368   1.000000  
1.355485   1.000000  
1.355602   1.000000  
1.355719   1.000000  
1.355836   1.000000  
1.355953   1.000000  
1.356070   1.000000  
1.356187   1.000000  
1.356304   1.000000  
1.356421   1.000000  
1.356538   1.000000  
1.356656   1.000000  
1.356773   1.000000  
1.356890   1.000000  
1.357007   1.000000  
1.357124   1.000000  
1.357241   1.000000  
1.357358   1.000000  
1.357475   1.000000  
1.357592   1.000000  
1.357709   1.000000  
1.357826   1.000000  
1.357943   1.000000  
1.358060   1.000000  
1.358177   1.000000  
1.358294   1.000000  
1.358411   1.000000  
1.358528   1.000000  
1.358645   1.000000  
1.358763   1.000000  
1.358880   1.000000  
1.358997   1.000000  
1.359114   1.000000  
1.359231   1.000000  
1.359348   1.000000  
1.359465   1.000000  
1.359582   1.000000  
1.359699   1.000000  
1.359816   1.000000  
1.359933   1.000000  
1.360050   1.000000  
1.360167   1.000000  
1.360284   1.000000  
1.360401   1.000000  
1.360518   1.000000  
1.360635   1.000000  
1.360753   1.000000  
1.360870   1.000000  
1.360987   1.000000  
1.361104   1.000000  
1.361221   1.000000  
1.361338   1.000000  
1.361455   1.000000  
1.361572   1.000000  
1.361689   1.000000  
1.361806   1.000000  
1.361923   1.000000  
1.362040   1.000000  
1.362157   1.000000  
1.362274   1.000000  
1.362391   1.000000  
1.362508   1.000000  
1.362625   1.000000  
1.362742   1.000000  
1.362860   1.000000  
1.362977   1.000000  
1.363094   1.000000  
1.363211   1.000000  
1.363328   1.000000  
1.363445   1.000000  
1.363562   1.000000  
1.363679   1.000000  
1.363796   1.000000  
1.363913   1.000000  
1.364030   1.000000  
1.364147   1.000000  
1.364264   1.000000  
1.364381   1.000000  
1.364498   1.000000  
1.364615   1.000000  
1.364732   1.000000  
1.364849   1.000000  
1.364967   1.000000  
1.365084   1.000000  
1.365201   1.000000  
1.365318   1.000000  
1.365435   1.000000  
1.365552   1.000000  
1.365669   1.000000  
1.365786   1.000000  
1.365903   1.000000  
1.366020   1.000000  
1.366137   1.000000  
1.366254   1.000000  
1.366371   1.000000  
1.366488   1.000000  
1.366605   1.000000  
1.366722   1.000000  
1.366839   1.000000  
1.366957   1.000000  
1.367074   1.000000  
1.367191   1.000000  
1.367308   1.000000  
1.367425   1.000000  
1.367542   1.000000  
1.367659   1.000000  
1.367776   1.000000  
1.367893   1.000000  
1.368010   1.000000  
1.368127   1.000000  
1.368244   1.000000  
1.368361   1.000000  
1.368478   1.000000  
1.368595   1.000000  
1.368712   1.000000  
1.368829   1.000000  
1.368946   1.000000  
1.369064   1.000000  
1.369181   1.000000  
1.369298   1.000000  
1.369415   1.000000  
1.369532   1.000000  
1.369649   1.000000  
1.369766   1.000000  
1.369883   1.000000  
1.370000   1.000000  
1.370000   0.000000  
1.370118   0.000000  
1.370235   0.000000  
1.370353   0.000000  
1.370471   0.000000  
1.370588   0.000000  
1.370706   0.000000  
1.370824   0.000000  
1.370941   0.000000  
1.371059   0.000000  
1.371176   0.000000  
1.371294   0.000000  
1.371412   0.000000  
1.371529   0.000000  
1.371647   0.000000  
1.371765   0.000000  
1.371882   0.000000  
1.372000   0.000000  
1.372118   0.000000  
1.372235   0.000000  
1.372353   0.000000  
1.372471   0.000000  
1.372588   0.000000  
1.372706   0.000000  
1.372824   0.000000  
1.372941   0.000000  
1.373059   0.000000  
1.373176   0.000000  
1.373294   0.000000  
1.373412   0.000000  
1.373529   0.000000  
1.373647   0.000000  
1.373765   0.000000  
1.373882   0.000000  
1.374000   0.000000  
1.374118   0.000000  
1.374235   0.000000  
1.374353   0.000000  
1.374471   0.000000  
1.374588   0.000000  
1.374706   0.000000  
1.374824   0.000000  
1.374941   0.000000  
1.375059   0.000000  
1.375176   0.000000  
1.375294   0.000000  
1.375412   0.000000  
1.375529   0.000000  
1.375647   0.000000  
1.375765   0.000000  
1.375882   0.000000  
1.376000   0.000000  
1.376118   0.000000  
1.376235   0.000000  
1.376353   0.000000  
1.376471   0.000000  
1.376588   0.000000  
1.376706   0.000000  
1.376824   0.000000  
1.376941   0.000000  
1.377059   0.000000  
1.377176   0.000000  
1.377294   0.000000  
1.377412   0.000000  
1.377529   0.000000  
1.377647   0.000000  
1.377765   0.000000  
1.377882   0.000000  
1.378000   0.000000  
1.378118   0.000000  
1.378235   0.000000  
1.378353   0.000000  
1.378471   0.000000  
1.378588   0.000000  
1.378706   0.000000  
1.378824   0.000000  
1.378941   0.000000  
1.379059   0.000000  
1.379176   0.000000  
1.379294   0.000000  
1.379412   0.000000  
1.379529   0.000000  
1.379647   0.000000  
1.379765   0.000000  
1.379882   0.000000  
1.380000   0.000000  
