# Uniform top-hat spectral response curve for HST grism G141
# Wavelenght range: [1.475, 1.51]

# Wavel    Spectral Response
# microns  electrons / photon
1.492910   1.000000  
1.493027   1.000000  
1.493144   1.000000  
1.493261   1.000000  
1.493378   1.000000  
1.493495   1.000000  
1.493612   1.000000  
1.493729   1.000000  
1.493846   1.000000  
1.493963   1.000000  
1.494080   1.000000  
1.494197   1.000000  
1.494314   1.000000  
1.494431   1.000000  
1.494548   1.000000  
1.494666   1.000000  
1.494783   1.000000  
1.494900   1.000000  
1.495017   1.000000  
1.495134   1.000000  
1.495251   1.000000  
1.495368   1.000000  
1.495485   1.000000  
1.495602   1.000000  
1.495719   1.000000  
1.495836   1.000000  
1.495953   1.000000  
1.496070   1.000000  
1.496187   1.000000  
1.496304   1.000000  
1.496421   1.000000  
1.496538   1.000000  
1.496656   1.000000  
1.496773   1.000000  
1.496890   1.000000  
1.497007   1.000000  
1.497124   1.000000  
1.497241   1.000000  
1.497358   1.000000  
1.497475   1.000000  
1.497592   1.000000  
1.497709   1.000000  
1.497826   1.000000  
1.497943   1.000000  
1.498060   1.000000  
1.498177   1.000000  
1.498294   1.000000  
1.498411   1.000000  
1.498528   1.000000  
1.498645   1.000000  
1.498763   1.000000  
1.498880   1.000000  
1.498997   1.000000  
1.499114   1.000000  
1.499231   1.000000  
1.499348   1.000000  
1.499465   1.000000  
1.499582   1.000000  
1.499699   1.000000  
1.499816   1.000000  
1.499933   1.000000  
1.500050   1.000000  
1.500167   1.000000  
1.500284   1.000000  
1.500401   1.000000  
1.500518   1.000000  
1.500635   1.000000  
1.500753   1.000000  
1.500870   1.000000  
1.500987   1.000000  
1.501104   1.000000  
1.501221   1.000000  
1.501338   1.000000  
1.501455   1.000000  
1.501572   1.000000  
1.501689   1.000000  
1.501806   1.000000  
1.501923   1.000000  
1.502040   1.000000  
1.502157   1.000000  
1.502274   1.000000  
1.502391   1.000000  
1.502508   1.000000  
1.502625   1.000000  
1.502742   1.000000  
1.502860   1.000000  
1.502977   1.000000  
1.503094   1.000000  
1.503211   1.000000  
1.503328   1.000000  
1.503445   1.000000  
1.503562   1.000000  
1.503679   1.000000  
1.503796   1.000000  
1.503913   1.000000  
1.504030   1.000000  
1.504147   1.000000  
1.504264   1.000000  
1.504381   1.000000  
1.504498   1.000000  
1.504615   1.000000  
1.504732   1.000000  
1.504849   1.000000  
1.504967   1.000000  
1.505084   1.000000  
1.505201   1.000000  
1.505318   1.000000  
1.505435   1.000000  
1.505552   1.000000  
1.505669   1.000000  
1.505786   1.000000  
1.505903   1.000000  
1.506020   1.000000  
1.506137   1.000000  
1.506254   1.000000  
1.506371   1.000000  
1.506488   1.000000  
1.506605   1.000000  
1.506722   1.000000  
1.506839   1.000000  
1.506957   1.000000  
1.507074   1.000000  
1.507191   1.000000  
1.507308   1.000000  
1.507425   1.000000  
1.507542   1.000000  
1.507659   1.000000  
1.507776   1.000000  
1.507893   1.000000  
1.508010   1.000000  
1.508127   1.000000  
1.508244   1.000000  
1.508361   1.000000  
1.508478   1.000000  
1.508595   1.000000  
1.508712   1.000000  
1.508829   1.000000  
1.508946   1.000000  
1.509064   1.000000  
1.509181   1.000000  
1.509298   1.000000  
1.509415   1.000000  
1.509532   1.000000  
1.509649   1.000000  
1.509766   1.000000  
1.509883   1.000000  
1.510000   1.000000  
1.510000   0.000000  
1.510118   0.000000  
1.510235   0.000000  
1.510353   0.000000  
1.510471   0.000000  
1.510588   0.000000  
1.510706   0.000000  
1.510824   0.000000  
1.510941   0.000000  
1.511059   0.000000  
1.511176   0.000000  
1.511294   0.000000  
1.511412   0.000000  
1.511529   0.000000  
1.511647   0.000000  
1.511765   0.000000  
1.511882   0.000000  
1.512000   0.000000  
1.512118   0.000000  
1.512235   0.000000  
1.512353   0.000000  
1.512471   0.000000  
1.512588   0.000000  
1.512706   0.000000  
1.512824   0.000000  
1.512941   0.000000  
1.513059   0.000000  
1.513176   0.000000  
1.513294   0.000000  
1.513412   0.000000  
1.513529   0.000000  
1.513647   0.000000  
1.513765   0.000000  
1.513882   0.000000  
1.514000   0.000000  
1.514118   0.000000  
1.514235   0.000000  
1.514353   0.000000  
1.514471   0.000000  
1.514588   0.000000  
1.514706   0.000000  
1.514824   0.000000  
1.514941   0.000000  
1.515059   0.000000  
1.515176   0.000000  
1.515294   0.000000  
1.515412   0.000000  
1.515529   0.000000  
1.515647   0.000000  
1.515765   0.000000  
1.515882   0.000000  
1.516000   0.000000  
1.516118   0.000000  
1.516235   0.000000  
1.516353   0.000000  
1.516471   0.000000  
1.516588   0.000000  
1.516706   0.000000  
1.516824   0.000000  
1.516941   0.000000  
1.517059   0.000000  
1.517176   0.000000  
1.517294   0.000000  
1.517412   0.000000  
1.517529   0.000000  
1.517647   0.000000  
1.517765   0.000000  
1.517882   0.000000  
1.518000   0.000000  
1.518118   0.000000  
1.518235   0.000000  
1.518353   0.000000  
1.518471   0.000000  
1.518588   0.000000  
1.518706   0.000000  
1.518824   0.000000  
1.518941   0.000000  
1.519059   0.000000  
1.519176   0.000000  
1.519294   0.000000  
1.519412   0.000000  
1.519529   0.000000  
1.519647   0.000000  
1.519765   0.000000  
1.519882   0.000000  
1.520000   0.000000  
