# HITRAN NH3 partition-function data
     67.0  1.88144e+02  1.25774e+02
     68.0  1.92272e+02  1.28532e+02
     69.0  1.96431e+02  1.31311e+02
     70.0  2.00620e+02  1.34110e+02
     71.0  2.04839e+02  1.36929e+02
     72.0  2.09087e+02  1.39768e+02
     73.0  2.13364e+02  1.42628e+02
     74.0  2.17671e+02  1.45506e+02
     75.0  2.22006e+02  1.48405e+02
     76.0  2.26370e+02  1.51322e+02
     77.0  2.30763e+02  1.54258e+02
     78.0  2.35184e+02  1.57214e+02
     79.0  2.39633e+02  1.60188e+02
     80.0  2.44110e+02  1.63180e+02
     81.0  2.48615e+02  1.66191e+02
     82.0  2.53147e+02  1.69220e+02
     83.0  2.57707e+02  1.72267e+02
     84.0  2.62294e+02  1.75332e+02
     85.0  2.66908e+02  1.78415e+02
     86.0  2.71549e+02  1.81516e+02
     87.0  2.76217e+02  1.84636e+02
     88.0  2.80911e+02  1.87773e+02
     89.0  2.85633e+02  1.90927e+02
     90.0  2.90380e+02  1.94100e+02
     91.0  2.95154e+02  1.97290e+02
     92.0  2.99953e+02  2.00498e+02
     93.0  3.04779e+02  2.03723e+02
     94.0  3.09630e+02  2.06966e+02
     95.0  3.14507e+02  2.10226e+02
     96.0  3.19410e+02  2.13503e+02
     97.0  3.24337e+02  2.16797e+02
     98.0  3.29290e+02  2.20108e+02
     99.0  3.34267e+02  2.23436e+02
    100.0  3.39270e+02  2.26780e+02
    101.0  3.44297e+02  2.30141e+02
    102.0  3.49349e+02  2.33518e+02
    103.0  3.54425e+02  2.36912e+02
    104.0  3.59526e+02  2.40322e+02
    105.0  3.64651e+02  2.43748e+02
    106.0  3.69800e+02  2.47191e+02
    107.0  3.74974e+02  2.50649e+02
    108.0  3.80172e+02  2.54124e+02
    109.0  3.85394e+02  2.57614e+02
    110.0  3.90640e+02  2.61120e+02
    111.0  3.95910e+02  2.64642e+02
    112.0  4.01204e+02  2.68179e+02
    113.0  4.06522e+02  2.71733e+02
    114.0  4.11864e+02  2.75301e+02
    115.0  4.17229e+02  2.78886e+02
    116.0  4.22617e+02  2.82486e+02
    117.0  4.28029e+02  2.86101e+02
    118.0  4.33463e+02  2.89732e+02
    119.0  4.38920e+02  2.93378e+02
    120.0  4.44400e+02  2.97040e+02
    121.0  4.49902e+02  3.00717e+02
    122.0  4.55427e+02  3.04409e+02
    123.0  4.60975e+02  3.08117e+02
    124.0  4.66544e+02  3.11840e+02
    125.0  4.72136e+02  3.15577e+02
    126.0  4.77751e+02  3.19330e+02
    127.0  4.83387e+02  3.23098e+02
    128.0  4.89046e+02  3.26880e+02
    129.0  4.94727e+02  3.30678e+02
    130.0  5.00430e+02  3.34490e+02
    131.0  5.06155e+02  3.38317e+02
    132.0  5.11902e+02  3.42158e+02
    133.0  5.17671e+02  3.46014e+02
    134.0  5.23462e+02  3.49885e+02
    135.0  5.29274e+02  3.53770e+02
    136.0  5.35108e+02  3.57669e+02
    137.0  5.40964e+02  3.61583e+02
    138.0  5.46841e+02  3.65511e+02
    139.0  5.52740e+02  3.69453e+02
    140.0  5.58660e+02  3.73410e+02
    141.0  5.64601e+02  3.77381e+02
    142.0  5.70564e+02  3.81366e+02
    143.0  5.76547e+02  3.85365e+02
    144.0  5.82552e+02  3.89378e+02
    145.0  5.88578e+02  3.93405e+02
    146.0  5.94625e+02  3.97446e+02
    147.0  6.00692e+02  4.01501e+02
    148.0  6.06781e+02  4.05570e+02
    149.0  6.12890e+02  4.09653e+02
    150.0  6.19020e+02  4.13750e+02
    151.0  6.25171e+02  4.17861e+02
    152.0  6.31342e+02  4.21985e+02
    153.0  6.37534e+02  4.26123e+02
    154.0  6.43746e+02  4.30275e+02
    155.0  6.49980e+02  4.34440e+02
    156.0  6.56233e+02  4.38619e+02
    157.0  6.62507e+02  4.42811e+02
    158.0  6.68801e+02  4.47017e+02
    159.0  6.75115e+02  4.51237e+02
    160.0  6.81450e+02  4.55470e+02
    161.0  6.87805e+02  4.59716e+02
    162.0  6.94180e+02  4.63976e+02
    163.0  7.00575e+02  4.68250e+02
    164.0  7.06990e+02  4.72536e+02
    165.0  7.13425e+02  4.76837e+02
    166.0  7.19881e+02  4.81150e+02
    167.0  7.26356e+02  4.85477e+02
    168.0  7.32851e+02  4.89818e+02
    169.0  7.39365e+02  4.94172e+02
    170.0  7.45900e+02  4.98540e+02
    171.0  7.52454e+02  5.02921e+02
    172.0  7.59028e+02  5.07316e+02
    173.0  7.65622e+02  5.11724e+02
    174.0  7.72236e+02  5.16145e+02
    175.0  7.78869e+02  5.20580e+02
    176.0  7.85522e+02  5.25028e+02
    177.0  7.92194e+02  5.29489e+02
    178.0  7.98886e+02  5.33963e+02
    179.0  8.05598e+02  5.38450e+02
    180.0  8.12330e+02  5.42950e+02
    181.0  8.19081e+02  5.47463e+02
    182.0  8.25852e+02  5.51988e+02
    183.0  8.32643e+02  5.56527e+02
    184.0  8.39452e+02  5.61078e+02
    185.0  8.46282e+02  5.65643e+02
    186.0  8.53131e+02  5.70220e+02
    187.0  8.59999e+02  5.74811e+02
    188.0  8.66887e+02  5.79414e+02
    189.0  8.73794e+02  5.84030e+02
    190.0  8.80720e+02  5.88660e+02
    191.0  8.87665e+02  5.93303e+02
    192.0  8.94630e+02  5.97958e+02
    193.0  9.01614e+02  6.02627e+02
    194.0  9.08617e+02  6.07309e+02
    195.0  9.15640e+02  6.12004e+02
    196.0  9.22681e+02  6.16711e+02
    197.0  9.29742e+02  6.21432e+02
    198.0  9.36822e+02  6.26165e+02
    199.0  9.43922e+02  6.30911e+02
    200.0  9.51040e+02  6.35670e+02
    201.0  9.58178e+02  6.40442e+02
    202.0  9.65335e+02  6.45226e+02
    203.0  9.72511e+02  6.50023e+02
    204.0  9.79707e+02  6.54832e+02
    205.0  9.86923e+02  6.59655e+02
    206.0  9.94159e+02  6.64490e+02
    207.0  1.00141e+03  6.69338e+02
    208.0  1.00869e+03  6.74199e+02
    209.0  1.01598e+03  6.79073e+02
    210.0  1.02330e+03  6.83960e+02
    211.0  1.03064e+03  6.88860e+02
    212.0  1.03799e+03  6.93773e+02
    213.0  1.04537e+03  6.98698e+02
    214.0  1.05276e+03  7.03637e+02
    215.0  1.06017e+03  7.08588e+02
    216.0  1.06760e+03  7.13553e+02
    217.0  1.07505e+03  7.18530e+02
    218.0  1.08252e+03  7.23521e+02
    219.0  1.09000e+03  7.28524e+02
    220.0  1.09750e+03  7.33540e+02
    221.0  1.10502e+03  7.38569e+02
    222.0  1.11255e+03  7.43611e+02
    223.0  1.12010e+03  7.48666e+02
    224.0  1.12766e+03  7.53734e+02
    225.0  1.13525e+03  7.58814e+02
    226.0  1.14286e+03  7.63908e+02
    227.0  1.15049e+03  7.69014e+02
    228.0  1.15814e+03  7.74133e+02
    229.0  1.16581e+03  7.79265e+02
    230.0  1.17350e+03  7.84410e+02
    231.0  1.18122e+03  7.89568e+02
    232.0  1.18896e+03  7.94738e+02
    233.0  1.19672e+03  7.99922e+02
    234.0  1.20450e+03  8.05118e+02
    235.0  1.21231e+03  8.10327e+02
    236.0  1.22013e+03  8.15549e+02
    237.0  1.22797e+03  8.20785e+02
    238.0  1.23583e+03  8.26033e+02
    239.0  1.24371e+03  8.31295e+02
    240.0  1.25160e+03  8.36570e+02
    241.0  1.25951e+03  8.41858e+02
    242.0  1.26743e+03  8.47159e+02
    243.0  1.27537e+03  8.52474e+02
    244.0  1.28333e+03  8.57802e+02
    245.0  1.29131e+03  8.63142e+02
    246.0  1.29930e+03  8.68496e+02
    247.0  1.30732e+03  8.73863e+02
    248.0  1.31536e+03  8.79242e+02
    249.0  1.32342e+03  8.84635e+02
    250.0  1.33150e+03  8.90040e+02
    251.0  1.33961e+03  8.95458e+02
    252.0  1.34773e+03  9.00889e+02
    253.0  1.35588e+03  9.06333e+02
    254.0  1.36405e+03  9.11791e+02
    255.0  1.37225e+03  9.17262e+02
    256.0  1.38046e+03  9.22747e+02
    257.0  1.38869e+03  9.28246e+02
    258.0  1.39694e+03  9.33760e+02
    259.0  1.40521e+03  9.39288e+02
    260.0  1.41350e+03  9.44830e+02
    261.0  1.42180e+03  9.50387e+02
    262.0  1.43013e+03  9.55959e+02
    263.0  1.43847e+03  9.61544e+02
    264.0  1.44683e+03  9.67144e+02
    265.0  1.45520e+03  9.72756e+02
    266.0  1.46360e+03  9.78381e+02
    267.0  1.47202e+03  9.84018e+02
    268.0  1.48046e+03  9.89668e+02
    269.0  1.48892e+03  9.95328e+02
    270.0  1.49740e+03  1.00100e+03
    271.0  1.50590e+03  1.00668e+03
    272.0  1.51443e+03  1.01238e+03
    273.0  1.52298e+03  1.01808e+03
    274.0  1.53155e+03  1.02380e+03
    275.0  1.54014e+03  1.02953e+03
    276.0  1.54875e+03  1.03528e+03
    277.0  1.55738e+03  1.04103e+03
    278.0  1.56604e+03  1.04681e+03
    279.0  1.57471e+03  1.05260e+03
    280.0  1.58340e+03  1.05840e+03
    281.0  1.59211e+03  1.06422e+03
    282.0  1.60084e+03  1.07006e+03
    283.0  1.60959e+03  1.07591e+03
    284.0  1.61836e+03  1.08178e+03
    285.0  1.62715e+03  1.08766e+03
    286.0  1.63596e+03  1.09356e+03
    287.0  1.64479e+03  1.09948e+03
    288.0  1.65364e+03  1.10540e+03
    289.0  1.66251e+03  1.11134e+03
    290.0  1.67140e+03  1.11730e+03
    291.0  1.68031e+03  1.12327e+03
    292.0  1.68925e+03  1.12925e+03
    293.0  1.69820e+03  1.13525e+03
    294.0  1.70718e+03  1.14126e+03
    295.0  1.71618e+03  1.14728e+03
    296.0  1.72520e+03  1.15332e+03
    297.0  1.73424e+03  1.15937e+03
    298.0  1.74331e+03  1.16543e+03
    299.0  1.75239e+03  1.17151e+03
    300.0  1.76150e+03  1.17760e+03
    301.0  1.77063e+03  1.18371e+03
    302.0  1.77978e+03  1.18982e+03
    303.0  1.78896e+03  1.19596e+03
    304.0  1.79815e+03  1.20211e+03
    305.0  1.80737e+03  1.20827e+03
    306.0  1.81661e+03  1.21444e+03
    307.0  1.82588e+03  1.22064e+03
    308.0  1.83516e+03  1.22684e+03
    309.0  1.84447e+03  1.23306e+03
    310.0  1.85380e+03  1.23930e+03
    311.0  1.86315e+03  1.24555e+03
    312.0  1.87252e+03  1.25182e+03
    313.0  1.88192e+03  1.25810e+03
    314.0  1.89134e+03  1.26440e+03
    315.0  1.90078e+03  1.27071e+03
    316.0  1.91024e+03  1.27704e+03
    317.0  1.91972e+03  1.28338e+03
    318.0  1.92923e+03  1.28974e+03
    319.0  1.93875e+03  1.29611e+03
    320.0  1.94830e+03  1.30250e+03
    321.0  1.95787e+03  1.30890e+03
    322.0  1.96746e+03  1.31532e+03
    323.0  1.97708e+03  1.32175e+03
    324.0  1.98671e+03  1.32819e+03
    325.0  1.99637e+03  1.33465e+03
    326.0  2.00605e+03  1.34113e+03
    327.0  2.01575e+03  1.34762e+03
    328.0  2.02548e+03  1.35413e+03
    329.0  2.03523e+03  1.36066e+03
    330.0  2.04500e+03  1.36720e+03
    331.0  2.05479e+03  1.37376e+03
    332.0  2.06461e+03  1.38033e+03
    333.0  2.07445e+03  1.38692e+03
    334.0  2.08432e+03  1.39353e+03
    335.0  2.09421e+03  1.40016e+03
    336.0  2.10412e+03  1.40679e+03
    337.0  2.11405e+03  1.41345e+03
    338.0  2.12401e+03  1.42012e+03
    339.0  2.13399e+03  1.42680e+03
    340.0  2.14400e+03  1.43350e+03
    341.0  2.15403e+03  1.44021e+03
    342.0  2.16408e+03  1.44694e+03
    343.0  2.17416e+03  1.45368e+03
    344.0  2.18426e+03  1.46044e+03
    345.0  2.19439e+03  1.46721e+03
    346.0  2.20454e+03  1.47400e+03
    347.0  2.21472e+03  1.48080e+03
    348.0  2.22492e+03  1.48762e+03
    349.0  2.23515e+03  1.49445e+03
    350.0  2.24540e+03  1.50130e+03
    351.0  2.25568e+03  1.50817e+03
    352.0  2.26598e+03  1.51505e+03
    353.0  2.27631e+03  1.52195e+03
    354.0  2.28666e+03  1.52886e+03
    355.0  2.29704e+03  1.53579e+03
    356.0  2.30745e+03  1.54274e+03
    357.0  2.31787e+03  1.54970e+03
    358.0  2.32833e+03  1.55669e+03
    359.0  2.33880e+03  1.56368e+03
    360.0  2.34930e+03  1.57070e+03
    361.0  2.35982e+03  1.57773e+03
    362.0  2.37037e+03  1.58478e+03
    363.0  2.38094e+03  1.59185e+03
    364.0  2.39153e+03  1.59894e+03
    365.0  2.40215e+03  1.60604e+03
    366.0  2.41279e+03  1.61316e+03
    367.0  2.42346e+03  1.62029e+03
    368.0  2.43415e+03  1.62745e+03
    369.0  2.44486e+03  1.63461e+03
    370.0  2.45560e+03  1.64180e+03
    371.0  2.46636e+03  1.64900e+03
    372.0  2.47715e+03  1.65622e+03
    373.0  2.48796e+03  1.66346e+03
    374.0  2.49880e+03  1.67071e+03
    375.0  2.50967e+03  1.67798e+03
    376.0  2.52056e+03  1.68527e+03
    377.0  2.53148e+03  1.69257e+03
    378.0  2.54243e+03  1.69990e+03
    379.0  2.55340e+03  1.70724e+03
    380.0  2.56440e+03  1.71460e+03
    381.0  2.57543e+03  1.72198e+03
    382.0  2.58649e+03  1.72938e+03
    383.0  2.59757e+03  1.73680e+03
    384.0  2.60868e+03  1.74423e+03
    385.0  2.61982e+03  1.75168e+03
    386.0  2.63099e+03  1.75915e+03
    387.0  2.64218e+03  1.76664e+03
    388.0  2.65339e+03  1.77414e+03
    389.0  2.66463e+03  1.78166e+03
    390.0  2.67590e+03  1.78920e+03
    391.0  2.68719e+03  1.79675e+03
    392.0  2.69850e+03  1.80432e+03
    393.0  2.70984e+03  1.81191e+03
    394.0  2.72121e+03  1.81951e+03
    395.0  2.73260e+03  1.82713e+03
    396.0  2.74402e+03  1.83476e+03
    397.0  2.75547e+03  1.84242e+03
    398.0  2.76695e+03  1.85009e+03
    399.0  2.77846e+03  1.85779e+03
    400.0  2.79000e+03  1.86550e+03
    401.0  2.80157e+03  1.87323e+03
    402.0  2.81317e+03  1.88098e+03
    403.0  2.82480e+03  1.88876e+03
    404.0  2.83646e+03  1.89655e+03
    405.0  2.84815e+03  1.90436e+03
    406.0  2.85987e+03  1.91219e+03
    407.0  2.87161e+03  1.92004e+03
    408.0  2.88338e+03  1.92791e+03
    409.0  2.89518e+03  1.93579e+03
    410.0  2.90700e+03  1.94370e+03
    411.0  2.91885e+03  1.95162e+03
    412.0  2.93072e+03  1.95957e+03
    413.0  2.94262e+03  1.96753e+03
    414.0  2.95454e+03  1.97551e+03
    415.0  2.96650e+03  1.98351e+03
    416.0  2.97848e+03  1.99153e+03
    417.0  2.99049e+03  1.99957e+03
    418.0  3.00253e+03  2.00763e+03
    419.0  3.01460e+03  2.01570e+03
    420.0  3.02670e+03  2.02380e+03
    421.0  3.03883e+03  2.03191e+03
    422.0  3.05100e+03  2.04005e+03
    423.0  3.06320e+03  2.04820e+03
    424.0  3.07542e+03  2.05637e+03
    425.0  3.08768e+03  2.06457e+03
    426.0  3.09997e+03  2.07278e+03
    427.0  3.11228e+03  2.08100e+03
    428.0  3.12463e+03  2.08925e+03
    429.0  3.13700e+03  2.09752e+03
    430.0  3.14940e+03  2.10580e+03
    431.0  3.16183e+03  2.11410e+03
    432.0  3.17428e+03  2.12242e+03
    433.0  3.18676e+03  2.13076e+03
    434.0  3.19928e+03  2.13912e+03
    435.0  3.21182e+03  2.14750e+03
    436.0  3.22439e+03  2.15590e+03
    437.0  3.23699e+03  2.16432e+03
    438.0  3.24963e+03  2.17276e+03
    439.0  3.26230e+03  2.18122e+03
    440.0  3.27500e+03  2.18970e+03
    441.0  3.28774e+03  2.19820e+03
    442.0  3.30051e+03  2.20673e+03
    443.0  3.31331e+03  2.21528e+03
    444.0  3.32614e+03  2.22384e+03
    445.0  3.33901e+03  2.23243e+03
    446.0  3.35191e+03  2.24105e+03
    447.0  3.36484e+03  2.24968e+03
    448.0  3.37780e+03  2.25833e+03
    449.0  3.39078e+03  2.26701e+03
    450.0  3.40380e+03  2.27570e+03
    451.0  3.41684e+03  2.28442e+03
    452.0  3.42992e+03  2.29315e+03
    453.0  3.44302e+03  2.30191e+03
    454.0  3.45615e+03  2.31069e+03
    455.0  3.46931e+03  2.31949e+03
    456.0  3.48251e+03  2.32831e+03
    457.0  3.49573e+03  2.33715e+03
    458.0  3.50899e+03  2.34601e+03
    459.0  3.52228e+03  2.35490e+03
    460.0  3.53560e+03  2.36380e+03
    461.0  3.54896e+03  2.37273e+03
    462.0  3.56235e+03  2.38167e+03
    463.0  3.57577e+03  2.39064e+03
    464.0  3.58923e+03  2.39963e+03
    465.0  3.60272e+03  2.40864e+03
    466.0  3.61625e+03  2.41767e+03
    467.0  3.62981e+03  2.42672e+03
    468.0  3.64341e+03  2.43579e+03
    469.0  3.65704e+03  2.44489e+03
    470.0  3.67070e+03  2.45400e+03
    471.0  3.68440e+03  2.46313e+03
    472.0  3.69813e+03  2.47229e+03
    473.0  3.71190e+03  2.48146e+03
    474.0  3.72570e+03  2.49066e+03
    475.0  3.73953e+03  2.49988e+03
    476.0  3.75340e+03  2.50912e+03
    477.0  3.76730e+03  2.51838e+03
    478.0  3.78124e+03  2.52766e+03
    479.0  3.79520e+03  2.53697e+03
    480.0  3.80920e+03  2.54630e+03
    481.0  3.82323e+03  2.55565e+03
    482.0  3.83729e+03  2.56503e+03
    483.0  3.85139e+03  2.57443e+03
    484.0  3.86552e+03  2.58386e+03
    485.0  3.87968e+03  2.59331e+03
    486.0  3.89387e+03  2.60278e+03
    487.0  3.90810e+03  2.61227e+03
    488.0  3.92237e+03  2.62179e+03
    489.0  3.93667e+03  2.63133e+03
    490.0  3.95100e+03  2.64090e+03
    491.0  3.96537e+03  2.65049e+03
    492.0  3.97977e+03  2.66010e+03
    493.0  3.99421e+03  2.66974e+03
    494.0  4.00869e+03  2.67939e+03
    495.0  4.02320e+03  2.68908e+03
    496.0  4.03775e+03  2.69878e+03
    497.0  4.05233e+03  2.70850e+03
    498.0  4.06695e+03  2.71825e+03
    499.0  4.08161e+03  2.72801e+03
    500.0  4.09630e+03  2.73780e+03
    501.0  4.11103e+03  2.74761e+03
    502.0  4.12579e+03  2.75744e+03
    503.0  4.14060e+03  2.76729e+03
    504.0  4.15543e+03  2.77716e+03
    505.0  4.17031e+03  2.78706e+03
    506.0  4.18521e+03  2.79697e+03
    507.0  4.20016e+03  2.80692e+03
    508.0  4.21514e+03  2.81689e+03
    509.0  4.23015e+03  2.82688e+03
    510.0  4.24520e+03  2.83690e+03
    511.0  4.26028e+03  2.84695e+03
    512.0  4.27540e+03  2.85702e+03
    513.0  4.29056e+03  2.86712e+03
    514.0  4.30575e+03  2.87724e+03
    515.0  4.32098e+03  2.88739e+03
    516.0  4.33624e+03  2.89756e+03
    517.0  4.35155e+03  2.90776e+03
    518.0  4.36689e+03  2.91798e+03
    519.0  4.38228e+03  2.92823e+03
    520.0  4.39770e+03  2.93850e+03
    521.0  4.41317e+03  2.94879e+03
    522.0  4.42867e+03  2.95911e+03
    523.0  4.44422e+03  2.96945e+03
    524.0  4.45980e+03  2.97981e+03
    525.0  4.47542e+03  2.99020e+03
    526.0  4.49109e+03  3.00061e+03
    527.0  4.50678e+03  3.01104e+03
    528.0  4.52252e+03  3.02150e+03
    529.0  4.53829e+03  3.03199e+03
    530.0  4.55410e+03  3.04250e+03
    531.0  4.56994e+03  3.05304e+03
    532.0  4.58582e+03  3.06360e+03
    533.0  4.60174e+03  3.07419e+03
    534.0  4.61769e+03  3.08480e+03
    535.0  4.63368e+03  3.09544e+03
    536.0  4.64970e+03  3.10610e+03
    537.0  4.66577e+03  3.11679e+03
    538.0  4.68187e+03  3.12750e+03
    539.0  4.69802e+03  3.13824e+03
    540.0  4.71420e+03  3.14900e+03
    541.0  4.73043e+03  3.15979e+03
    542.0  4.74669e+03  3.17060e+03
    543.0  4.76300e+03  3.18143e+03
    544.0  4.77935e+03  3.19229e+03
    545.0  4.79574e+03  3.20318e+03
    546.0  4.81217e+03  3.21409e+03
    547.0  4.82864e+03  3.22503e+03
    548.0  4.84515e+03  3.23599e+03
    549.0  4.86170e+03  3.24698e+03
    550.0  4.87830e+03  3.25800e+03
    551.0  4.89494e+03  3.26904e+03
    552.0  4.91161e+03  3.28011e+03
    553.0  4.92833e+03  3.29121e+03
    554.0  4.94509e+03  3.30233e+03
    555.0  4.96189e+03  3.31348e+03
    556.0  4.97873e+03  3.32465e+03
    557.0  4.99561e+03  3.33585e+03
    558.0  5.01253e+03  3.34707e+03
    559.0  5.02950e+03  3.35832e+03
    560.0  5.04650e+03  3.36960e+03
    561.0  5.06354e+03  3.38090e+03
    562.0  5.08063e+03  3.39223e+03
    563.0  5.09775e+03  3.40358e+03
    564.0  5.11492e+03  3.41496e+03
    565.0  5.13212e+03  3.42636e+03
    566.0  5.14937e+03  3.43779e+03
    567.0  5.16667e+03  3.44925e+03
    568.0  5.18400e+03  3.46074e+03
    569.0  5.20138e+03  3.47226e+03
    570.0  5.21880e+03  3.48380e+03
    571.0  5.23626e+03  3.49537e+03
    572.0  5.25377e+03  3.50698e+03
    573.0  5.27133e+03  3.51861e+03
    574.0  5.28892e+03  3.53027e+03
    575.0  5.30656e+03  3.54195e+03
    576.0  5.32424e+03  3.55367e+03
    577.0  5.34197e+03  3.56541e+03
    578.0  5.35974e+03  3.57718e+03
    579.0  5.37755e+03  3.58898e+03
    580.0  5.39540e+03  3.60080e+03
    581.0  5.41330e+03  3.61265e+03
    582.0  5.43124e+03  3.62452e+03
    583.0  5.44922e+03  3.63643e+03
    584.0  5.46724e+03  3.64835e+03
    585.0  5.48531e+03  3.66031e+03
    586.0  5.50342e+03  3.67229e+03
    587.0  5.52158e+03  3.68430e+03
    588.0  5.53977e+03  3.69634e+03
    589.0  5.55801e+03  3.70841e+03
    590.0  5.57630e+03  3.72050e+03
    591.0  5.59463e+03  3.73262e+03
    592.0  5.61300e+03  3.74477e+03
    593.0  5.63142e+03  3.75695e+03
    594.0  5.64988e+03  3.76916e+03
    595.0  5.66839e+03  3.78139e+03
    596.0  5.68694e+03  3.79366e+03
    597.0  5.70554e+03  3.80595e+03
    598.0  5.72418e+03  3.81827e+03
    599.0  5.74287e+03  3.83062e+03
    600.0  5.76160e+03  3.84300e+03
    601.0  5.78038e+03  3.85541e+03
    602.0  5.79921e+03  3.86785e+03
    603.0  5.81808e+03  3.88031e+03
    604.0  5.83700e+03  3.89281e+03
    605.0  5.85597e+03  3.90533e+03
    606.0  5.87498e+03  3.91789e+03
    607.0  5.89404e+03  3.93047e+03
    608.0  5.91314e+03  3.94309e+03
    609.0  5.93230e+03  3.95573e+03
    610.0  5.95150e+03  3.96840e+03
    611.0  5.97075e+03  3.98110e+03
    612.0  5.99004e+03  3.99383e+03
    613.0  6.00939e+03  4.00659e+03
    614.0  6.02878e+03  4.01938e+03
    615.0  6.04821e+03  4.03219e+03
    616.0  6.06770e+03  4.04504e+03
    617.0  6.08723e+03  4.05791e+03
    618.0  6.10681e+03  4.07081e+03
    619.0  6.12643e+03  4.08374e+03
    620.0  6.14610e+03  4.09670e+03
    621.0  6.16582e+03  4.10969e+03
    622.0  6.18558e+03  4.12270e+03
    623.0  6.20539e+03  4.13574e+03
    624.0  6.22525e+03  4.14881e+03
    625.0  6.24515e+03  4.16192e+03
    626.0  6.26511e+03  4.17505e+03
    627.0  6.28511e+03  4.18821e+03
    628.0  6.30516e+03  4.20141e+03
    629.0  6.32525e+03  4.21464e+03
    630.0  6.34540e+03  4.22790e+03
    631.0  6.36559e+03  4.24120e+03
    632.0  6.38584e+03  4.25453e+03
    633.0  6.40613e+03  4.26789e+03
    634.0  6.42648e+03  4.28128e+03
    635.0  6.44687e+03  4.29471e+03
    636.0  6.46731e+03  4.30817e+03
    637.0  6.48781e+03  4.32165e+03
    638.0  6.50835e+03  4.33517e+03
    639.0  6.52895e+03  4.34872e+03
    640.0  6.54960e+03  4.36230e+03
    641.0  6.57030e+03  4.37591e+03
    642.0  6.59105e+03  4.38954e+03
    643.0  6.61186e+03  4.40321e+03
    644.0  6.63272e+03  4.41690e+03
    645.0  6.65362e+03  4.43063e+03
    646.0  6.67458e+03  4.44438e+03
    647.0  6.69558e+03  4.45816e+03
    648.0  6.71664e+03  4.47198e+03
    649.0  6.73775e+03  4.48582e+03
    650.0  6.75890e+03  4.49970e+03
    651.0  6.78010e+03  4.51361e+03
    652.0  6.80135e+03  4.52754e+03
    653.0  6.82266e+03  4.54151e+03
    654.0  6.84401e+03  4.55552e+03
    655.0  6.86541e+03  4.56955e+03
    656.0  6.88686e+03  4.58361e+03
    657.0  6.90837e+03  4.59771e+03
    658.0  6.92992e+03  4.61184e+03
    659.0  6.95154e+03  4.62600e+03
    660.0  6.97320e+03  4.64020e+03
    661.0  6.99492e+03  4.65443e+03
    662.0  7.01669e+03  4.66869e+03
    663.0  7.03852e+03  4.68299e+03
    664.0  7.06040e+03  4.69732e+03
