# ExoMol TiO partition-function data
    119.0  4.33519e+02  2.61526e+03  4.38153e+02  3.52295e+03  4.42510e+02
    120.0  4.38625e+02  2.64607e+03  4.43315e+02  3.56445e+03  4.47724e+02
    121.0  4.43752e+02  2.67700e+03  4.48497e+02  3.60612e+03  4.52958e+02
    122.0  4.48899e+02  2.70805e+03  4.53700e+02  3.64796e+03  4.58213e+02
    123.0  4.54066e+02  2.73922e+03  4.58923e+02  3.68995e+03  4.63488e+02
    124.0  4.59253e+02  2.77051e+03  4.64165e+02  3.73211e+03  4.68783e+02
    125.0  4.64459e+02  2.80192e+03  4.69427e+02  3.77442e+03  4.74098e+02
    126.0  4.69684e+02  2.83344e+03  4.74709e+02  3.81689e+03  4.79433e+02
    127.0  4.74929e+02  2.86508e+03  4.80010e+02  3.85951e+03  4.84788e+02
    128.0  4.80192e+02  2.89684e+03  4.85330e+02  3.90229e+03  4.90161e+02
    129.0  4.85474e+02  2.92870e+03  4.90670e+02  3.94523e+03  4.95554e+02
    130.0  4.90775e+02  2.96068e+03  4.96028e+02  3.98831e+03  5.00966e+02
    131.0  4.96094e+02  2.99277e+03  5.01404e+02  4.03154e+03  5.06397e+02
    132.0  5.01432e+02  3.02497e+03  5.06800e+02  4.07492e+03  5.11846e+02
    133.0  5.06788e+02  3.05728e+03  5.12213e+02  4.11845e+03  5.17314e+02
    134.0  5.12161e+02  3.08970e+03  5.17645e+02  4.16213e+03  5.22800e+02
    135.0  5.17552e+02  3.12223e+03  5.23094e+02  4.20595e+03  5.28304e+02
    136.0  5.22961e+02  3.15486e+03  5.28561e+02  4.24991e+03  5.33827e+02
    137.0  5.28387e+02  3.18759e+03  5.34046e+02  4.29401e+03  5.39366e+02
    138.0  5.33831e+02  3.22043e+03  5.39548e+02  4.33825e+03  5.44924e+02
    139.0  5.39291e+02  3.25338e+03  5.45068e+02  4.38264e+03  5.50499e+02
    140.0  5.44769e+02  3.28642e+03  5.50605e+02  4.42716e+03  5.56092e+02
    141.0  5.50263e+02  3.31957e+03  5.56158e+02  4.47181e+03  5.61701e+02
    142.0  5.55774e+02  3.35282e+03  5.61729e+02  4.51660e+03  5.67327e+02
    143.0  5.61301e+02  3.38616e+03  5.67316e+02  4.56153e+03  5.72971e+02
    144.0  5.66845e+02  3.41961e+03  5.72919e+02  4.60659e+03  5.78631e+02
    145.0  5.72404e+02  3.45315e+03  5.78539e+02  4.65178e+03  5.84307e+02
    146.0  5.77980e+02  3.48679e+03  5.84176e+02  4.69710e+03  5.90000e+02
    147.0  5.83572e+02  3.52052e+03  5.89828e+02  4.74254e+03  5.95709e+02
    148.0  5.89179e+02  3.55435e+03  5.95496e+02  4.78812e+03  6.01434e+02
    149.0  5.94802e+02  3.58828e+03  6.01180e+02  4.83382e+03  6.07176e+02
    150.0  6.00441e+02  3.62229e+03  6.06879e+02  4.87965e+03  6.12932e+02
    151.0  6.06094e+02  3.65640e+03  6.12594e+02  4.92561e+03  6.18705e+02
    152.0  6.11763e+02  3.69060e+03  6.18324e+02  4.97168e+03  6.24493e+02
    153.0  6.17447e+02  3.72490e+03  6.24070e+02  5.01788e+03  6.30296e+02
    154.0  6.23146e+02  3.75928e+03  6.29830e+02  5.06420e+03  6.36115e+02
    155.0  6.28860e+02  3.79375e+03  6.35606e+02  5.11065e+03  6.41948e+02
    156.0  6.34588e+02  3.82831e+03  6.41396e+02  5.15721e+03  6.47797e+02
    157.0  6.40331e+02  3.86295e+03  6.47201e+02  5.20388e+03  6.53661e+02
    158.0  6.46088e+02  3.89769e+03  6.53021e+02  5.25068e+03  6.59539e+02
    159.0  6.51859e+02  3.93250e+03  6.58855e+02  5.29759e+03  6.65432e+02
    160.0  6.57645e+02  3.96741e+03  6.64703e+02  5.34462e+03  6.71339e+02
    161.0  6.63444e+02  4.00240e+03  6.70565e+02  5.39176e+03  6.77261e+02
    162.0  6.69258e+02  4.03747e+03  6.76442e+02  5.43901e+03  6.83196e+02
    163.0  6.75085e+02  4.07263e+03  6.82332e+02  5.48637e+03  6.89146e+02
    164.0  6.80926e+02  4.10787e+03  6.88236e+02  5.53385e+03  6.95110e+02
    165.0  6.86780e+02  4.14319e+03  6.94154e+02  5.58144e+03  7.01088e+02
    166.0  6.92648e+02  4.17859e+03  7.00086e+02  5.62913e+03  7.07079e+02
    167.0  6.98529e+02  4.21407e+03  7.06031e+02  5.67694e+03  7.13084e+02
    168.0  7.04423e+02  4.24963e+03  7.11989e+02  5.72485e+03  7.19103e+02
    169.0  7.10331e+02  4.28527e+03  7.17961e+02  5.77287e+03  7.25135e+02
    170.0  7.16251e+02  4.32099e+03  7.23946e+02  5.82099e+03  7.31180e+02
    171.0  7.22185e+02  4.35679e+03  7.29944e+02  5.86922e+03  7.37239e+02
    172.0  7.28131e+02  4.39266e+03  7.35955e+02  5.91756e+03  7.43311e+02
    173.0  7.34090e+02  4.42861e+03  7.41978e+02  5.96599e+03  7.49395e+02
    174.0  7.40061e+02  4.46464e+03  7.48015e+02  6.01453e+03  7.55492e+02
    175.0  7.46045e+02  4.50074e+03  7.54064e+02  6.06317e+03  7.61603e+02
    176.0  7.52042e+02  4.53692e+03  7.60125e+02  6.11192e+03  7.67726e+02
    177.0  7.58050e+02  4.57317e+03  7.66199e+02  6.16076e+03  7.73861e+02
    178.0  7.64071e+02  4.60950e+03  7.72286e+02  6.20970e+03  7.80009e+02
    179.0  7.70104e+02  4.64590e+03  7.78384e+02  6.25874e+03  7.86170e+02
    180.0  7.76149e+02  4.68237e+03  7.84495e+02  6.30788e+03  7.92343e+02
    181.0  7.82206e+02  4.71891e+03  7.90618e+02  6.35712e+03  7.98528e+02
    182.0  7.88275e+02  4.75552e+03  7.96753e+02  6.40645e+03  8.04725e+02
    183.0  7.94355e+02  4.79221e+03  8.02900e+02  6.45588e+03  8.10934e+02
    184.0  8.00447e+02  4.82897e+03  8.09059e+02  6.50540e+03  8.17155e+02
    185.0  8.06551e+02  4.86579e+03  8.15229e+02  6.55502e+03  8.23388e+02
    186.0  8.12667e+02  4.90269e+03  8.21411e+02  6.60473e+03  8.29633e+02
    187.0  8.18793e+02  4.93965e+03  8.27605e+02  6.65453e+03  8.35889e+02
    188.0  8.24931e+02  4.97668e+03  8.33810e+02  6.70443e+03  8.42158e+02
    189.0  8.31081e+02  5.01378e+03  8.40026e+02  6.75442e+03  8.48437e+02
    190.0  8.37241e+02  5.05095e+03  8.46254e+02  6.80450e+03  8.54729e+02
    191.0  8.43413e+02  5.08819e+03  8.52493e+02  6.85467e+03  8.61031e+02
    192.0  8.49595e+02  5.12549e+03  8.58744e+02  6.90493e+03  8.67345e+02
    193.0  8.55789e+02  5.16286e+03  8.65005e+02  6.95528e+03  8.73670e+02
    194.0  8.61994e+02  5.20030e+03  8.71277e+02  7.00572e+03  8.80006e+02
    195.0  8.68209e+02  5.23779e+03  8.77561e+02  7.05625e+03  8.86354e+02
    196.0  8.74435e+02  5.27536e+03  8.83855e+02  7.10687e+03  8.92712e+02
    197.0  8.80672e+02  5.31299e+03  8.90160e+02  7.15757e+03  8.99082e+02
    198.0  8.86919e+02  5.35068e+03  8.96476e+02  7.20836e+03  9.05462e+02
    199.0  8.93178e+02  5.38844e+03  9.02803e+02  7.25924e+03  9.11853e+02
    200.0  8.99446e+02  5.42626e+03  9.09140e+02  7.31020e+03  9.18255e+02
    201.0  9.05725e+02  5.46415e+03  9.15488e+02  7.36124e+03  9.24668e+02
    202.0  9.12014e+02  5.50209e+03  9.21846e+02  7.41237e+03  9.31091e+02
    203.0  9.18314e+02  5.54010e+03  9.28215e+02  7.46359e+03  9.37525e+02
    204.0  9.24624e+02  5.57817e+03  9.34594e+02  7.51489e+03  9.43970e+02
    205.0  9.30944e+02  5.61630e+03  9.40984e+02  7.56627e+03  9.50425e+02
    206.0  9.37274e+02  5.65450e+03  9.47384e+02  7.61774e+03  9.56890e+02
    207.0  9.43614e+02  5.69275e+03  9.53794e+02  7.66928e+03  9.63366e+02
    208.0  9.49965e+02  5.73107e+03  9.60214e+02  7.72091e+03  9.69852e+02
    209.0  9.56325e+02  5.76944e+03  9.66644e+02  7.77262e+03  9.76348e+02
    210.0  9.62695e+02  5.80788e+03  9.73085e+02  7.82441e+03  9.82854e+02
    211.0  9.69075e+02  5.84637e+03  9.79535e+02  7.87629e+03  9.89371e+02
    212.0  9.75465e+02  5.88493e+03  9.85996e+02  7.92824e+03  9.95898e+02
    213.0  9.81865e+02  5.92354e+03  9.92466e+02  7.98027e+03  1.00243e+03
    214.0  9.88274e+02  5.96221e+03  9.98946e+02  8.03238e+03  1.00898e+03
    215.0  9.94693e+02  6.00095e+03  1.00544e+03  8.08457e+03  1.01554e+03
    216.0  1.00112e+03  6.03973e+03  1.01194e+03  8.13684e+03  1.02210e+03
    217.0  1.00756e+03  6.07858e+03  1.01845e+03  8.18919e+03  1.02868e+03
    218.0  1.01401e+03  6.11749e+03  1.02496e+03  8.24162e+03  1.03527e+03
    219.0  1.02047e+03  6.15645e+03  1.03149e+03  8.29412e+03  1.04186e+03
    220.0  1.02693e+03  6.19547e+03  1.03803e+03  8.34670e+03  1.04847e+03
    221.0  1.03341e+03  6.23454e+03  1.04458e+03  8.39936e+03  1.05508e+03
    222.0  1.03989e+03  6.27367e+03  1.05114e+03  8.45209e+03  1.06171e+03
    223.0  1.04639e+03  6.31286e+03  1.05770e+03  8.50490e+03  1.06834e+03
    224.0  1.05289e+03  6.35211e+03  1.06428e+03  8.55779e+03  1.07499e+03
    225.0  1.05941e+03  6.39141e+03  1.07087e+03  8.61075e+03  1.08164e+03
    226.0  1.06593e+03  6.43076e+03  1.07746e+03  8.66379e+03  1.08830e+03
    227.0  1.07246e+03  6.47018e+03  1.08406e+03  8.71690e+03  1.09498e+03
    228.0  1.07900e+03  6.50964e+03  1.09068e+03  8.77009e+03  1.10166e+03
    229.0  1.08555e+03  6.54917e+03  1.09730e+03  8.82335e+03  1.10835e+03
    230.0  1.09211e+03  6.58874e+03  1.10393e+03  8.87668e+03  1.11505e+03
    231.0  1.09868e+03  6.62838e+03  1.11057e+03  8.93009e+03  1.12176e+03
    232.0  1.10526e+03  6.66806e+03  1.11722e+03  8.98358e+03  1.12848e+03
    233.0  1.11184e+03  6.70780e+03  1.12388e+03  9.03713e+03  1.13521e+03
    234.0  1.11844e+03  6.74760e+03  1.13055e+03  9.09076e+03  1.14195e+03
    235.0  1.12504e+03  6.78744e+03  1.13723e+03  9.14447e+03  1.14869e+03
    236.0  1.13165e+03  6.82735e+03  1.14392e+03  9.19824e+03  1.15545e+03
    237.0  1.13828e+03  6.86730e+03  1.15061e+03  9.25209e+03  1.16221e+03
    238.0  1.14491e+03  6.90731e+03  1.15732e+03  9.30601e+03  1.16899e+03
    239.0  1.15154e+03  6.94737e+03  1.16403e+03  9.36000e+03  1.17577e+03
    240.0  1.15819e+03  6.98749e+03  1.17075e+03  9.41407e+03  1.18257e+03
    241.0  1.16485e+03  7.02766e+03  1.17748e+03  9.46820e+03  1.18937e+03
    242.0  1.17152e+03  7.06788e+03  1.18422e+03  9.52241e+03  1.19618e+03
    243.0  1.17819e+03  7.10815e+03  1.19097e+03  9.57669e+03  1.20300e+03
    244.0  1.18487e+03  7.14848e+03  1.19773e+03  9.63104e+03  1.20982e+03
    245.0  1.19156e+03  7.18886e+03  1.20450e+03  9.68546e+03  1.21666e+03
    246.0  1.19826e+03  7.22929e+03  1.21127e+03  9.73995e+03  1.22351e+03
    247.0  1.20497e+03  7.26977e+03  1.21806e+03  9.79451e+03  1.23036e+03
    248.0  1.21169e+03  7.31030e+03  1.22485e+03  9.84914e+03  1.23723e+03
    249.0  1.21842e+03  7.35089e+03  1.23165e+03  9.90385e+03  1.24410e+03
    250.0  1.22515e+03  7.39153e+03  1.23846e+03  9.95862e+03  1.25098e+03
    251.0  1.23189e+03  7.43222e+03  1.24528e+03  1.00135e+04  1.25787e+03
    252.0  1.23864e+03  7.47296e+03  1.25211e+03  1.00684e+04  1.26477e+03
    253.0  1.24540e+03  7.51375e+03  1.25894e+03  1.01234e+04  1.27168e+03
    254.0  1.25217e+03  7.55459e+03  1.26579e+03  1.01784e+04  1.27860e+03
    255.0  1.25895e+03  7.59549e+03  1.27264e+03  1.02335e+04  1.28552e+03
    256.0  1.26574e+03  7.63643e+03  1.27951e+03  1.02887e+04  1.29246e+03
    257.0  1.27253e+03  7.67743e+03  1.28638e+03  1.03440e+04  1.29940e+03
    258.0  1.27933e+03  7.71848e+03  1.29325e+03  1.03993e+04  1.30635e+03
    259.0  1.28614e+03  7.75957e+03  1.30014e+03  1.04547e+04  1.31331e+03
    260.0  1.29296e+03  7.80072e+03  1.30704e+03  1.05102e+04  1.32028e+03
    261.0  1.29979e+03  7.84192e+03  1.31394e+03  1.05657e+04  1.32726e+03
    262.0  1.30662e+03  7.88317e+03  1.32086e+03  1.06213e+04  1.33424e+03
    263.0  1.31347e+03  7.92447e+03  1.32778e+03  1.06770e+04  1.34124e+03
    264.0  1.32032e+03  7.96582e+03  1.33471e+03  1.07327e+04  1.34824e+03
    265.0  1.32718e+03  8.00722e+03  1.34165e+03  1.07885e+04  1.35525e+03
    266.0  1.33405e+03  8.04867e+03  1.34859e+03  1.08444e+04  1.36227e+03
    267.0  1.34093e+03  8.09018e+03  1.35555e+03  1.09003e+04  1.36930e+03
    268.0  1.34781e+03  8.13173e+03  1.36251e+03  1.09563e+04  1.37634e+03
    269.0  1.35470e+03  8.17333e+03  1.36948e+03  1.10124e+04  1.38339e+03
    270.0  1.36161e+03  8.21498e+03  1.37646e+03  1.10686e+04  1.39044e+03
    271.0  1.36852e+03  8.25668e+03  1.38345e+03  1.11248e+04  1.39750e+03
    272.0  1.37543e+03  8.29843e+03  1.39045e+03  1.11810e+04  1.40457e+03
    273.0  1.38236e+03  8.34023e+03  1.39746e+03  1.12374e+04  1.41165e+03
    274.0  1.38930e+03  8.38208e+03  1.40447e+03  1.12938e+04  1.41874e+03
    275.0  1.39624e+03  8.42398e+03  1.41149e+03  1.13503e+04  1.42584e+03
    276.0  1.40319e+03  8.46593e+03  1.41852e+03  1.14068e+04  1.43295e+03
    277.0  1.41015e+03  8.50793e+03  1.42556e+03  1.14635e+04  1.44006e+03
    278.0  1.41712e+03  8.54998e+03  1.43261e+03  1.15201e+04  1.44718e+03
    279.0  1.42409e+03  8.59207e+03  1.43967e+03  1.15769e+04  1.45431e+03
    280.0  1.43108e+03  8.63422e+03  1.44673e+03  1.16337e+04  1.46145e+03
    281.0  1.43807e+03  8.67642e+03  1.45380e+03  1.16906e+04  1.46860e+03
    282.0  1.44507e+03  8.71866e+03  1.46088e+03  1.17476e+04  1.47576e+03
    283.0  1.45208e+03  8.76096e+03  1.46797e+03  1.18046e+04  1.48292e+03
    284.0  1.45909e+03  8.80330e+03  1.47507e+03  1.18617e+04  1.49010e+03
    285.0  1.46612e+03  8.84570e+03  1.48217e+03  1.19188e+04  1.49728e+03
    286.0  1.47315e+03  8.88814e+03  1.48929e+03  1.19760e+04  1.50447e+03
    287.0  1.48019e+03  8.93063e+03  1.49641e+03  1.20333e+04  1.51167e+03
    288.0  1.48724e+03  8.97318e+03  1.50354e+03  1.20907e+04  1.51887e+03
    289.0  1.49430e+03  9.01577e+03  1.51068e+03  1.21481e+04  1.52609e+03
    290.0  1.50136e+03  9.05841e+03  1.51783e+03  1.22056e+04  1.53331e+03
    291.0  1.50843e+03  9.10110e+03  1.52498e+03  1.22631e+04  1.54054e+03
    292.0  1.51552e+03  9.14383e+03  1.53214e+03  1.23208e+04  1.54779e+03
    293.0  1.52261e+03  9.18662e+03  1.53932e+03  1.23785e+04  1.55503e+03
    294.0  1.52970e+03  9.22946e+03  1.54650e+03  1.24362e+04  1.56229e+03
    295.0  1.53681e+03  9.27235e+03  1.55368e+03  1.24940e+04  1.56956e+03
    296.0  1.54392e+03  9.31528e+03  1.56088e+03  1.25519e+04  1.57683e+03
    297.0  1.55104e+03  9.35826e+03  1.56808e+03  1.26099e+04  1.58411e+03
    298.0  1.55817e+03  9.40130e+03  1.57530e+03  1.26679e+04  1.59141e+03
    299.0  1.56531e+03  9.44438e+03  1.58252e+03  1.27260e+04  1.59870e+03
    300.0  1.57246e+03  9.48751e+03  1.58975e+03  1.27841e+04  1.60601e+03
    301.0  1.57961e+03  9.53069e+03  1.59699e+03  1.28424e+04  1.61333e+03
    302.0  1.58678e+03  9.57392e+03  1.60423e+03  1.29006e+04  1.62065e+03
    303.0  1.59395e+03  9.61720e+03  1.61149e+03  1.29590e+04  1.62799e+03
    304.0  1.60112e+03  9.66053e+03  1.61875e+03  1.30174e+04  1.63533e+03
    305.0  1.60831e+03  9.70390e+03  1.62602e+03  1.30759e+04  1.64268e+03
    306.0  1.61551e+03  9.74733e+03  1.63330e+03  1.31345e+04  1.65004e+03
    307.0  1.62271e+03  9.79080e+03  1.64059e+03  1.31931e+04  1.65740e+03
    308.0  1.62992e+03  9.83433e+03  1.64788e+03  1.32518e+04  1.66478e+03
    309.0  1.63714e+03  9.87790e+03  1.65518e+03  1.33105e+04  1.67216e+03
    310.0  1.64437e+03  9.92152e+03  1.66250e+03  1.33693e+04  1.67955e+03
