#wvl [um]      Flux [erg/s/cm]
4.992058089    78460.8374        
4.989567268    78500.5908        
4.987078932    78540.3133        
4.984593076    78580.0219        
4.982109697    78619.6955        
4.979628791    78659.3602        
4.977150355    78698.9867        
4.974674385    78738.592         
4.972200877    78778.1764        
4.969729827    78817.7492        
4.967261233    78857.3055        
4.964795089    78896.8199        
4.962331394    78936.3362        
4.959870142    78975.8119        
4.95741133     79015.2289        
4.954954955    79054.6819        
4.952501013    79094.1011        
4.9500495      79133.4553        
4.947600414    79172.8079        
4.945153749    79212.2003        
4.942709503    79251.4339        
4.940267673    79290.8104        
4.937828253    79330.098         
4.935391242    79369.3372        
4.932956635    79408.5753        
4.930524429    79447.7511        
4.928094619    79486.9154        
4.925667204    79526.1052        
4.923242179    79565.2609        
4.92081954     79604.3509        
4.918399285    79643.4631        
4.915981409    79682.544         
4.913565909    79721.5894        
4.911152781    79760.611         
4.908742023    79799.6054        
4.906333631    79838.5786        
4.9039276      79877.5407        
4.901523928    79916.4756        
4.899122612    79955.3857        
4.896723647    79994.2625        
4.89432703     80033.1352        
4.891932758    80071.9541        
4.889540828    80110.7887        
4.887151235    80149.5719        
4.884763977    80188.3437        
4.88237905     80227.0911        
4.879996451    80265.7891        
4.877616176    80304.4776        
4.875238222    80343.1863        
4.872862585    80381.8382        
4.870489263    80420.4686        
4.868118251    80459.0724        
4.865749547    80497.6579        
4.863383146    80536.215         
4.861019046    80574.741         
4.858657244    80613.2673        
4.856297735    80651.7575        
4.853940517    80690.224         
4.851585586    80728.6711        
4.84923294     80767.0981        
4.846882573    80805.4917        
4.844534484    80843.8622        
4.842188669    80882.2038        
4.839845125    80920.551         
4.837503848    80958.8578        
4.835164835    80997.1436        
4.832828083    81035.39          
4.830493589    81073.636         
4.828161348    81111.8471        
4.825831359    81150.0253        
4.823503618    81188.2068        
4.821178121    81226.3448        
4.818854865    81264.4662        
4.816533847    81302.5611        
4.814215064    81340.6352        
4.811898513    81378.6791        
4.80958419     81416.7027        
4.807272092    81454.7053        
4.804962216    81492.6792        
4.802654558    81530.6258        
4.800349116    81568.562         
4.798045887    81606.4056        
4.795744866    81644.3355        
4.793446052    81682.2041        
4.79114944     81720.0352        
4.788855028    81757.8363        
4.786562813    81795.6286        
4.784272791    81833.3853        
4.781984958    81871.1255        
4.779699313    81908.8427        
4.777415852    81946.5296        
4.775134572    81984.2005        
4.772855469    82021.8425        
4.770578541    82059.4592        
4.768303784    82097.0591        
4.766031196    82134.6303        
4.763760773    82172.1781        
4.761492511    82209.7063        
4.759226409    82247.1997        
4.756962463    82284.6832        
4.75470067     82322.1368        
4.752441027    82359.5688        
4.75018353     82396.9819        
4.747928177    82434.3589        
4.745674964    82471.7176        
4.74342389     82509.0605        
4.741174949    82546.3717        
4.738928141    82583.6577        
4.73668346     82620.9162        
4.734440906    82658.1629        
4.732200473    82695.3817        
4.72996216     82732.5745        
4.727725964    82769.7426        
4.725491881    82806.8859        
4.723259908    82844.0082        
4.721030043    82881.1091        
4.718802282    82918.1802        
4.716576623    82955.2247        
4.714353062    82992.2516        
4.712131597    83029.253         
4.709912224    83066.2351        
4.707694941    83103.1863        
4.705479745    83140.1166        
4.703266632    83177.0111        
4.701055601    83213.9045        
4.698846647    83250.7572        
4.696639768    83287.5866        
4.694434961    83324.392         
4.692232223    83361.1825        
4.690031551    83397.9398        
4.687832943    83434.6754        
4.685636395    83471.3833        
4.683441904    83508.0745        
4.681249468    83544.7354        
4.679059084    83581.3744        
4.676870748    83617.9882        
4.674684459    83654.5747        
4.672500212    83691.1432        
4.670318006    83727.6825        
4.668137837    83764.1989        
4.665959703    83800.6884        
4.6637836      83837.1573        
4.661609527    83873.5952        
4.659437479    83910.0177        
4.657267454    83946.3907        
4.65509945     83982.7826        
4.652933463    84019.1265        
4.650769491    84055.4447        
4.648607531    84091.7367        
4.64644758     84128.0074        
4.644289635    84164.2552        
4.642133693    84200.4857        
4.639979753    84236.678         
4.63782781     84272.8583        
4.635677863    84308.9992        
4.633529907    84345.1332        
4.631383942    84381.2308        
4.629239963    84417.3105        
4.627097968    84453.3618        
4.624957955    84489.3925        
4.62281992     84525.3885        
4.620683861    84561.3683        
4.618549775    84597.3279        
4.61641766     84633.2581        
4.614287512    84669.162         
4.612159329    84705.0404        
4.610033108    84740.903         
4.607908847    84776.7297        
4.605786543    84812.52          
4.603666192    84848.3241        
4.601547793    84884.0776        
4.599431343    84919.8149        
4.597316839    84955.5218        
4.595204278    84991.2093        
4.593093657    85026.8693        
4.590984975    85062.4997        
4.588878228    85098.115         
4.586773413    85133.6972        
4.584670529    85169.2613        
4.582569572    85204.7881        
4.580470539    85240.303         
4.578373429    85275.7948        
4.576278238    85311.2597        
4.574184963    85346.6934        
4.572093603    85382.1045        
4.570004155    85417.4939        
4.567916615    85452.8541        
4.565830981    85488.1885        
4.563747251    85523.5068        
4.561665423    85558.7967        
4.559585492    85594.0597        
4.557507458    85629.2986        
4.555431317    85664.5091        
4.553357066    85699.7032        
4.551284704    85734.8657        
4.549214227    85769.9963        
4.547145633    85805.1184        
4.545078919    85840.209         
4.543014083    85875.2702        
4.540951123    85910.3146        
4.538890035    85945.3282        
4.536830817    85980.303         
4.534773467    86015.2833        
4.532717983    86050.2249        
4.53066436     86085.1372        
4.528612598    86120.0309        
4.526562693    86154.8916        
4.524514643    86189.7259        
4.522468446    86224.5531        
4.520424098    86259.3366        
4.518381598    86294.108         
4.516340943    86328.8446        
4.51430213     86363.553         
4.512265157    86398.2486        
4.510230022    86432.9178        
4.508196721    86467.5517        
4.506165253    86502.1748        
4.504135615    86536.7641        
4.502107805    86571.3311        
4.50008182     86605.8694        
4.498057657    86640.3817        
4.496035314    86674.8732        
4.494014789    86709.3409        
4.49199608     86743.741         
4.489979183    86778.1893        
4.487964096    86812.583         
4.485950818    86846.9439        
4.483939345    86881.2846        
4.481929674    86915.5872        
4.479921805    86949.8829        
4.477915734    86984.1514        
4.475911458    87018.3865        
4.473908976    87052.5997        
4.471908285    87086.7887        
4.469909383    87120.9488        
4.467912266    87155.0771        
4.465916934    87189.1967        
4.463923383    87223.2788        
4.461931611    87257.3362        
4.459941615    87291.3784        
4.457953394    87325.3845        
4.455966945    87359.3627        
4.453982265    87393.3307        
4.451999352    87427.253         
4.450018205    87461.1722        
4.448038819    87495.0424        
4.446061194    87528.909         
4.444085326    87562.7441        
4.442111214    87596.549         
4.440138855    87630.3272        
4.438168247    87664.0856        
4.436199387    87697.816         
4.434232273    87731.5157        
4.432266903    87765.1999        
4.430303274    87798.8356        
4.428341385    87832.4881        
4.426381232    87866.089         
4.424422814    87899.6547        
4.422466128    87933.215         
4.420511172    87966.7453        
4.418557943    88000.2357        
4.41660644     88033.721         
4.41465666     88067.159         
4.412708601    88100.5996        
4.41076226     88134.0044        
4.408817635    88167.3787        
4.406874725    88200.7238        
4.404933526    88234.0519        
4.402994036    88267.3461        
4.401056254    88300.6185        
4.399120176    88333.8656        
4.397185801    88367.0867        
4.395253127    88400.2809        
4.39332215     88433.4477        
4.39139287     88466.5928        
4.389465283    88499.7128        
4.387539388    88532.7968        
4.385615182    88565.8622        
4.383692663    88598.9093        
4.381771829    88631.9237        
4.379852678    88664.9171        
4.377935207    88697.8759        
4.376019414    88730.8158        
4.374105297    88763.7239        
4.372192853    88796.6021        
4.370282082    88829.468         
4.36837298     88862.3041        
4.366465545    88895.1157        
4.364559775    88927.8975        
4.362655667    88960.6543        
4.360753221    88993.3846        
4.358852433    89026.0774        
4.356953301    89058.7693        
4.355055824    89091.4231        
4.353159998    89124.0548        
4.351265823    89156.6599        
4.349373295    89189.2325        
4.347482412    89221.7838        
4.345593173    89254.313         
4.343705576    89286.8153        
4.341819617    89319.2859        
4.339935296    89351.7378        
4.338052609    89384.1609        
4.336171555    89416.5594        
4.334292131    89448.9203        
4.332414336    89481.2772        
4.330538168    89513.5976        
4.328663623    89545.8853        
4.326790701    89578.1528        
4.324919399    89610.4024        
4.323049715    89642.6185        
4.321181647    89674.813         
4.319315192    89706.9763        
4.317450349    89739.107         
4.315587116    89771.2269        
4.31372549     89803.3171        
4.31186547     89835.3791        
4.310007053    89867.4161        
4.308150237    89899.4239        
4.30629502     89931.3989        
4.304441401    89963.3626        
4.302589377    89995.2922        
4.300738945    90027.1997        
4.298890105    90059.0808        
4.297042853    90090.9311        
4.295197189    90122.758         
4.293353109    90154.55          
4.291510612    90186.3359        
4.289669695    90218.0841        
4.287830358    90249.8051        
4.285992597    90281.503         
4.284156411    90313.1782        
4.282321797    90344.8183        
4.280488754    90376.4417        
4.27865728     90408.0159        
4.276827372    90439.6005        
4.274999028    90471.1453        
4.273172248    90502.6622        
4.271347028    90534.1494        
4.269523366    90565.6067        
4.267701261    90597.0503        
4.26588071     90628.4463        
4.264061713    90659.8462        
4.262244265    90691.2057        
4.260428367    90722.5185        
4.258614015    90753.8486        
4.256801207    90785.1295        
4.254989943    90816.3755        
4.253180219    90847.6081        
4.251372034    90878.8066        
4.249565385    90909.9858        
4.247760272    90941.1285        
4.245956691    90972.2652        
4.244154642    91003.3588        
4.242354121    91034.4314        
4.240555127    91065.4682        
4.238757659    91096.4867        
4.236961713    91127.4717        
4.235167289    91158.4604        
4.233374384    91189.3873        
4.231582997    91220.3128        
4.229793125    91251.1805        
4.228004766    91282.0622        
4.226217919    91312.8977        
4.224432582    91343.7062        
4.222648752    91374.4789        
4.220866429    91405.235         
4.219085609    91435.9567        
4.217306291    91466.6602        
4.215528474    91497.3437        
4.213752155    91528.0003        
4.211977332    91558.6247        
4.210204004    91589.1793        
4.208432168    91619.7808        
4.206661823    91650.3098        
4.204892966    91680.8586        
4.203125597    91711.3516        
4.201359713    91741.8153        
4.199595312    91772.2512        
4.197832392    91802.6305        
4.196070952    91833.0575        
4.194310989    91863.4018        
4.192552502    91893.7481        
4.190795489    91924.0646        
4.189039948    91954.3436        
4.187285877    91984.604         
4.185533275    92014.8335        
4.183782139    92045.0037        
4.182032468    92075.2085        
4.180284259    92105.3627        
4.178537512    92135.4782        
4.176792224    92165.5807        
4.175048393    92195.6278        
4.173306017    92225.6909        
4.171565095    92255.7185        
4.169825625    92285.7157        
4.168087606    92315.6753        
4.166351034    92345.6148        
4.164615909    92375.5211        
4.162882228    92405.4198        
4.161149991    92435.2812        
4.159419194    92465.1165        
4.157689836    92494.9233        
4.155961916    92524.7099        
4.154235432    92554.4586        
4.152510381    92584.1921        
4.150786763    92613.8966        
4.149064575    92643.578         
4.147343815    92673.2283        
4.145624482    92702.8049        
4.143906574    92732.4523        
4.142190089    92762.0233        
4.140475025    92791.567         
4.138761382    92821.0834        
4.137049156    92850.5707        
4.135338346    92880.034         
4.13362895     92909.4761        
4.131920968    92938.8926        
4.130214396    92968.2763        
4.128509233    92997.6344        
4.126805477    93026.9622        
4.125103128    93056.2642        
4.123402182    93085.5442        
4.121702638    93114.7999        
4.120004495    93144.0199        
4.11830775     93173.2135        
4.116612402    93202.3946        
4.11491845     93231.5346        
4.113225891    93260.6512        
4.111534724    93289.7502        
4.109844947    93318.8134        
4.108156558    93347.8485        
4.106469556    93376.8428        
4.104783939    93405.8492        
4.103099705    93434.747         
4.101416853    93463.74          
4.099735381    93492.6185        
4.098055286    93521.5121        
4.096376569    93550.362         
4.094699226    93579.2072        
4.093023256    93608.0027        
4.091348657    93636.747         
4.089675428    93665.5245        
4.088003568    93694.2444        
4.086333073    93722.9313        
4.084663944    93751.5215        
4.082996177    93780.246         
4.081329771    93808.8601        
4.079664726    93837.44          
4.078001038    93866.0034        
4.076338707    93894.5278        
4.07467773     93923.037         
4.073018106    93951.5208        
4.071359834    93979.9707        
4.069702912    94008.402         
4.068047337    94036.8034        
4.066393109    94065.1526        
4.064740226    94093.517         
4.063088686    94121.8298        
4.061438488    94150.1379        
4.059789629    94178.402         
4.058142109    94206.6227        
4.056495925    94234.8492        
4.054851076    94263.0187        
4.053207561    94291.1995        
4.051565378    94319.3229        
4.049924524    94347.4363        
4.048284999    94375.5133        
4.046646801    94403.563         
4.045009929    94431.5921        
4.04337438     94459.5835        
4.041740153    94487.4862        
4.040107246    94515.5087        
4.038475659    94543.4129        
4.036845389    94571.2986        
4.035216434    94599.1876        
4.033588794    94627.0225        
4.031962466    94654.8355        
4.030337449    94682.624         
4.028713742    94710.3663        
4.027091342    94738.1175        
4.025470248    94765.795         
4.023850459    94793.4951        
4.022231973    94821.1319        
4.020614789    94848.782         
4.018998904    94876.3452        
4.017384318    94903.9531        
4.015771028    94931.4912        
4.014159034    94959.0065        
4.012548333    94986.5075        
4.010938924    95013.9696        
4.009330806    95041.4113        
4.007723977    95068.7984        
4.006118435    95096.1943        
4.00451418     95123.5568        
4.002911208    95150.8217        
4.001309519    95178.1695        
3.999709112    95205.4754        
3.998109984    95232.7236        
3.996512135    95259.9501        
3.994915562    95287.13          
3.993320264    95314.3105        
3.99172624     95341.4519        
3.990133488    95368.5709        
3.988542007    95395.6579        
3.986951794    95422.7192        
3.985362849    95449.7445        
3.98377517     95476.7598        
3.982188756    95503.7103        
3.980603604    95530.6898        
3.979019714    95557.6157        
3.977437084    95584.5149        
3.975855713    95611.3576        
3.974275598    95638.1944        
3.972696739    95665.0595        
3.971119134    95691.8382        
3.969542781    95718.5941        
3.967967679    95745.352         
3.966393827    95772.0647        
3.964821223    95798.7415        
3.963249865    95825.41          
3.961679752    95852.0418        
3.960110883    95878.6346        
3.958543256    95905.2219        
3.95697687     95931.6403        
3.955411722    95958.2915        
3.953847813    95984.7918        
3.952285139    96011.2433        
3.950723701    96037.6983        
3.949163495    96064.122         
3.947604522    96090.4902        
3.946046779    96116.8573        
3.944490264    96143.2113        
3.942934977    96169.5253        
3.941380917    96195.8029        
3.93982808     96222.0554        
3.938276467    96248.283         
3.936726075    96274.4883        
3.935176904    96300.6295        
3.933628952    96326.7869        
3.932082216    96352.9345        
3.930536697    96379.0232        
3.928992392    96405.0921        
3.9274493      96431.132         
3.92590742     96457.1478        
3.92436675     96483.1312        
3.922827289    96509.0549        
3.921289035    96534.9836        
3.919751987    96560.9256        
3.918216143    96586.7558        
3.916681503    96612.653         
3.915148064    96638.4775        
3.913615825    96664.2746        
3.912084786    96690.0467        
3.910554943    96715.7877        
3.909026297    96741.5035        
3.907498846    96767.1924        
3.905972587    96792.8567        
3.904447521    96818.4847        
3.902923645    96844.0993        
3.901400958    96869.6731        
3.899879458    96895.2324        
3.898359145    96920.7589        
3.896840017    96946.2624        
3.895322072    96971.7352        
3.89380531     96997.1792        
3.892289728    97022.5982        
3.890775325    97047.9809        
3.889262101    97073.3555        
3.887750053    97098.7001        
3.88623918     97124.0143        
3.884729482    97149.2961        
3.883220955    97174.5249        
3.8817136      97199.7833        
3.880207415    97224.9641        
3.878702398    97250.1661        
3.877198548    97275.3127        
3.875695864    97300.4195        
3.874194344    97325.534         
3.872693987    97350.5859        
3.871194791    97375.6446        
3.869696756    97400.6624        
3.86819988     97425.6476        
3.866704162    97450.6067        
3.8652096      97475.5243        
3.863716192    97500.4204        
3.862223939    97525.3323        
3.860732837    97550.1796        
3.859242887    97575.0094        
3.857754086    97599.8079        
3.856266433    97624.5853        
3.854779927    97649.1745        
3.853294567    97673.9989        
3.851810351    97698.7372        
3.850327278    97723.4001        
3.848845346    97748.0168        
3.847364555    97772.6519        
3.845884903    97797.2286        
3.844406389    97821.7811        
3.842929011    97846.3082        
3.841452768    97870.8151        
3.839977658    97895.2966        
3.838503681    97919.7423        
3.837030836    97944.1646        
3.83555912     97968.5548        
3.834088533    97992.9264        
3.832619073    98017.2628        
3.831150738    98041.5636        
3.829683529    98065.8599        
3.828217443    98090.1204        
3.826752479    98114.3557        
3.825288635    98138.5548        
3.823825912    98162.735         
3.822364306    98186.8706        
3.820903817    98210.9996        
3.819444444    98235.1057        
3.817986186    98259.1573        
3.81652904     98283.2249        
3.815073007    98307.234         
3.813618083    98331.1851        
3.81216427     98355.1872        
3.810711564    98379.1248        
3.809259965    98403.0166        
3.807809471    98426.9126        
3.806360082    98450.6024        
3.804911795    98474.595         
3.80346461     98498.3936        
3.802018526    98522.1667        
3.800573541    98545.9155        
3.799129654    98569.6292        
3.797686863    98593.2839        
3.796245168    98616.9902        
3.794804568    98640.6262        
3.79336506     98664.2339        
3.791926643    98687.8169        
3.790489318    98711.3646        
3.789053081    98734.8897        
3.787617933    98758.398         
3.786183871    98781.8737        
3.784750895    98805.3211        
3.783319003    98828.7274        
3.781888194    98852.1345        
3.780458467    98875.4999        
3.77902982     98898.8322        
3.777602253    98922.1418        
3.776175764    98945.4245        
3.774750352    98968.6247        
3.773326015    98991.8831        
3.771902753    99015.1173        
3.770480565    99038.2808        
3.769059448    99061.4287        
3.767639403    99084.5539        
3.766220427    99107.6503        
3.764802519    99130.7203        
3.763385679    99153.7519        
3.761969904    99176.7691        
3.760555195    99199.7596        
3.759141549    99222.7028        
3.757728965    99245.6511        
3.756317443    99268.5482        
3.754906981    99291.4319        
3.753497577    99314.2773        
3.752089232    99337.1062        
3.750681942    99359.9064        
3.749275708    99382.6786        
3.747870528    99405.3919        
3.746466401    99428.1372        
3.745063326    99450.7767        
3.743661301    99473.4828        
3.742260325    99496.1268        
3.740860398    99518.7193        
3.739461518    99541.3154        
3.738063683    99563.8755        
3.736666893    99586.4023        
3.735271147    99608.8719        
3.733876443    99631.3741        
3.73248278     99653.8169        
3.731090157    99676.2421        
3.729698573    99698.6279        
3.728308026    99721.0053        
3.726918516    99743.3378        
3.725530041    99765.6566        
3.724142601    99787.9313        
3.722756193    99810.1744        
3.721370818    99832.4185        
3.719986473    99854.629         
3.718603157    99876.8033        
3.717220871    99898.9547        
3.715839611    99921.0738        
3.714459377    99943.1649        
3.713080169    99965.2235        
3.711701984    99987.2747        
3.710324822    100009.289        
3.708948682    100031.28         
3.707573562    100053.224        
3.706199461    100075.159        
3.704826378    100097.075        
3.703454313    100118.95         
3.702083263    100140.789        
3.700713228    100162.622        
3.699344207    100184.41         
3.697976198    100206.179        
3.696609201    100227.886        
3.695243214    100249.588        
3.693878236    100271.33         
3.692514267    100292.989        
3.691151304    100314.555        
3.689789347    100336.167        
3.688428394    100357.804        
3.687068445    100379.36         
3.685709499    100400.886        
3.684351554    100422.366        
3.682994609    100443.851        
3.681638664    100465.27         
3.680283716    100486.717        
3.678929766    100508.105        
3.677576811    100529.452        
3.676224851    100550.807        
3.674873885    100572.104        
3.673523911    100593.394        
3.672174929    100614.656        
3.670826937    100635.88         
3.669479935    100657.081        
3.66813392     100678.26         
3.666788893    100699.405        
3.665444852    100720.534        
3.664101795    100741.632        
3.662759723    100762.701        
3.661418633    100783.739        
3.660078525    100804.748        
3.658739398    100825.733        
3.65740125     100846.7          
3.656064081    100867.629        
3.654727889    100888.543        
3.653392673    100909.419        
3.652058433    100930.27         
3.650725167    100951.089        
3.649392874    100971.876        
3.648061553    100992.657        
3.646731203    101013.395        
3.645401823    101034.121        
3.644073412    101054.816        
3.642745968    101075.468        
3.641419492    101096.108        
3.640093981    101116.711        
3.638769434    101137.287        
3.637445852    101157.837        
3.636123232    101178.377        
3.634801573    101198.877        
3.633480875    101219.341        
3.632161136    101239.78         
3.630842355    101260.202        
3.629524532    101280.597        
3.628207665    101300.964        
3.626891754    101321.297        
3.625576796    101341.605        
3.624262792    101361.885        
3.62294974     101382.074        
3.621637639    101402.371        
3.620326488    101422.568        
3.619016286    101442.746        
3.617707032    101462.883        
3.616398724    101483.011        
3.615091363    101503.038        
3.613784947    101523.166        
3.612479475    101543.188        
3.611174945    101563.205        
3.609871357    101583.133        
3.60856871     101603.153        
3.607267003    101623.054        
3.605966235    101642.979        
3.604666405    101662.857        
3.603367511    101682.709        
3.602069553    101702.531        
3.600772529    101722.325        
3.59947644     101742.089        
3.598181283    101761.831        
3.596887058    101781.546        
3.595593763    101801.235        
3.594301399    101820.86         
3.593009962    101840.498        
3.591719454    101860.134        
3.590429872    101879.712        
3.589141216    101899.257        
3.587853485    101918.786        
3.586566678    101938.285        
3.585280793    101957.759        
3.58399583     101977.187        
3.582711787    101996.548        
3.581428664    102016.004        
3.580146461    102035.374        
3.578865174    102054.707        
3.577584805    102074.01         
3.576305351    102093.272        
3.575026813    102112.543        
3.573749188    102131.75         
3.572472476    102150.921        
3.571196676    102170.153        
3.569921786    102189.302        
3.568647807    102208.418        
3.567374737    102227.511        
3.566102574    102246.577        
3.564831319    102265.594        
3.563560969    102284.624        
3.562291525    102303.611        
3.561022985    102322.553        
3.559755348    102341.481        
3.558488613    102360.387        
3.557222779    102379.274        
3.555957846    102398.11         
3.554693812    102416.924        
3.553430676    102435.745        
3.552168437    102454.507        
3.550907095    102473.242        
3.549646649    102491.967        
3.548387097    102510.658        
3.547128438    102529.309        
3.545870672    102547.941        
3.544613798    102566.56         
3.543357815    102585.139        
3.542102721    102603.691        
3.540848516    102622.217        
3.539595199    102640.714        
3.538342769    102659.173        
3.537091225    102677.635        
3.535840566    102696.062        
3.534590791    102714.441        
3.533341899    102732.804        
3.532093889    102751.152        
3.530846761    102769.466        
3.529600513    102787.758        
3.528355145    102806.008        
3.527110655    102824.251        
3.525867043    102842.452        
3.524624307    102860.634        
3.523382447    102878.786        
3.522141462    102896.915        
3.520901351    102915.008        
3.519662112    102933.083        
3.518423746    102951.121        
3.517186251    102969.138        
3.515949626    102987.145        
3.51471387     103005.106        
3.513478983    103023.052        
3.512244963    103040.963        
3.51101181     103058.839        
3.509779522    103076.71         
3.508548099    103094.53         
3.50731754     103112.344        
3.506087843    103130.127        
3.504859009    103147.873        
3.503631036    103165.592        
3.502403923    103183.29         
3.501177669    103200.965        
3.499952273    103218.599        
3.498727735    103236.218        
3.497504054    103253.815        
3.496281228    103271.376        
3.495059257    103288.909        
3.49383814     103306.411        
3.492617876    103323.895        
3.491398464    103341.334        
3.490179903    103358.759        
3.488962192    103376.169        
3.487745331    103393.545        
3.486529319    103410.881        
3.485314154    103428.194        
3.484099835    103445.49         
3.482886363    103462.754        
3.481673736    103479.989        
3.480461952    103497.196        
3.479251012    103514.386        
3.478040914    103531.532        
3.476831658    103548.669        
3.475623242    103565.768        
3.474415666    103582.847        
3.473208929    103599.883        
3.47200303     103616.919        
3.470797968    103633.91         
3.469593742    103650.88         
3.468390352    103667.816        
3.467187795    103684.742        
3.465986073    103701.632        
3.464785183    103718.49         
3.463585125    103735.311        
3.462385899    103752.133        
3.461187502    103768.921        
3.459989935    103785.68         
3.458793196    103802.4          
3.457597284    103819.11         
3.4564022      103835.776        
3.455207941    103852.448        
3.454014507    103869.056        
3.452821897    103885.656        
3.451630111    103902.237        
3.450439147    103918.773        
3.449249004    103935.288        
3.448059683    103951.785        
3.446871181    103968.247        
3.445683498    103984.674        
3.444496634    104001.054        
3.443310587    104017.486        
3.442125356    104033.841        
3.440940941    104050.171        
3.439757341    104066.476        
3.438574555    104082.748        
3.437392581    104099.005        
3.436211421    104115.233        
3.435031071    104131.434        
3.433851533    104147.599        
3.432672804    104163.73         
3.431494884    104179.865        
