#wvl [um]      Flux [erg/s/cm]
5.5            70711.84          
5.496976663    70751.9599        
5.493956648    70788.5672        
5.490939949    70820.9949        
5.487926562    70875.6447        
5.48491648     70920.863         
5.481909698    70922.1568        
5.478906211    70987.5202        
5.475906014    71007.7439        
5.4729091      71039.5973        
5.469915465    71145.6432        
5.466925103    71162.3941        
5.463938009    71218.4288        
5.460954178    71236.4474        
5.457973603    71297.4933        
5.454996281    71263.5589        
5.452022205    71384.8691        
5.44905137     71449.1174        
5.446083771    71466.026         
5.443119402    71509.2529        
5.440158259    71578.8576        
5.437200336    71603.2392        
5.434245628    71657.8098        
5.431294129    71685.9171        
5.428345835    71748.0798        
5.42540074     71791.7812        
5.422458839    71836.517         
5.419520126    71876.8263        
5.416584597    71882.8394        
5.413652247    71964.7175        
5.410723069    71996.5093        
5.40779706     72039.6858        
5.404874214    72085.8803        
5.401954525    72129.3223        
5.39903799     72171.6678        
5.396124601    72203.9652        
5.393214356    72274.3079        
5.390307248    72308.1417        
5.387403272    72335.8955        
5.384502423    72396.9436        
5.381604697    72425.8256        
5.378710088    72481.3186        
5.375818591    72516.844         
5.372930201    72540.626         
5.370044913    72604.1599        
5.367162723    72655.1397        
5.364283624    72664.6773        
5.361407613    72727.9409        
5.358534684    72748.1717        
5.355664833    72831.9258        
5.352798054    72870.4657        
5.349934342    72895.2713        
5.347073692    72931.8994        
5.344216101    72990.1435        
5.341361562    73038.2254        
5.33851007     73080.2103        
5.335661622    73125.3044        
5.332816212    73166.4289        
5.329973835    73155.7392        
5.327134486    73257.0765        
5.324298161    73239.0166        
5.321464854    73347.6502        
5.318634561    73353.5984        
5.315807278    73416.904         
5.312982998    73459.9673        
5.310161719    73501.7964        
5.307343433    73444.6416        
5.304528138    73592.3701        
5.301715828    73632.4483        
5.298906498    73682.1843        
5.296100144    73541.1765        
5.293296761    73758.7239        
5.290496345    73802.5351        
5.28769889     73842.0763        
5.284904391    73891.1849        
5.282112845    73929.8794        
5.279324246    73976.3921        
5.276538591    73985.4016        
5.273755873    74058.1738        
5.270976089    74104.1596        
5.268199234    74101.504         
5.265425303    74157.2338        
5.262654291    74215.4419        
5.259886195    74256.1009        
5.257121009    74310.5364        
5.254358729    74358.2183        
5.251599351    74348.0203        
5.248842869    74135.9785        
5.246089279    74454.9319        
5.243338577    74449.5149        
5.240590758    74540.611         
5.237845817    74606.7752        
5.23510375     74639.2224        
5.232364553    74654.3702        
5.229628221    74698.1829        
5.226894749    74770.4825        
5.224164134    74820.3983        
5.22143637     74844.0402        
5.218711453    74883.2871        
5.215989378    74934.7835        
5.213270142    74985.183         
5.21055374     75006.9522        
5.207840167    75038.2436        
5.205129418    75097.4989        
5.202421491    75139.3656        
5.199716379    75179.8538        
5.197014079    75229.9901        
5.194314587    75266.9869        
5.191617897    75298.595         
5.188924006    75352.3339        
5.186232909    75355.9735        
5.183544602    75435.2632        
5.180859081    75477.8105        
5.17817634     75366.2356        
5.175496377    75559.1215        
5.172819186    75600.5347        
5.170144764    75617.5857        
5.167473106    75654.9299        
5.164804207    75711.4766        
5.162138064    75759.1186        
5.159474672    75807.4301        
5.156814027    75839.2655        
5.154156124    75892.6661        
5.15150096     75901.3001        
5.14884853     75979.5724        
5.14619883     75990.2552        
5.143551856    76001.1027        
5.140907604    76080.9362        
5.138266069    76117.7325        
5.135627247    75840.1047        
5.132991134    76225.3293        
5.130357726    76256.805         
5.127727018    76299.824         
5.125099008    76347.9469        
5.122473689    76390.1739        
5.119851059    76422.0892        
5.117231113    76457.8386        
5.114613847    76508.5455        
5.111999256    76553.1628        
5.109387338    76579.4489        
5.106778087    76632.0671        
5.1041715      76613.7266        
5.101567573    76714.0838        
5.0989663      76738.3255        
5.09636768     76776.5481        
5.093771706    76831.6601        
5.091178376    76879.5686        
5.088587686    76901.4372        
5.08599963     76943.0071        
5.083414206    76980.9717        
5.080831409    77021.8239        
5.078251235    77065.7676        
5.07567368     77105.9798        
5.073098741    77150.5944        
5.070526413    77150.6381        
5.067956692    77237.2088        
5.065389575    77284.0606        
5.062825056    77289.1241        
5.060263134    77361.3111        
5.057703802    77377.4329        
5.055147059    77263.2559        
5.052592899    77461.4252        
5.050041319    77482.136         
5.047492314    77564.0038        
5.044945881    77581.691         
5.042402017    77647.6351        
5.039860717    77684.3004        
5.037321976    77722.0558        
5.034785793    77711.2275        
5.032252162    77807.4846        
5.029721079    77839.1867        
5.027192541    77866.6342        
5.024666545    77922.9642        
5.022143085    77949.9271        
5.019622159    77984.1374        
5.017103763    78031.5313        
5.014587892    78079.4858        
5.012074543    78126.7245        
5.009563713    78146.476         
5.007055396    78188.3638        
5.004549591    78208.975         
5.002046292    78263.7062        
4.999545496    78312.4934        
4.997047199    78367.543         
4.994551398    78400.8346        
4.992058089    78436.8711        
4.989567268    78480.7942        
4.987078932    78522.3015        
4.984593076    78569.2414        
4.982109697    78579.5716        
4.979628791    78567.8523        
4.977150355    78675.7683        
4.974674385    78704.7495        
4.972200877    78751.8874        
4.969729827    78775.4275        
4.967261233    78781.4493        
4.964795089    78846.1873        
4.962331394    78902.0369        
4.959870142    78968.538         
4.95741133     78993.2796        
4.954954955    78886.2725        
4.952501013    79077.9892        
4.9500495      79119.2637        
4.947600414    79121.9638        
4.945153749    79193.8102        
4.942709503    79216.9359        
4.940267673    79268.5308        
4.937828253    79317.9465        
4.935391242    79355.4857        
4.932956635    79370.7338        
4.930524429    79420.9474        
4.928094619    79461.4865        
4.925667204    79503.1321        
4.923242179    79519.4714        
4.92081954     79574.7487        
4.918399285    79628.698         
4.915981409    79662.5022        
4.913565909    79700.3294        
4.911152781    79629.9777        
4.908742023    79784.2057        
4.906333631    79793.3837        
4.9039276      79865.9134        
4.901523928    79879.5832        
4.899122612    79936.5791        
4.896723647    79989.9898        
4.89432703     80025.2002        
4.891932758    80056.9041        
4.889540828    80100.1591        
4.887151235    80107.5363        
4.884763977    80181.4902        
4.88237905     80151.4828        
4.879996451    80165.3238        
4.877616176    80296.9037        
4.875238222    80320.8867        
4.872862585    80345.4607        
4.870489263    80400.4197        
4.868118251    80432.0057        
4.865749547    80407.4253        
4.863383146    80524.5351        
4.861019046    80562.916         
4.858657244    80590.3386        
4.856297735    80639.8862        
4.853940517    80683.1333        
4.851585586    80723.5052        
4.84923294     80758.3001        
4.846882573    80794.0934        
4.844534484    80820.869         
4.842188669    80876.5933        
4.839845125    80911.9727        
4.837503848    80951.1075        
4.835164835    80980.8085        
4.832828083    81019.8054        
4.830493589    81060.0701        
4.828161348    81100.4841        
4.825831359    81130.3195        
4.823503618    81182.9459        
4.821178121    81217.4081        
4.818854865    81239.8805        
4.816533847    81280.1562        
4.814215064    81329.1593        
4.811898513    81341.7066        
4.80958419     81408.2104        
4.807272092    81430.0972        
4.804962216    81474.866         
4.802654558    81526.7133        
4.800349116    81561.7604        
4.798045887    81589.5535        
4.795744866    81622.9318        
4.793446052    81670.1298        
4.79114944     81713.3857        
4.788855028    81743.7818        
4.786562813    81783.524         
4.784272791    81815.5136        
4.781984958    81862.973         
4.779699313    81905.6597        
4.777415852    81938.0225        
4.775134572    81969.7462        
4.772855469    82017.2877        
4.770578541    82051.5509        
4.768303784    82054.9032        
4.766031196    82111.5346        
4.763760773    82155.4531        
4.761492511    82191.0664        
4.759226409    82244.4131        
4.756962463    82276.4256        
4.75470067     82300.7452        
4.752441027    82348.7344        
4.75018353     82384.9809        
4.747928177    82431.2098        
4.745674964    82466.2812        
4.74342389     82503.5196        
4.741174949    82543.3128        
4.738928141    82578.9033        
4.73668346     82616.1508        
4.734440906    82636.2832        
4.732200473    82690.0969        
4.72996216     82729.017         
4.727725964    82763.7584        
4.725491881    82790.6488        
4.723259908    82837.8215        
4.721030043    82866.2401        
4.718802282    82913.7243        
4.716576623    82947.3814        
4.714353062    82988.1205        
4.712131597    83020.2907        
4.709912224    83059.0578        
4.707694941    83096.4835        
4.705479745    83126.6961        
4.703266632    83167.8064        
4.701055601    83205.2732        
4.698846647    83231.8742        
4.696639768    83281.5635        
4.694434961    83316.4986        
4.692232223    83355.4866        
4.690031551    83380.7506        
4.687832943    83432.0848        
4.685636395    83465.7446        
4.683441904    83504.5711        
4.681249468    83539.0892        
4.679059084    83572.8467        
4.676870748    83609.1788        
4.674684459    83648.1519        
4.672500212    83685.054         
4.670318006    83715.2091        
4.668137837    83733.6802        
4.665959703    83792.9167        
4.6637836      83833.8993        
4.661609527    83855.8745        
4.659437479    83905.0181        
4.657267454    83941.5616        
4.65509945     83975.4209        
4.652933463    84009.8374        
4.650769491    84046.4426        
4.648607531    84082.2322        
4.64644758     84114.7659        
4.644289635    84137.1857        
4.642133693    84198.1689        
4.639979753    84232.1368        
4.63782781     84266.171         
4.635677863    84299.5092        
4.633529907    84336.2427        
4.631383942    84377.5326        
4.629239963    84403.8519        
4.627097968    84445.7575        
4.624957955    84483.3516        
4.62281992     84517.6968        
4.620683861    84558.7002        
4.618549775    84567.6885        
4.61641766     84592.1991        
4.614287512    84656.8874        
4.612159329    84700.3538        
4.610033108    84726.2029        
4.607908847    84767.1426        
4.605786543    84809.995         
4.603666192    84839.6785        
4.601547793    84874.0691        
4.599431343    84900.8266        
4.597316839    84945.641         
4.595204278    84985.1572        
4.593093657    85016.0131        
4.590984975    85046.8102        
4.588878228    85080.1394        
4.586773413    85121.4679        
4.584670529    85169.0251        
4.582569572    85183.0646        
4.580470539    85231.2125        
4.578373429    85272.7399        
4.576278238    85305.9782        
4.574184963    85342.8781        
4.572093603    85376.1181        
4.570004155    85408.6218        
4.567916615    85443.8674        
4.565830981    85485.4241        
4.563747251    85512.9776        
4.561665423    85542.4099        
4.559585492    85593.0183        
4.557507458    85628.4277        
4.555431317    85627.8763        
4.553357066    85698.0087        
4.551284704    85724.5432        
4.549214227    85765.362         
4.547145633    85801.4082        
4.545078919    85835.5382        
4.543014083    85871.4276        
4.540951123    85909.2626        
4.538890035    85941.7917        
4.536830817    85974.3496        
4.534773467    86004.0819        
4.532717983    86045.0181        
4.53066436     86080.1071        
4.528612598    86115.1666        
4.526562693    86103.2412        
4.524514643    86165.6827        
4.522468446    86204.9101        
4.520424098    86255.5601        
4.518381598    86249.7767        
4.516340943    86324.9888        
4.51430213     86361.3011        
4.512265157    86347.7966        
4.510230022    86431.1091        
4.508196721    86461.5751        
4.506165253    86494.0707        
4.504135615    86522.19          
4.502107805    86567.0924        
4.50008182     86600.3215        
4.498057657    86609.8129        
4.496035314    86672.5935        
4.494014789    86703.3468        
4.49199608     86742.0826        
4.489979183    86738.7117        
4.487964096    86800.5412        
4.485950818    86842.0589        
4.483939345    86870.0163        
4.481929674    86907.2367        
4.479921805    86930.6989        
4.477915734    86975.5639        
4.475911458    87006.5279        
4.473908976    87047.5677        
4.471908285    87085.5649        
4.469909383    87112.743         
4.467912266    87153.9818        
4.465916934    87185.5806        
4.463923383    87219.7603        
4.461931611    87243.4182        
4.459941615    87263.7935        
4.457953394    87318.9657        
4.455966945    87351.307         
4.453982265    87385.0048        
4.451999352    87425.0115        
4.450018205    87460.9574        
4.448038819    87489.7732        
4.446061194    87523.2644        
4.444085326    87549.0211        
4.442111214    87591.1122        
4.440138855    87615.8788        
4.438168247    87659.7659        
4.436199387    87689.886         
4.434232273    87724.9728        
4.432266903    87762.4373        
4.430303274    87796.8863        
4.428341385    87816.0079        
4.426381232    87859.5525        
4.424422814    87889.5754        
4.422466128    87929.2801        
4.420511172    87965.0671        
4.418557943    87972.131         
4.41660644     88026.6555        
4.41465666     88061.9025        
4.412708601    88095.2069        
4.41076226     88128.5163        
4.408817635    88167.1683        
4.406874725    88192.9591        
4.404933526    88229.8662        
4.402994036    88263.167         
4.401056254    88290.4261        
4.399120176    88327.2566        
4.397185801    88358.7376        
4.395253127    88397.201         
4.39332215     88425.2862        
4.39139287     88464.1275        
4.389465283    88491.2809        
4.387539388    88513.7508        
4.385615182    88549.0602        
4.383692663    88589.6551        
4.381771829    88626.1604        
4.379852678    88657.7377        
4.377935207    88695.5493        
4.376019414    88723.5647        
4.374105297    88752.8667        
4.372192853    88782.9582        
4.370282082    88826.0768        
4.36837298     88855.9802        
4.366465545    88874.6448        
4.364559775    88927.5145        
4.362655667    88956.5128        
4.360753221    88974.2718        
4.358852433    89022.1741        
4.356953301    89047.3979        
4.355055824    89085.0993        
4.353159998    89119.4272        
4.351265823    89117.0198        
4.349373295    89170.4012        
4.347482412    89212.3498        
4.345593173    89252.7635        
4.343705576    89283.6403        
4.341819617    89302.3693        
4.339935296    89336.6919        
4.338052609    89369.8494        
4.336171555    89406.4791        
4.334292131    89440.34          
4.332414336    89478.2583        
4.330538168    89511.5818        
4.328663623    89511.1044        
4.326790701    89547.197         
4.324919399    89606.279         
4.323049715    89641.4596        
4.321181647    89674.2337        
4.319315192    89703.1318        
4.317450349    89732.3111        
4.315587116    89757.0276        
4.31372549     89796.2279        
4.31186547     89827.5284        
4.310007053    89845.9885        
4.308150237    89885.6028        
4.30629502     89839.0556        
4.304441401    89952.5648        
4.302589377    89961.0398        
4.300738945    90016.7994        
4.298890105    90049.7346        
4.297042853    90076.7526        
4.295197189    90109.9084        
4.293353109    90144.631         
4.291510612    90182.1701        
4.289669695    90213.788         
4.287830358    90245.5209        
4.285992597    90265.2604        
4.284156411    90310.0744        
4.282321797    90336.1044        
4.280488754    90368.4455        
4.27865728     90405.4904        
4.276827372    90415.7734        
4.274999028    90468.3861        
4.273172248    90494.1099        
4.271347028    90467.0876        
4.269523366    90559.3793        
4.267701261    90586.9639        
4.26588071     90593.5011        
4.264061713    90653.6481        
4.262244265    90689.4161        
4.260428367    90700.9678        
4.258614015    90734.4737        
4.256801207    90778.147         
4.254989943    90806.8616        
4.253180219    90844.2977        
4.251372034    90874.194         
4.249565385    90903.8064        
4.247760272    90932.9406        
4.245956691    90968.472         
4.244154642    90996.6242        
4.242354121    91012.4106        
4.240555127    91056.4353        
4.238757659    91075.5381        
4.236961713    91103.3417        
4.235167289    91157.2444        
4.233374384    91186.1658        
4.231582997    91213.5174        
4.229793125    91247.3282        
4.228004766    91185.4012        
4.226217919    91278.1674        
4.224432582    91114.8669        
4.222648752    91360.5835        
4.220866429    91402.4932        
4.219085609    91427.8073        
4.217306291    91455.2146        
4.215528474    91485.1505        
4.213752155    91520.3016        
4.211977332    91548.4978        
4.210204004    91581.9585        
4.208432168    91615.8377        
4.206661823    91632.0629        
4.204892966    91669.2529        
4.203125597    91678.8371        
4.201359713    91737.7813        
4.199595312    91739.6354        
4.197832392    91763.4394        
4.196070952    91809.6589        
4.194310989    91845.4094        
4.192552502    91878.2244        
4.190795489    91895.1136        
4.189039948    91950.4175        
4.187285877    91980.2865        
4.185533275    92002.4122        
4.183782139    92027.5054        
4.182032468    92030.1901        
4.180284259    92104.3309        
4.178537512    92125.025         
4.176792224    92147.1301        
4.175048393    92182.9964        
4.173306017    92111.957         
4.171565095    92250.1915        
4.169825625    92281.0924        
4.168087606    92281.3771        
4.166351034    92337.4382        
4.164615909    92354.0174        
4.162882228    92378.4824        
4.161149991    92415.8127        
4.159419194    92460.5561        
4.157689836    92459.386         
4.155961916    92515.1352        
4.154235432    92545.7708        
4.152510381    92564.6833        
4.150786763    92584.8417        
4.149064575    92627.4503        
4.147343815    92658.7645        
4.145624482    92687.5634        
4.143906574    92723.4279        
4.142190089    92748.2076        
4.140475025    92769.1825        
4.138761382    92759.4292        
4.137049156    92832.8699        
4.135338346    92859.8906        
4.13362895     92897.6262        
4.131920968    92873.3948        
4.130214396    92960.4942        
4.128509233    92984.2056        
4.126805477    93011.432         
4.125103128    93027.0964        
4.123402182    93075.635         
4.121702638    93103.8453        
4.120004495    93118.8116        
4.11830775     93160.25          
4.116612402    93148.4155        
4.11491845     93201.282         
4.113225891    93253.9787        
4.111534724    93232.3101        
4.109844947    93306.1661        
4.108156558    93337.8446        
4.106469556    93363.6853        
4.104783939    93384.9428        
4.103099705    93421.5817        
4.101416853    93456.239         
4.099735381    93475.2639        
4.098055286    93464.5252        
4.096376569    93540.1767        
4.094699226    93547.4655        
4.093023256    93600.6115        
4.091348657    93600.0176        
4.089675428    93598.5706        
4.088003568    93674.759         
4.086333073    93703.2427        
4.084663944    93727.2337        
4.082996177    93755.7053        
4.081329771    93768.0191        
4.079664726    93794.234         
4.078001038    93829.3049        
4.076338707    93825.6085        
4.07467773     93888.1756        
4.073018106    93913.9953        
4.071359834    93943.133         
4.069702912    93991.9224        
4.068047337    94010.8168        
4.066393109    94033.2588        
4.064740226    94055.6466        
4.063088686    94056.6646        
4.061438488    94097.5308        
4.059789629    94166.0291        
4.058142109    94157.9882        
4.056495925    94207.4309        
4.054851076    94251.4544        
4.053207561    94266.0964        
4.051565378    94233.3323        
4.049924524    94324.4484        
4.048284999    94337.5974        
4.046646801    94351.5542        
4.045009929    94392.6514        
4.04337438     94423.5226        
4.041740153    94441.7513        
4.040107246    94473.0643        
4.038475659    94491.0497        
4.036845389    94543.0222        
4.035216434    94569.5799        
4.033588794    94583.8704        
4.031962466    94600.2405        
4.030337449    94636.6703        
4.028713742    94675.1744        
4.027091342    94699.2929        
4.025470248    94723.4058        
4.023850459    94732.668         
4.022231973    94795.3645        
4.020614789    94824.0376        
4.018998904    94849.1415        
4.017384318    94816.9632        
4.015771028    94892.8805        
4.014159034    94939.5022        
4.012548333    94957.14          
4.010938924    94980.1975        
4.009330806    94965.7899        
4.007723977    95047.8886        
4.006118435    95039.9847        
4.00451418     95083.7221        
4.002911208    95125.572         
4.001309519    95078.4909        
3.999709112    95192.8395        
3.998109984    95208.4257        
3.996512135    95206.8056        
3.994915562    95233.6165        
3.993320264    95270.4839        
3.99172624     95318.6121        
3.990133488    95302.2523        
3.988542007    95351.3819        
3.986951794    95309.4006        
3.985362849    95425.8835        
3.98377517     95428.5401        
3.982188756    95469.1973        
3.980603604    95485.9579        
3.979019714    95496.821         
3.977437084    95543.3927        
3.975855713    95574.8997        
3.974275598    95598.4888        
3.972696739    95511.7723        
3.971119134    95597.9999        
3.969542781    95669.2012        
3.967967679    95687.225         
3.966393827    95717.8324        
3.964821223    95672.1261        
3.963249865    95545.8858        
3.961679752    95818.5451        
3.960110883    95815.5335        
3.958543256    95856.3984        
3.95697687     95880.9138        
3.955411722    95882.8917        
3.953847813    95938.6933        
3.952285139    95965.6003        
3.950723701    95969.6789        
3.949163495    96021.0418        
3.947604522    96000.9215        
3.946046779    96023.1343        
3.944490264    96062.9279        
3.942934977    96135.1182        
3.941380917    96098.4534        
3.93982808     96175.3008        
3.938276467    96218.9725        
3.936726075    96233.1041        
3.935176904    96236.0269        
3.933628952    96273.7007        
3.932082216    96323.8845        
3.930536697    96348.0027        
3.928992392    96355.7516        
3.9274493      96349.9675        
3.92590742     96412.9745        
3.92436675     96431.6746        
3.922827289    96411.2878        
3.921289035    96476.1714        
3.919751987    96420.3284        
3.918216143    96457.9835        
3.916681503    96553.1054        
3.915148064    96618.4948        
3.913615825    96611.8942        
3.912084786    96592.4521        
3.910554943    96670.4089        
3.909026297    96586.8487        
3.907498846    96690.2215        
3.905972587    96729.5906        
3.904447521    96756.7117        
3.902923645    96802.8606        
3.901400958    96827.3513        
3.899879458    96853.6386        
3.898359145    96823.4984        
3.896840017    96854.0594        
3.895322072    96843.3689        
3.89380531     96966.7991        
3.892289728    96972.514         
3.890775325    96980.3074        
3.889262101    97003.8024        
3.887750053    97030.9176        
3.88623918     97028.6782        
3.884729482    96986.6122        
3.883220955    97140.7319        
3.8817136      97036.6525        
3.880207415    97060.768         
3.878702398    97141.7939        
3.877198548    97231.2918        
3.875695864    97090.9297        
3.874194344    97170.1363        
3.872693987    97254.7024        
3.871194791    97285.1947        
3.869696756    97317.4193        
3.86819988     97368.5798        
3.866704162    97362.6176        
3.8652096      97383.2462        
3.863716192    97426.5023        
3.862223939    97465.6624        
3.860732837    97458.6211        
3.859242887    97452.749         
3.857754086    97525.2207        
3.856266433    97560.3271        
3.854779927    97541.7846        
3.853294567    97574.9703        
3.851810351    97565.0293        
3.850327278    97668.8401        
3.848845346    97663.3629        
3.847364555    97668.4102        
3.845884903    97751.6133        
3.844406389    97665.0197        
3.842929011    97718.2645        
3.841452768    97689.9497        
3.839977658    97818.4573        
3.838503681    97758.4119        
3.837030836    97780.5484        
3.83555912     97878.6105        
3.834088533    97909.5298        
3.832619073    97895.685         
3.831150738    97883.0218        
3.829683529    97925.2784        
3.828217443    97945.2662        
3.826752479    98030.1342        
3.825288635    98025.8174        
3.823825912    97974.4654        
3.822364306    98106.6839        
3.820903817    98119.7605        
3.819444444    98099.3013        
3.817986186    98132.3083        
3.81652904     98147.7311        
3.815073007    98175.8924        
3.813618083    98223.4194        
3.81216427     98199.5755        
3.810711564    98247.4485        
3.809259965    98290.8241        
3.807809471    98318.5416        
3.806360082    98271.0408        
3.804911795    98306.0064        
3.80346461     98197.3444        
3.802018526    97661.7048        
3.800573541    98395.911         
3.799129654    98360.2752        
3.797686863    98420.124         
3.796245168    98470.6643        
3.794804568    98495.2443        
3.79336506     98539.9787        
3.791926643    98516.4065        
3.790489318    98608.5996        
3.789053081    98592.5671        
3.787617933    98645.6844        
3.786183871    98615.8251        
3.784750895    98532.7474        
3.783319003    98664.9492        
3.781888194    98713.4557        
3.780458467    98603.0019        
3.77902982     98730.895         
3.777602253    98804.2355        
3.776175764    98745.9957        
3.774750352    98700.5914        
3.773326015    98788.8009        
3.771902753    98772.2269        
3.770480565    98807.3128        
3.769059448    98909.1056        
3.767639403    98889.9663        
3.766220427    98884.1247        
3.764802519    98983.9018        
3.763385679    98956.6362        
3.761969904    98890.0737        
3.760555195    98955.9467        
3.759141549    98872.9978        
3.757728965    99062.6692        
3.756317443    99123.3419        
3.754906981    99066.7746        
3.753497577    99202.3615        
3.752089232    98898.1207        
3.750681942    99092.3863        
3.749275708    98800.3782        
3.747870528    99224.9476        
3.746466401    99169.9823        
3.745063326    99112.0417        
3.743661301    99247.3001        
3.742260325    98946.771         
3.740860398    99280.5619        
3.739461518    99153.7006        
3.738063683    99134.7373        
3.736666893    99256.7191        
3.735271147    99402.9564        
3.733876443    99364.8873        
3.73248278     99388.7335        
3.731090157    99269.468         
3.729698573    99413.8935        
3.728308026    99323.9964        
3.726918516    99460.5471        
3.725530041    99415.3301        
3.724142601    99401.5965        
3.722756193    99249.7836        
3.721370818    99449.1386        
3.719986473    99615.0003        
3.718603157    99499.5094        
3.717220871    99384.5276        
3.715839611    99163.0515        
3.714459377    99621.6961        
3.713080169    99051.1723        
3.711701984    99586.8123        
3.710324822    99574.084         
3.708948682    99705.2926        
3.707573562    99745.2898        
3.706199461    99612.6349        
3.704826378    99571.9857        
3.703454313    99700.9848        
3.702083263    99615.2404        
3.700713228    99652.1239        
3.699344207    99859.5797        
3.697976198    99681.8714        
3.696609201    99536.0734        
3.695243214    99666.2826        
3.693878236    99805.9163        
3.692514267    99878.8599        
3.691151304    99640.8316        
3.689789347    99708.9809        
3.688428394    99874.8694        
3.687068445    99923.3168        
3.685709499    99829.5973        
3.684351554    99655.534         
3.682994609    100075.356        
3.681638664    99993.3414        
3.680283716    99826.4843        
3.678929766    100010.361        
3.677576811    99726.7559        
3.676224851    99870.8772        
3.674873885    100036.719        
3.673523911    100007.554        
3.672174929    99606.772         
3.670826937    100010.173        
3.669479935    100065.203        
3.66813392     100246.769        
3.666788893    100086.66         
3.665444852    100257.83         
3.664101795    100207.332        
3.662759723    99888.4467        
3.661418633    100197.273        
3.660078525    99863.6288        
3.658739398    100094.491        
3.65740125     99535.658         
3.656064081    100163.861        
3.654727889    100131.768        
3.653392673    100334.766        
3.652058433    100410.533        
3.650725167    100234.641        
3.649392874    100018.115        
3.648061553    99607.8121        
3.646731203    100182.493        
3.645401823    99715.2507        
3.644073412    100082.608        
3.642745968    100286.839        
3.641419492    98642.9511        
3.640093981    95736.1484        
3.638769434    98742.4399        
3.637445852    99907.0008        
3.636123232    100533.277        
3.634801573    98673.1748        
3.633480875    100387.403        
3.632161136    100412.607        
3.630842355    98541.2396        
3.629524532    99960.6377        
3.628207665    99876.4626        
3.626891754    95375.0477        
3.625576796    100274.261        
3.624262792    99710.9442        
3.62294974     99908.0509        
3.621637639    100283.175        
3.620326488    100468.086        
3.619016286    100537.412        
3.617707032    100258.996        
3.616398724    99718.4697        
3.615091363    100089.594        
3.613784947    100194.408        
3.612479475    100652.01         
3.611174945    100297.699        
3.609871357    100430.947        
3.60856871     99735.6417        
3.607267003    99928.376         
3.605966235    100767.241        
3.604666405    97919.4365        
3.603367511    100073.748        
3.602069553    100005.065        
3.600772529    99732.9764        
3.59947644     100326.67         
3.598181283    96118.0968        
3.596887058    99587.6166        
3.595593763    100562.029        
3.594301399    100894.661        
3.593009962    100617.548        
3.591719454    100361.649        
3.590429872    96551.0545        
3.589141216    100507.334        
3.587853485    100096.279        
3.586566678    100274.293        
3.585280793    98979.838         
3.58399583     99585.5299        
3.582711787    100534.659        
3.581428664    100487.915        
3.580146461    100546.882        
3.578865174    100790.33         
3.577584805    100904.741        
3.576305351    99728.5487        
3.575026813    100174.696        
3.573749188    100574.784        
3.572472476    100284.044        
3.571196676    96727.8415        
3.569921786    100718.808        
3.568647807    100635.41         
3.567374737    100109.361        
3.566102574    100155.532        
3.564831319    99222.0981        
3.563560969    98818.008         
3.562291525    100070.5          
3.561022985    100494.239        
3.559755348    95630.0371        
3.558488613    98638.675         
3.557222779    99765.9534        
3.555957846    100844.446        
3.554693812    99672.7193        
3.553430676    100938.574        
3.552168437    100130.311        
3.550907095    100098.97         
3.549646649    100282.632        
3.548387097    100926.986        
3.547128438    100163.208        
3.545870672    100782.819        
3.544613798    101265.264        
3.543357815    100569.098        
3.542102721    98996.2048        
3.540848516    100731.812        
3.539595199    101004.746        
3.538342769    100518.508        
3.537091225    95833.7443        
3.535840566    101092.848        
3.534590791    100873.09         
3.533341899    101185.583        
3.532093889    94774.9558        
3.530846761    96703.1597        
3.529600513    100473.665        
3.528355145    100948.638        
3.527110655    101370.665        
3.525867043    100427.409        
3.524624307    101172.523        
3.523382447    96962.2091        
3.522141462    96977.2413        
3.520901351    100864.694        
3.519662112    100887.669        
3.518423746    100717.724        
3.517186251    101226.523        
3.515949626    101036.233        
3.51471387     99988.3785        
3.513478983    101256.462        
3.512244963    100952.674        
3.51101181     99572.2301        
3.509779522    101046.887        
3.508548099    98967.6258        
3.50731754     101313.241        
3.506087843    101732.583        
3.504859009    100191.983        
3.503631036    100564.004        
3.502403923    100372.553        
3.501177669    101216.072        
3.499952273    101472.314        
3.498727735    100088.238        
3.497504054    100466.408        
3.496281228    101909.989        
3.495059257    100158.313        
3.49383814     100714.449        
3.492617876    94493.4633        
3.491398464    101763.105        
3.490179903    101536.58         
3.488962192    98702.3984        
3.487745331    101526.977        
3.486529319    100428.102        
3.485314154    99880.5189        
3.484099835    102022.829        
3.482886363    101801.741        
3.481673736    98495.7653        
3.480461952    102465.218        
3.479251012    100251.44         
3.478040914    101796.115        
3.476831658    101408.698        
3.475623242    102024.416        
3.474415666    100844.812        
3.473208929    101027.886        
3.47200303     101883.782        
3.470797968    102077.636        
3.469593742    98216.7076        
3.468390352    102271.274        
3.467187795    101321.735        
3.465986073    101732.91         
3.464785183    102522.027        
3.463585125    102101.277        
3.462385899    99308.3911        
3.461187502    101167.438        
3.459989935    101877.639        
3.458793196    102339.561        
3.457597284    90268.197         
3.4564022      101980.294        
3.455207941    100702.76         
3.454014507    102360.767        
3.452821897    100195.345        
3.451630111    100206.122        
3.450439147    102837.916        
3.449249004    102608.912        
3.448059683    102289.757        
3.446871181    102229.61         
3.445683498    101276.248        
