# Wavelength   Max Optical   Radius at the    Radius
   (microns)         depth   max depth (km)    index
   5.1970141   1.18239e+06       73598.7460     0099
   5.1943146   9.54429e+05       73598.7460     0099
   5.1916179   1.12840e+06       73598.7460     0099
   5.1889240   2.60957e+06       73598.7460     0099
   5.1862329   1.99338e+06       73598.7460     0099
   5.1835446   1.36679e+06       73598.7460     0099
   5.1808591   1.04332e+06       73598.7460     0099
   5.1781763   1.14080e+06       73598.7460     0099
   5.1754964   1.98404e+06       73598.7460     0099
   5.1728192   2.26368e+06       73598.7460     0099
   5.1701448   1.61273e+06       73598.7460     0099
   5.1674731   1.17295e+06       73598.7460     0099
   5.1648042   1.22582e+06       73598.7460     0099
   5.1621381   1.95393e+06       73598.7460     0099
   5.1594747   2.77507e+06       73598.7460     0099
   5.1568140   1.88432e+06       73598.7460     0099
   5.1541561   1.26801e+06       73598.7460     0099
   5.1515010   1.27909e+06       73598.7460     0099
   5.1488485   1.88340e+06       73598.7460     0099
   5.1461988   3.87834e+06       73598.7460     0099
   5.1435519   2.25234e+06       73598.7460     0099
   5.1409076   1.40419e+06       73598.7460     0099
   5.1382661   1.40770e+06       73598.7460     0099
   5.1356272   1.87981e+06       73598.7460     0099
   5.1329911   5.07036e+06       73598.7460     0099
   5.1303577   2.52986e+06       73598.7460     0099
   5.1277270   1.62285e+06       73598.7460     0099
   5.1250990   1.68440e+06       73598.7460     0099
   5.1224737   1.98528e+06       73598.7460     0099
   5.1198511   4.00908e+06       73598.7460     0099
   5.1172311   2.87477e+06       73598.7460     0099
   5.1146138   1.79836e+06       73598.7460     0099
   5.1119993   1.70473e+06       73598.7460     0099
   5.1093873   2.23683e+06       73598.7460     0099
   5.1067781   3.78897e+06       73598.7460     0099
   5.1041715   3.30293e+06       73598.7460     0099
   5.1015676   2.05999e+06       73598.7460     0099
   5.0989663   1.85848e+06       73598.7460     0099
   5.0963677   2.39211e+06       73598.7460     0099
   5.0937717   3.80604e+06       73598.7460     0099
   5.0911784   3.80320e+06       73598.7460     0099
   5.0885877   2.31549e+06       73598.7460     0099
   5.0859996   2.01661e+06       73598.7460     0099
   5.0834142   2.94291e+06       73598.7460     0099
   5.0808314   3.99948e+06       73598.7460     0099
   5.0782512   4.40320e+06       73598.7460     0099
   5.0756737   2.54384e+06       73598.7460     0099
   5.0730987   2.21958e+06       73598.7460     0099
   5.0705264   3.04142e+06       73598.7460     0099
   5.0679567   4.44545e+06       73598.7460     0099
   5.0653896   4.95456e+06       73598.7460     0099
   5.0628251   2.66763e+06       73598.7460     0099
   5.0602631   2.56376e+06       73598.7460     0099
   5.0577038   2.99022e+06       73598.7460     0099
   5.0551471   5.43417e+06       73598.7460     0099
   5.0525929   5.32217e+06       73598.7460     0099
   5.0500413   2.90637e+06       73598.7460     0099
   5.0474923   3.34435e+06       73598.7460     0099
   5.0449459   3.24343e+06       73598.7460     0099
   5.0424020   6.53389e+06       73598.7460     0099
   5.0398607   5.64354e+06       73598.7460     0099
   5.0373220   3.24895e+06       73598.7460     0099
   5.0347858   3.21532e+06       73598.7460     0099
   5.0322522   3.86888e+06       73598.7460     0099
   5.0297211   5.43970e+06       73598.7460     0099
   5.0271925   5.86689e+06       73598.7460     0099
   5.0246665   3.84583e+06       73598.7460     0099
   5.0221431   3.36062e+06       73598.7460     0099
   5.0196222   4.12078e+06       73598.7460     0099
   5.0171038   5.30491e+06       73598.7460     0099
   5.0145879   6.02668e+06       73598.7460     0099
   5.0120745   4.22725e+06       73598.7460     0099
   5.0095637   3.50115e+06       73598.7460     0099
   5.0070554   5.07447e+06       73598.7460     0099
   5.0045496   5.55105e+06       73598.7460     0099
   5.0020463   6.41634e+06       73598.7460     0099
   4.9995455   4.14333e+06       73598.7460     0099
   4.9970472   3.73103e+06       73598.7460     0099
   4.9945514   6.82578e+06       73598.7460     0099
   4.9920581   6.32421e+06       73598.7460     0099
   4.9895673   6.47245e+06       73598.7460     0099
   4.9870789   3.92029e+06       73598.7460     0099
   4.9845931   4.32283e+06       73598.7460     0099
   4.9821097   5.50089e+06       73598.7460     0099
   4.9796288   7.74799e+06       73598.7460     0099
   4.9771504   5.64569e+06       73598.7460     0099
   4.9746744   4.08815e+06       73598.7460     0099
   4.9722009   5.71665e+06       73598.7460     0099
   4.9697298   5.67564e+06       73598.7460     0099
   4.9672612   9.56612e+06       73598.7460     0099
   4.9647951   5.27446e+06       73598.7460     0099
   4.9623314   4.57996e+06       73598.7460     0099
   4.9598701   6.77098e+06       73598.7460     0099
   4.9574113   7.02481e+06       73598.7460     0099
   4.9549550   1.39128e+07       73598.7460     0099
   4.9525010   5.19467e+06       73598.7460     0099
   4.9500495   5.62544e+06       73598.7460     0099
   4.9476004   6.02441e+06       73598.7460     0099
   4.9451537   6.39520e+06       73598.7460     0099
   4.9427095   8.69059e+06       73598.7460     0099
   4.9402677   5.43001e+06       73598.7460     0099
   4.9378283   9.38909e+06       73598.7460     0099
   4.9353912   5.75057e+06       73598.7460     0099
   4.9329566   7.53005e+06       73598.7460     0099
   4.9305244   7.32540e+06       73598.7460     0099
   4.9280946   6.62342e+06       73598.7460     0099
   4.9256672   7.23321e+06       73598.7460     0099
   4.9232422   5.58928e+06       73598.7460     0099
   4.9208195   1.08616e+07       73598.7460     0099
   4.9183993   7.17879e+06       73598.7460     0099
   4.9159814   9.88774e+06       73598.7460     0099
   4.9135659   5.37054e+06       73598.7460     0099
   4.9111528   6.38564e+06       73598.7460     0099
   4.9087420   1.20332e+07       73598.7460     0099
   4.9063336   7.68820e+06       73598.7460     0099
   4.9039276   6.11151e+06       73598.7460     0099
   4.9015239   5.34551e+06       73598.7460     0099
   4.8991226   8.46993e+06       73598.7460     0099
   4.8967236   9.11688e+06       73598.7460     0099
   4.8943270   8.37014e+06       73598.7460     0099
   4.8919328   5.27905e+06       73598.7460     0099
   4.8895408   6.14021e+06       73598.7460     0099
   4.8871512   1.46429e+07       73598.7460     0099
   4.8847640   9.76250e+06       73598.7460     0099
   4.8823791   5.90401e+06       73598.7460     0099
   4.8799965   5.35897e+06       73598.7460     0099
   4.8776162   7.90919e+06       73598.7460     0099
   4.8752382   1.20509e+07       73598.7460     0099
   4.8728626   7.37378e+06       73598.7460     0099
   4.8704893   5.26875e+06       73598.7460     0099
   4.8681183   6.16241e+06       73598.7460     0099
   4.8657495   1.35678e+07       73598.7460     0099
   4.8633831   1.05269e+07       73598.7460     0099
   4.8610190   5.68408e+06       73598.7460     0099
   4.8586572   5.46631e+06       73598.7460     0099
   4.8562977   9.04341e+06       73598.7460     0099
   4.8539405   1.41715e+07       73598.7460     0099
   4.8515856   6.66098e+06       73598.7460     0099
   4.8492329   5.31703e+06       73598.7460     0099
   4.8468826   7.15065e+06       73598.7460     0099
   4.8445345   1.36484e+07       73598.7460     0099
   4.8421887   8.45887e+06       73598.7460     0099
   4.8398451   5.57406e+06       73598.7460     0099
   4.8375038   6.44276e+06       73598.7460     0099
   4.8351648   8.98633e+06       73598.7460     0099
   4.8328281   1.20144e+07       73598.7460     0099
   4.8304936   6.14280e+06       73598.7460     0099
   4.8281613   6.00941e+06       73598.7460     0099
   4.8258314   7.09910e+06       73598.7460     0099
   4.8235036   1.80983e+07       73598.7460     0099
   4.8211781   7.22896e+06       73598.7460     0099
   4.8188549   5.68136e+06       73598.7460     0099
   4.8165338   6.16778e+06       73598.7460     0099
   4.8142151   1.31218e+07       73598.7460     0099
   4.8118985   9.09999e+06       73598.7460     0099
   4.8095842   5.77050e+06       73598.7460     0099
   4.8072721   5.55159e+06       73598.7460     0099
   4.8049622   1.02259e+07       73598.7460     0099
   4.8026546   1.32009e+07       73598.7460     0099
   4.8003491   6.16688e+06       73598.7460     0099
   4.7980459   5.25410e+06       73598.7460     0099
   4.7957449   8.13656e+06       73598.7460     0099
   4.7934461   1.38818e+07       73598.7460     0099
   4.7911494   6.82177e+06       73598.7460     0099
   4.7888550   5.17467e+06       73598.7460     0099
   4.7865628   7.15502e+06       73598.7460     0099
   4.7842728   9.32531e+06       73598.7460     0099
   4.7819850   7.80792e+06       73598.7460     0099
   4.7796993   5.34264e+06       73598.7460     0099
   4.7774159   6.30585e+06       73598.7460     0099
   4.7751346   7.50298e+06       73598.7460     0099
   4.7728555   9.60368e+06       73598.7460     0099
   4.7705785   5.46926e+06       73598.7460     0099
   4.7683038   5.90285e+06       73598.7460     0099
   4.7660312   6.43976e+06       73598.7460     0099
   4.7637608   1.32185e+07       73598.7460     0099
   4.7614925   5.55082e+06       73598.7460     0099
   4.7592264   5.81272e+06       73598.7460     0099
   4.7569625   5.66266e+06       73598.7460     0099
   4.7547007   1.29797e+07       73598.7460     0099
   4.7524410   5.82150e+06       73598.7460     0099
   4.7501835   6.07137e+06       73598.7460     0099
   4.7479282   5.22315e+06       73598.7460     0099
   4.7456750   9.20474e+06       73598.7460     0099
   4.7434239   6.03672e+06       73598.7460     0099
   4.7411749   5.74153e+06       73598.7460     0099
   4.7389281   4.58161e+06       73598.7460     0099
   4.7366835   7.45975e+06       73598.7460     0099
   4.7344409   6.54566e+06       73598.7460     0099
   4.7322005   4.77493e+06       73598.7460     0099
   4.7299622   4.05329e+06       73598.7460     0099
   4.7277260   6.43878e+06       73598.7460     0099
   4.7254919   5.98121e+06       73598.7460     0099
   4.7232599   3.62004e+06       73598.7460     0099
   4.7210300   3.63615e+06       73598.7460     0099
   4.7188023   6.15498e+06       73598.7460     0099
   4.7165766   5.55048e+06       73598.7460     0099
   4.7143531   3.55078e+06       73598.7460     0099
   4.7121316   3.83678e+06       73598.7460     0099
   4.7099122   5.28916e+06       73598.7460     0099
   4.7076949   5.58702e+06       73598.7460     0099
   4.7054797   3.76139e+06       73598.7460     0099
   4.7032666   4.88468e+06       73598.7460     0099
   4.7010556   4.92083e+06       73598.7460     0099
   4.6988466   5.47342e+06       73598.7460     0099
   4.6966398   3.60816e+06       73598.7460     0099
   4.6944350   3.42250e+06       73598.7460     0099
   4.6922322   5.08612e+06       73598.7460     0099
   4.6900316   4.71294e+06       73598.7460     0099
   4.6878329   3.55325e+06       73598.7460     0099
   4.6856364   3.53451e+06       73598.7460     0099
   4.6834419   5.54019e+06       73598.7460     0099
   4.6812495   5.16886e+06       73598.7460     0099
   4.6790591   3.55222e+06       73598.7460     0099
   4.6768707   3.46727e+06       73598.7460     0099
   4.6746845   5.96154e+06       73598.7460     0099
   4.6725002   3.88971e+06       73598.7460     0099
   4.6703180   2.82905e+06       73598.7460     0099
   4.6681378   3.80326e+06       73598.7460     0099
   4.6659597   3.25874e+06       73598.7460     0099
   4.6637836   2.51558e+06       73598.7460     0099
   4.6616095   3.04016e+06       73598.7460     0099
   4.6594375   4.72078e+06       73598.7460     0099
   4.6572675   3.16178e+06       73598.7460     0099
   4.6550994   3.00488e+06       73598.7460     0099
   4.6529335   4.99952e+06       73598.7460     0099
   4.6507695   3.80733e+06       73598.7460     0099
   4.6486075   3.88700e+06       73598.7460     0099
   4.6464476   5.33091e+06       73598.7460     0099
   4.6442896   5.11363e+06       73598.7460     0099
   4.6421337   4.55422e+06       73598.7460     0099
   4.6399798   5.20062e+06       73598.7460     0099
   4.6378278   5.98758e+06       73598.7460     0099
   4.6356779   4.62062e+06       73598.7460     0099
   4.6335299   7.30422e+06       73598.7460     0099
   4.6313839   5.68898e+06       73598.7460     0099
   4.6292400   5.45990e+06       73598.7460     0099
   4.6270980   5.90464e+06       73598.7460     0099
   4.6249580   7.57023e+06       73598.7460     0099
   4.6228199   7.95190e+06       73598.7460     0099
   4.6206839   6.11584e+06       73598.7460     0099
   4.6185498   7.06866e+06       73598.7460     0099
   4.6164177   8.58149e+06       73598.7460     0099
   4.6142875   6.97076e+06       73598.7460     0099
   4.6121593   6.10569e+06       73598.7460     0099
   4.6100331   1.57026e+07       73598.7460     0099
   4.6079088   8.41282e+06       73598.7460     0099
   4.6057865   6.05123e+06       73598.7460     0099
   4.6036662   8.39308e+06       73598.7460     0099
   4.6015478   1.07524e+07       73598.7460     0099
   4.5994313   6.76142e+06       73598.7460     0099
   4.5973168   7.36301e+06       73598.7460     0099
   4.5952043   1.64447e+07       73598.7460     0099
   4.5930937   7.67989e+06       73598.7460     0099
   4.5909850   7.27239e+06       73598.7460     0099
   4.5888782   1.29757e+07       73598.7460     0099
   4.5867734   1.01392e+07       73598.7460     0099
   4.5846705   8.03037e+06       73598.7460     0099
   4.5825696   1.03496e+07       73598.7460     0099
   4.5804705   1.79200e+07       73598.7460     0099
   4.5783734   8.79214e+06       73598.7460     0099
   4.5762782   9.62831e+06       73598.7460     0099
   4.5741850   1.12077e+07       73598.7460     0099
   4.5720936   1.02647e+07       73598.7460     0099
   4.5700042   9.53639e+06       73598.7460     0099
   4.5679166   1.01762e+07       73598.7460     0099
   4.5658310   1.45267e+07       73598.7460     0099
   4.5637473   1.00947e+07       73598.7460     0099
   4.5616654   9.38679e+06       73598.7460     0099
   4.5595855   1.47242e+07       73598.7460     0099
   4.5575075   1.14758e+07       73598.7460     0099
   4.5554313   8.93731e+06       73598.7460     0099
   4.5533571   1.14737e+07       73598.7460     0099
   4.5512847   1.34509e+07       73598.7460     0099
   4.5492142   8.97875e+06       73598.7460     0099
   4.5471456   1.04492e+07       73598.7460     0099
   4.5450789   1.69558e+07       73598.7460     0099
   4.5430141   9.18258e+06       73598.7460     0099
   4.5409511   9.75679e+06       73598.7460     0099
   4.5388900   2.80571e+07       73598.7460     0099
   4.5368308   1.01054e+07       73598.7460     0099
   4.5347735   9.45617e+06       73598.7460     0099
   4.5327180   1.75649e+07       73598.7460     0099
   4.5306644   1.00418e+07       73598.7460     0099
   4.5286126   9.60775e+06       73598.7460     0099
   4.5265627   1.42088e+07       73598.7460     0099
   4.5245146   1.06914e+07       73598.7460     0099
   4.5224684   1.04718e+07       73598.7460     0099
   4.5204241   1.23902e+07       73598.7460     0099
   4.5183816   1.15214e+07       73598.7460     0099
   4.5163409   1.25780e+07       73598.7460     0099
   4.5143021   1.15216e+07       73598.7460     0099
   4.5122652   1.20471e+07       73598.7460     0099
   4.5102300   9.64371e+06       73598.7460     0099
   4.5081967   1.09575e+07       73598.7460     0099
   4.5061653   1.30347e+07       73598.7460     0099
   4.5041356   8.87462e+06       73598.7460     0099
   4.5021078   1.08843e+07       73598.7460     0099
   4.5000818   1.30566e+07       73598.7460     0099
   4.4980577   8.48193e+06       73598.7460     0099
   4.4960353   1.14382e+07       73598.7460     0099
   4.4940148   1.13514e+07       73598.7460     0099
   4.4919961   8.39782e+06       73598.7460     0099
   4.4899792   1.22982e+07       73598.7460     0099
   4.4879641   1.02819e+07       73598.7460     0099
   4.4859508   8.77859e+06       73598.7460     0099
   4.4839393   1.16844e+07       73598.7460     0099
   4.4819297   9.53057e+06       73598.7460     0099
   4.4799218   8.66554e+06       73598.7460     0099
   4.4779157   1.30871e+07       73598.7460     0099
   4.4759115   9.66970e+06       73598.7460     0099
   4.4739090   7.98163e+06       73598.7460     0099
   4.4719083   2.65512e+07       73598.7460     0099
   4.4699094   7.94996e+06       73598.7460     0099
   4.4679123   8.16158e+06       73598.7460     0099
   4.4659169   1.19566e+07       73598.7460     0099
   4.4639234   7.14351e+06       73598.7460     0099
   4.4619316   1.13209e+07       73598.7460     0099
   4.4599416   8.64580e+06       73598.7460     0099
   4.4579534   7.39343e+06       73598.7460     0099
   4.4559669   1.08243e+07       73598.7460     0099
   4.4539823   7.34017e+06       73598.7460     0099
   4.4519994   6.95598e+06       73598.7460     0099
   4.4500182   1.09291e+07       73598.7460     0099
   4.4480388   6.35931e+06       73598.7460     0099
   4.4460612   7.68293e+06       73598.7460     0099
   4.4440853   7.35187e+06       73598.7460     0099
   4.4421112   5.93943e+06       73598.7460     0099
   4.4401389   1.33837e+07       73598.7460     0099
   4.4381682   5.75875e+06       73598.7460     0099
   4.4361994   6.52987e+06       73598.7460     0099
   4.4342323   6.77213e+06       73598.7460     0099
   4.4322669   5.36300e+06       73598.7460     0099
   4.4303033   1.03768e+07       73598.7460     0099
   4.4283414   5.15172e+06       73598.7460     0099
   4.4263812   5.77701e+06       73598.7460     0099
   4.4244228   5.68960e+06       73598.7460     0099
   4.4224661   4.78037e+06       73598.7460     0099
   4.4205112   8.35884e+06       73598.7460     0099
   4.4185579   4.61659e+06       73598.7460     0099
   4.4166064   5.68251e+06       73598.7460     0099
   4.4146567   4.52168e+06       73598.7460     0099
   4.4127086   4.34742e+06       73598.7460     0099
   4.4107623   4.86565e+06       73598.7460     0099
   4.4088176   3.83151e+06       73598.7460     0099
   4.4068747   6.37865e+06       73598.7460     0099
   4.4049335   3.53553e+06       73598.7460     0099
   4.4029940   5.11743e+06       73598.7460     0099
   4.4010563   3.31348e+06       73598.7460     0099
   4.3991202   3.95933e+06       73598.7460     0099
   4.3971858   3.26101e+06       73598.7460     0099
   4.3952531   3.21065e+06       73598.7460     0099
   4.3933222   3.28968e+06       73598.7460     0099
   4.3913929   2.82959e+06       73598.7460     0099
   4.3894653   3.19431e+06       73598.7460     0099
   4.3875394   2.53422e+06       73598.7460     0099
   4.3856152   3.20526e+06       73598.7460     0099
   4.3836927   2.30230e+06       73598.7460     0099
   4.3817718   2.94765e+06       73598.7460     0099
   4.3798527   2.08823e+06       73598.7460     0099
   4.3779352   2.66322e+06       73598.7460     0099
   4.3760194   1.91926e+06       73598.7460     0099
   4.3741053   2.31212e+06       73598.7460     0099
   4.3721929   1.77827e+06       73598.7460     0099
   4.3702821   1.94884e+06       73598.7460     0099
   4.3683730   1.64810e+06       73598.7460     0099
   4.3664655   1.61482e+06       73598.7460     0099
   4.3645598   1.57985e+06       73598.7460     0099
   4.3626557   1.35450e+06       73598.7460     0099
   4.3607532   1.67054e+06       73598.7460     0099
   4.3588524   1.17009e+06       73598.7460     0099
   4.3569533   1.60426e+06       73598.7460     0099
   4.3550558   1.06444e+06       73598.7460     0099
   4.3531600   1.07934e+06       73598.7460     0099
   4.3512658   1.07698e+06       73598.7460     0099
   4.3493733   8.64670e+05       73598.7460     0099
   4.3474824   1.08212e+06       73598.7460     0099
   4.3455932   7.92620e+05       73598.7460     0099
   4.3437056   7.27019e+05       73598.7460     0099
   4.3418196   1.14873e+06       73598.7460     0099
   4.3399353   6.36746e+05       73598.7460     0099
   4.3380526   5.88324e+05       73598.7460     0099
   4.3361716   7.06015e+05       73598.7460     0099
   4.3342921   5.34123e+05       73598.7460     0099
   4.3324143   4.61622e+05       73598.7460     0099
   4.3305382   4.53494e+05       73598.7460     0099
   4.3286636   5.79824e+05       73598.7460     0099
   4.3267907   3.91941e+05       73598.7460     0099
   4.3249194   3.38722e+05       73598.7460     0099
   4.3230497   3.09946e+05       73598.7460     0099
   4.3211816   2.92004e+05       73598.7460     0099
   4.3193152   2.78308e+05       73598.7460     0099
   4.3174503   2.64455e+05       73598.7460     0099
   4.3155871   2.46778e+05       73598.7460     0099
   4.3137255   2.22210e+05       73598.7460     0099
   4.3118655   1.94964e+05       73598.7460     0099
   4.3100071   1.71745e+05       73598.7460     0099
   4.3081502   1.53596e+05       73598.7460     0099
   4.3062950   1.42316e+05       73598.7460     0099
   4.3044414   1.36357e+05       73598.7460     0099
   4.3025894   1.18665e+05       73598.7460     0099
   4.3007389   1.08066e+05       73598.7460     0099
   4.2988901   9.93057e+04       73598.7460     0099
   4.2970429   9.19516e+04       73598.7460     0099
   4.2951972   8.51569e+04       73598.7460     0099
   4.2933531   7.54911e+04       73598.7460     0099
   4.2915106   6.91449e+04       73598.7460     0099
   4.2896697   6.56336e+04       73598.7460     0099
   4.2878304   6.33173e+04       73598.7460     0099
   4.2859926   6.08095e+04       73598.7460     0099
   4.2841564   5.96096e+04       73598.7460     0099
   4.2823218   5.81242e+04       73598.7460     0099
   4.2804888   5.61726e+04       73598.7460     0099
   4.2786573   5.46687e+04       73598.7460     0099
   4.2768274   5.38025e+04       73598.7460     0099
   4.2749990   5.50049e+04       73598.7460     0099
   4.2731722   5.19916e+04       73598.7460     0099
   4.2713470   5.02988e+04       73598.7460     0099
   4.2695234   4.88173e+04       73598.7460     0099
   4.2677013   4.83032e+04       73598.7460     0099
   4.2658807   4.69070e+04       73598.7460     0099
   4.2640617   4.59371e+04       73598.7460     0099
   4.2622443   4.49640e+04       73598.7460     0099
   4.2604284   4.47575e+04       73598.7460     0099
   4.2586140   4.43673e+04       73598.7460     0099
   4.2568012   4.35134e+04       73598.7460     0099
   4.2549899   4.27885e+04       73598.7460     0099
   4.2531802   4.29936e+04       73598.7460     0099
   4.2513720   4.26459e+04       73598.7460     0099
   4.2495654   4.09183e+04       73598.7460     0099
   4.2477603   4.01841e+04       73598.7460     0099
   4.2459567   3.96924e+04       73598.7460     0099
   4.2441546   3.93468e+04       73598.7460     0099
   4.2423541   3.87607e+04       73598.7460     0099
   4.2405551   3.77481e+04       73598.7460     0099
   4.2387577   3.65493e+04       73598.7460     0099
   4.2369617   3.55627e+04       73598.7460     0099
   4.2351673   3.48000e+04       73598.7460     0099
   4.2333744   3.46705e+04       73598.7460     0099
   4.2315830   3.39418e+04       73598.7460     0099
   4.2297931   3.37153e+04       73598.7460     0099
   4.2280048   3.37824e+04       73598.7460     0099
   4.2262179   3.24784e+04       73598.7460     0099
   4.2244326   3.22217e+04       73598.7460     0099
   4.2226488   3.30840e+04       73598.7460     0099
   4.2208664   3.29838e+04       73598.7460     0099
   4.2190856   3.18949e+04       73598.7460     0099
   4.2173063   3.17091e+04       73598.7460     0099
   4.2155285   3.18981e+04       73598.7460     0099
   4.2137522   3.29542e+04       73598.7460     0099
   4.2119773   3.05512e+04       73598.7460     0099
   4.2102040   2.97468e+04       73598.7460     0099
   4.2084322   2.88810e+04       73598.7460     0099
   4.2066618   2.90624e+04       73598.7460     0099
   4.2048930   2.91921e+04       73598.7460     0099
   4.2031256   2.81079e+04       73598.7460     0099
   4.2013597   2.73247e+04       73598.7460     0099
   4.1995953   2.74116e+04       73598.7460     0099
   4.1978324   2.68915e+04       73598.7460     0099
   4.1960710   2.62200e+04       73598.7460     0099
   4.1943110   2.63910e+04       73598.7460     0099
   4.1925525   2.62391e+04       73598.7460     0099
   4.1907955   2.62372e+04       73598.7460     0099
   4.1890399   2.61230e+04       73598.7460     0099
   4.1872859   2.64697e+04       73598.7460     0099
   4.1855333   2.75138e+04       73598.7460     0099
   4.1837821   2.59218e+04       73598.7460     0099
   4.1820325   2.54785e+04       73598.7460     0099
   4.1802843   2.41765e+04       73598.7460     0099
   4.1785375   2.41045e+04       73598.7460     0099
   4.1767922   2.38840e+04       73598.7460     0099
   4.1750484   2.43474e+04       73598.7460     0099
   4.1733060   2.35090e+04       73598.7460     0099
