#wvl [um]      Flux [erg/s/cm]
4.13362895     87419.0188        
4.131920968    78247.8174        
4.130214396    65109.62          
4.128509233    40493.8874        
4.126805477    50263.0404        
4.125103128    87317.2117        
4.123402182    81879.9798        
4.121702638    87339.0184        
4.120004495    88285.6215        
4.11830775     59989.3415        
4.116612402    77024.8574        
4.11491845     83965.2955        
4.113225891    76414.4654        
4.111534724    87071.2603        
4.109844947    88171.272         
4.108156558    85176.7193        
4.106469556    45999.33          
4.104783939    80327.3475        
4.103099705    82887.717         
4.101416853    88814.8228        
4.099735381    85236.0369        
4.098055286    87220.8399        
4.096376569    66537.485         
4.094699226    72704.5622        
4.093023256    58183.5604        
4.091348657    66374.6083        
4.089675428    90120.3582        
4.088003568    75247.599         
4.086333073    87391.8708        
4.084663944    89705.8291        
4.082996177    85660.3148        
4.081329771    89609.8605        
4.079664726    81119.5459        
4.078001038    87790.1892        
4.076338707    73338.8928        
4.07467773     69651.2822        
4.073018106    88625.3935        
4.071359834    85807.5367        
4.069702912    82991.9796        
4.068047337    88417.8462        
4.066393109    87769.9687        
4.064740226    84077.638         
4.063088686    89447.3985        
4.061438488    89146.0077        
4.059789629    80187.7049        
4.058142109    90200.0468        
4.056495925    84114.8223        
4.054851076    84123.311         
4.053207561    73629.2568        
4.051565378    87291.9343        
4.049924524    83368.4929        
4.048284999    78912.6493        
4.046646801    90967.8889        
4.045009929    87497.4833        
4.04337438     82354.6283        
4.041740153    88828.1073        
4.040107246    74990.3997        
4.038475659    85320.681         
4.036845389    89642.4189        
4.035216434    81207.9765        
4.033588794    88361.5044        
4.031962466    76202.9205        
4.030337449    71077.8252        
4.028713742    90795.3256        
4.027091342    90728.2227        
4.025470248    91628.6376        
4.023850459    89379.647         
4.022231973    80923.6615        
4.020614789    86930.8587        
4.018998904    85590.2212        
4.017384318    89792.0829        
4.015771028    83892.2889        
4.014159034    81983.4197        
4.012548333    90483.4968        
4.010938924    84913.5065        
4.009330806    83462.4684        
4.007723977    83659.8746        
4.006118435    91631.4762        
4.00451418     90440.5348        
4.002911208    92245.9682        
4.001309519    79873.0117        
3.999709112    90415.9044        
3.998109984    82581.1429        
3.996512135    88992.0158        
3.994915562    92804.8112        
3.993320264    72330.454         
3.99172624     87055.1634        
3.990133488    91005.3971        
3.988542007    87523.938         
3.986951794    89035.8841        
3.985362849    92564.4132        
3.98377517     91543.642         
3.982188756    90965.9683        
3.980603604    83536.6433        
3.979019714    87010.0891        
3.977437084    61297.3021        
3.975855713    90107.3054        
3.974275598    87926.3094        
3.972696739    90656.0427        
3.971119134    69662.965         
3.969542781    92788.1053        
3.967967679    88928.5403        
3.966393827    89294.364         
3.964821223    90838.6482        
3.963249865    91252.8589        
3.961679752    92454.9612        
3.960110883    91490.7109        
3.958543256    91629.0078        
3.95697687     87990.3042        
3.955411722    88751.5813        
3.953847813    91054.6506        
3.952285139    84372.1136        
3.950723701    91483.3022        
3.949163495    83705.6268        
3.947604522    72761.8821        
3.946046779    87034.296         
3.944490264    82880.6051        
3.942934977    93137.0534        
3.941380917    92179.9354        
3.93982808     92598.5593        
3.938276467    82874.0935        
3.936726075    86563.2777        
3.935176904    89803.7975        
3.933628952    87734.2206        
3.932082216    79152.4975        
3.930536697    55912.6788        
3.928992392    90527.3374        
3.9274493      91153.1356        
3.92590742     92676.7193        
3.92436675     89741.4028        
3.922827289    90949.0853        
