# Wavelength   Max Optical   Radius at the    Radius
   (microns)         depth   max depth (km)    index
   5.2543587   9.15381e+05       73599.5980     0099
   5.2515994   7.78162e+05       73599.5980     0099
   5.2488429   9.41459e+05       73599.5980     0099
   5.2460893   1.07042e+06       73599.5980     0099
   5.2433386   1.01184e+06       73599.5980     0099
   5.2405908   1.14029e+06       73599.5980     0099
   5.2378458   8.43943e+05       73599.5980     0099
   5.2351038   8.79008e+05       73599.5980     0099
   5.2323646   2.64404e+06       73599.5980     0099
   5.2296282   1.09980e+06       73599.5980     0099
   5.2268947   1.36339e+06       73599.5980     0099
   5.2241641   9.70256e+05       73599.5980     0099
   5.2214364   9.86268e+05       73599.5980     0099
   5.2187115   1.31559e+06       73599.5980     0099
   5.2159894   1.32523e+06       73599.5980     0099
   5.2132701   2.07333e+06       73599.5980     0099
   5.2105537   1.10877e+06       73599.5980     0099
   5.2078402   9.32000e+05       73599.5980     0099
   5.2051294   1.21723e+06       73599.5980     0099
   5.2024215   1.84364e+06       73599.5980     0099
   5.1997164   2.08143e+06       73599.5980     0099
   5.1970141   1.22611e+06       73599.5980     0099
   5.1943146   9.90316e+05       73599.5980     0099
   5.1916179   1.16028e+06       73599.5980     0099
   5.1889240   2.65930e+06       73599.5980     0099
   5.1862329   2.04539e+06       73599.5980     0099
   5.1835446   1.40525e+06       73599.5980     0099
   5.1808591   1.07431e+06       73599.5980     0099
   5.1781763   1.17286e+06       73599.5980     0099
   5.1754964   2.03424e+06       73599.5980     0099
   5.1728192   2.32643e+06       73599.5980     0099
   5.1701448   1.65901e+06       73599.5980     0099
   5.1674731   1.21234e+06       73599.5980     0099
   5.1648042   1.27669e+06       73599.5980     0099
   5.1621381   2.00433e+06       73599.5980     0099
   5.1594747   2.83714e+06       73599.5980     0099
   5.1568140   1.92771e+06       73599.5980     0099
   5.1541561   1.29882e+06       73599.5980     0099
   5.1515010   1.31216e+06       73599.5980     0099
   5.1488485   1.93116e+06       73599.5980     0099
   5.1461988   3.95086e+06       73599.5980     0099
   5.1435519   2.30336e+06       73599.5980     0099
   5.1409076   1.43939e+06       73599.5980     0099
   5.1382661   1.44097e+06       73599.5980     0099
   5.1356272   1.91839e+06       73599.5980     0099
   5.1329911   5.14974e+06       73599.5980     0099
   5.1303577   2.58737e+06       73599.5980     0099
   5.1277270   1.68132e+06       73599.5980     0099
   5.1250990   1.72715e+06       73599.5980     0099
   5.1224737   2.02273e+06       73599.5980     0099
   5.1198511   4.06739e+06       73599.5980     0099
   5.1172311   2.91981e+06       73599.5980     0099
   5.1146138   1.83985e+06       73599.5980     0099
   5.1119993   1.74063e+06       73599.5980     0099
   5.1093873   2.28150e+06       73599.5980     0099
   5.1067781   3.84276e+06       73599.5980     0099
   5.1041715   3.34786e+06       73599.5980     0099
   5.1015676   2.09057e+06       73599.5980     0099
   5.0989663   1.88839e+06       73599.5980     0099
   5.0963677   2.43129e+06       73599.5980     0099
   5.0937717   3.86100e+06       73599.5980     0099
   5.0911784   3.85419e+06       73599.5980     0099
   5.0885877   2.35136e+06       73599.5980     0099
   5.0859996   2.05228e+06       73599.5980     0099
   5.0834142   2.99849e+06       73599.5980     0099
   5.0808314   4.05660e+06       73599.5980     0099
   5.0782512   4.45746e+06       73599.5980     0099
   5.0756737   2.57969e+06       73599.5980     0099
   5.0730987   2.24675e+06       73599.5980     0099
   5.0705264   3.07732e+06       73599.5980     0099
   5.0679567   4.49230e+06       73599.5980     0099
   5.0653896   5.00320e+06       73599.5980     0099
   5.0628251   2.70314e+06       73599.5980     0099
   5.0602631   2.59879e+06       73599.5980     0099
   5.0577038   3.02677e+06       73599.5980     0099
   5.0551471   5.49009e+06       73599.5980     0099
   5.0525929   5.36379e+06       73599.5980     0099
   5.0500413   2.93568e+06       73599.5980     0099
   5.0474923   3.39288e+06       73599.5980     0099
   5.0449459   3.28707e+06       73599.5980     0099
   5.0424020   6.59443e+06       73599.5980     0099
   5.0398607   5.68494e+06       73599.5980     0099
   5.0373220   3.27836e+06       73599.5980     0099
   5.0347858   3.24631e+06       73599.5980     0099
   5.0322522   3.90752e+06       73599.5980     0099
   5.0297211   5.48551e+06       73599.5980     0099
   5.0271925   5.90723e+06       73599.5980     0099
   5.0246665   3.88291e+06       73599.5980     0099
   5.0221431   3.39612e+06       73599.5980     0099
   5.0196222   4.16471e+06       73599.5980     0099
   5.0171038   5.34598e+06       73599.5980     0099
   5.0145879   6.06191e+06       73599.5980     0099
   5.0120745   4.26290e+06       73599.5980     0099
   5.0095637   3.52534e+06       73599.5980     0099
   5.0070554   5.10701e+06       73599.5980     0099
   5.0045496   5.57831e+06       73599.5980     0099
   5.0020463   6.45065e+06       73599.5980     0099
   4.9995455   4.17619e+06       73599.5980     0099
   4.9970472   3.75755e+06       73599.5980     0099
   4.9945514   6.87039e+06       73599.5980     0099
   4.9920581   6.35229e+06       73599.5980     0099
   4.9895673   6.50383e+06       73599.5980     0099
   4.9870789   3.93445e+06       73599.5980     0099
   4.9845931   4.34026e+06       73599.5980     0099
   4.9821097   5.52680e+06       73599.5980     0099
   4.9796288   7.77528e+06       73599.5980     0099
   4.9771504   5.66115e+06       73599.5980     0099
   4.9746744   4.09862e+06       73599.5980     0099
   4.9722009   5.74266e+06       73599.5980     0099
   4.9697298   5.70391e+06       73599.5980     0099
   4.9672612   9.59123e+06       73599.5980     0099
   4.9647951   5.28728e+06       73599.5980     0099
   4.9623314   4.59403e+06       73599.5980     0099
   4.9598701   6.80187e+06       73599.5980     0099
   4.9574113   7.06103e+06       73599.5980     0099
   4.9549550   1.39289e+07       73599.5980     0099
   4.9525010   5.20652e+06       73599.5980     0099
   4.9500495   5.64287e+06       73599.5980     0099
   4.9476004   6.04522e+06       73599.5980     0099
   4.9451537   6.40176e+06       73599.5980     0099
   4.9427095   8.69130e+06       73599.5980     0099
   4.9402677   5.43414e+06       73599.5980     0099
   4.9378283   9.42490e+06       73599.5980     0099
   4.9353912   5.76636e+06       73599.5980     0099
   4.9329566   7.53012e+06       73599.5980     0099
   4.9305244   7.32384e+06       73599.5980     0099
   4.9280946   6.63731e+06       73599.5980     0099
   4.9256672   7.26190e+06       73599.5980     0099
   4.9232422   5.58624e+06       73599.5980     0099
   4.9208195   1.08452e+07       73599.5980     0099
   4.9183993   7.17779e+06       73599.5980     0099
   4.9159814   9.91312e+06       73599.5980     0099
   4.9135659   5.36944e+06       73599.5980     0099
   4.9111528   6.37341e+06       73599.5980     0099
   4.9087420   1.20141e+07       73599.5980     0099
   4.9063336   7.69097e+06       73599.5980     0099
   4.9039276   6.11082e+06       73599.5980     0099
   4.9015239   5.33474e+06       73599.5980     0099
   4.8991226   8.46067e+06       73599.5980     0099
   4.8967236   9.10743e+06       73599.5980     0099
   4.8943270   8.37629e+06       73599.5980     0099
   4.8919328   5.26678e+06       73599.5980     0099
   4.8895408   6.12136e+06       73599.5980     0099
   4.8871512   1.46049e+07       73599.5980     0099
   4.8847640   9.76089e+06       73599.5980     0099
   4.8823791   5.89364e+06       73599.5980     0099
   4.8799965   5.34037e+06       73599.5980     0099
   4.8776162   7.88722e+06       73599.5980     0099
   4.8752382   1.20337e+07       73599.5980     0099
   4.8728626   7.36448e+06       73599.5980     0099
   4.8704893   5.24788e+06       73599.5980     0099
   4.8681183   6.13645e+06       73599.5980     0099
   4.8657495   1.35377e+07       73599.5980     0099
   4.8633831   1.05092e+07       73599.5980     0099
   4.8610190   5.65885e+06       73599.5980     0099
   4.8586572   5.43952e+06       73599.5980     0099
   4.8562977   9.02329e+06       73599.5980     0099
   4.8539405   1.41335e+07       73599.5980     0099
   4.8515856   6.63208e+06       73599.5980     0099
   4.8492329   5.28905e+06       73599.5980     0099
   4.8468826   7.12801e+06       73599.5980     0099
   4.8445345   1.35992e+07       73599.5980     0099
   4.8421887   8.43201e+06       73599.5980     0099
   4.8398451   5.54996e+06       73599.5980     0099
   4.8375038   6.42542e+06       73599.5980     0099
   4.8351648   8.94912e+06       73599.5980     0099
   4.8328281   1.19658e+07       73599.5980     0099
   4.8304936   6.10673e+06       73599.5980     0099
   4.8281613   5.98259e+06       73599.5980     0099
   4.8258314   7.06107e+06       73599.5980     0099
   4.8235036   1.80204e+07       73599.5980     0099
   4.8211781   7.18650e+06       73599.5980     0099
   4.8188549   5.64984e+06       73599.5980     0099
   4.8165338   6.13352e+06       73599.5980     0099
   4.8142151   1.30774e+07       73599.5980     0099
   4.8118985   9.05216e+06       73599.5980     0099
   4.8095842   5.73576e+06       73599.5980     0099
   4.8072721   5.51447e+06       73599.5980     0099
   4.8049622   1.01840e+07       73599.5980     0099
   4.8026546   1.31279e+07       73599.5980     0099
   4.8003491   6.12773e+06       73599.5980     0099
   4.7980459   5.21479e+06       73599.5980     0099
   4.7957449   8.09802e+06       73599.5980     0099
   4.7934461   1.38047e+07       73599.5980     0099
   4.7911494   6.77826e+06       73599.5980     0099
   4.7888550   5.13717e+06       73599.5980     0099
   4.7865628   7.12384e+06       73599.5980     0099
   4.7842728   9.27148e+06       73599.5980     0099
   4.7819850   7.75269e+06       73599.5980     0099
   4.7796993   5.31067e+06       73599.5980     0099
   4.7774159   6.27095e+06       73599.5980     0099
   4.7751346   7.45168e+06       73599.5980     0099
   4.7728555   9.53801e+06       73599.5980     0099
   4.7705785   5.43022e+06       73599.5980     0099
   4.7683038   5.86795e+06       73599.5980     0099
   4.7660312   6.39559e+06       73599.5980     0099
   4.7637608   1.31304e+07       73599.5980     0099
   4.7614925   5.50911e+06       73599.5980     0099
   4.7592264   5.78008e+06       73599.5980     0099
   4.7569625   5.62304e+06       73599.5980     0099
   4.7547007   1.28932e+07       73599.5980     0099
   4.7524410   5.78013e+06       73599.5980     0099
   4.7501835   6.04335e+06       73599.5980     0099
   4.7479282   5.19043e+06       73599.5980     0099
   4.7456750   9.14009e+06       73599.5980     0099
   4.7434239   5.99285e+06       73599.5980     0099
   4.7411749   5.71473e+06       73599.5980     0099
   4.7389281   4.54969e+06       73599.5980     0099
   4.7366835   7.40466e+06       73599.5980     0099
   4.7344409   6.50898e+06       73599.5980     0099
   4.7322005   4.74939e+06       73599.5980     0099
   4.7299622   4.02626e+06       73599.5980     0099
   4.7277260   6.40053e+06       73599.5980     0099
   4.7254919   5.94856e+06       73599.5980     0099
   4.7232599   3.59350e+06       73599.5980     0099
   4.7210300   3.61224e+06       73599.5980     0099
   4.7188023   6.12745e+06       73599.5980     0099
   4.7165766   5.51411e+06       73599.5980     0099
   4.7143531   3.52931e+06       73599.5980     0099
   4.7121316   3.82591e+06       73599.5980     0099
   4.7099122   5.26174e+06       73599.5980     0099
   4.7076949   5.55889e+06       73599.5980     0099
   4.7054797   3.75038e+06       73599.5980     0099
   4.7032666   4.88722e+06       73599.5980     0099
   4.7010556   4.89462e+06       73599.5980     0099
   4.6988466   5.45393e+06       73599.5980     0099
   4.6966398   3.59897e+06       73599.5980     0099
   4.6944350   3.41158e+06       73599.5980     0099
   4.6922322   5.06910e+06       73599.5980     0099
   4.6900316   4.69793e+06       73599.5980     0099
   4.6878329   3.54827e+06       73599.5980     0099
   4.6856364   3.53219e+06       73599.5980     0099
   4.6834419   5.52820e+06       73599.5980     0099
   4.6812495   5.17896e+06       73599.5980     0099
   4.6790591   3.56034e+06       73599.5980     0099
   4.6768707   3.46461e+06       73599.5980     0099
   4.6746845   5.95920e+06       73599.5980     0099
   4.6725002   3.89513e+06       73599.5980     0099
   4.6703180   2.83108e+06       73599.5980     0099
   4.6681378   3.81540e+06       73599.5980     0099
   4.6659597   3.27308e+06       73599.5980     0099
   4.6637836   2.52297e+06       73599.5980     0099
   4.6616095   3.05294e+06       73599.5980     0099
   4.6594375   4.74104e+06       73599.5980     0099
   4.6572675   3.16733e+06       73599.5980     0099
   4.6550994   3.01606e+06       73599.5980     0099
   4.6529335   5.02271e+06       73599.5980     0099
   4.6507695   3.81271e+06       73599.5980     0099
   4.6486075   3.89456e+06       73599.5980     0099
   4.6464476   5.35757e+06       73599.5980     0099
   4.6442896   5.12162e+06       73599.5980     0099
   4.6421337   4.55341e+06       73599.5980     0099
   4.6399798   5.20914e+06       73599.5980     0099
   4.6378278   5.99561e+06       73599.5980     0099
   4.6356779   4.61934e+06       73599.5980     0099
   4.6335299   7.29312e+06       73599.5980     0099
   4.6313839   5.68898e+06       73599.5980     0099
   4.6292400   5.45751e+06       73599.5980     0099
   4.6270980   5.90415e+06       73599.5980     0099
   4.6249580   7.55144e+06       73599.5980     0099
   4.6228199   7.95141e+06       73599.5980     0099
   4.6206839   6.11863e+06       73599.5980     0099
   4.6185498   7.04525e+06       73599.5980     0099
   4.6164177   8.56732e+06       73599.5980     0099
   4.6142875   6.97532e+06       73599.5980     0099
   4.6121593   6.08550e+06       73599.5980     0099
   4.6100331   1.56310e+07       73599.5980     0099
   4.6079088   8.41150e+06       73599.5980     0099
   4.6057865   6.03063e+06       73599.5980     0099
   4.6036662   8.36614e+06       73599.5980     0099
   4.6015478   1.07311e+07       73599.5980     0099
   4.5994313   6.74018e+06       73599.5980     0099
   4.5973168   7.33919e+06       73599.5980     0099
   4.5952043   1.63992e+07       73599.5980     0099
   4.5930937   7.64876e+06       73599.5980     0099
   4.5909850   7.24906e+06       73599.5980     0099
   4.5888782   1.29554e+07       73599.5980     0099
   4.5867734   1.00915e+07       73599.5980     0099
   4.5846705   8.01236e+06       73599.5980     0099
   4.5825696   1.03258e+07       73599.5980     0099
   4.5804705   1.78341e+07       73599.5980     0099
   4.5783734   8.76399e+06       73599.5980     0099
   4.5762782   9.60592e+06       73599.5980     0099
   4.5741850   1.11633e+07       73599.5980     0099
   4.5720936   1.02211e+07       73599.5980     0099
   4.5700042   9.51107e+06       73599.5980     0099
   4.5679166   1.01474e+07       73599.5980     0099
   4.5658310   1.44542e+07       73599.5980     0099
   4.5637473   1.00666e+07       73599.5980     0099
   4.5616654   9.35709e+06       73599.5980     0099
   4.5595855   1.46502e+07       73599.5980     0099
   4.5575075   1.14482e+07       73599.5980     0099
   4.5554313   8.90305e+06       73599.5980     0099
   4.5533571   1.14206e+07       73599.5980     0099
   4.5512847   1.34170e+07       73599.5980     0099
   4.5492142   8.94302e+06       73599.5980     0099
   4.5471456   1.04097e+07       73599.5980     0099
   4.5450789   1.69100e+07       73599.5980     0099
   4.5430141   9.14657e+06       73599.5980     0099
   4.5409511   9.72057e+06       73599.5980     0099
   4.5388900   2.79754e+07       73599.5980     0099
   4.5368308   1.00793e+07       73599.5980     0099
   4.5347735   9.42429e+06       73599.5980     0099
   4.5327180   1.75135e+07       73599.5980     0099
   4.5306644   1.00020e+07       73599.5980     0099
   4.5286126   9.57866e+06       73599.5980     0099
   4.5265627   1.41651e+07       73599.5980     0099
   4.5245146   1.06518e+07       73599.5980     0099
   4.5224684   1.04582e+07       73599.5980     0099
   4.5204241   1.23479e+07       73599.5980     0099
   4.5183816   1.14853e+07       73599.5980     0099
   4.5163409   1.25793e+07       73599.5980     0099
   4.5143021   1.14838e+07       73599.5980     0099
   4.5122652   1.20109e+07       73599.5980     0099
   4.5102300   9.62397e+06       73599.5980     0099
   4.5081967   1.09224e+07       73599.5980     0099
   4.5061653   1.30104e+07       73599.5980     0099
   4.5041356   8.85176e+06       73599.5980     0099
   4.5021078   1.08549e+07       73599.5980     0099
   4.5000818   1.30403e+07       73599.5980     0099
   4.4980577   8.45940e+06       73599.5980     0099
   4.4960353   1.14208e+07       73599.5980     0099
   4.4940148   1.13276e+07       73599.5980     0099
   4.4919961   8.38024e+06       73599.5980     0099
   4.4899792   1.22906e+07       73599.5980     0099
   4.4879641   1.02605e+07       73599.5980     0099
   4.4859508   8.77077e+06       73599.5980     0099
   4.4839393   1.16657e+07       73599.5980     0099
   4.4819297   9.51881e+06       73599.5980     0099
   4.4799218   8.66233e+06       73599.5980     0099
   4.4779157   1.30714e+07       73599.5980     0099
   4.4759115   9.67417e+06       73599.5980     0099
   4.4739090   7.97559e+06       73599.5980     0099
   4.4719083   2.64435e+07       73599.5980     0099
   4.4699094   7.94735e+06       73599.5980     0099
   4.4679123   8.15969e+06       73599.5980     0099
   4.4659169   1.19598e+07       73599.5980     0099
   4.4639234   7.14182e+06       73599.5980     0099
   4.4619316   1.13671e+07       73599.5980     0099
   4.4599416   8.64597e+06       73599.5980     0099
   4.4579534   7.40736e+06       73599.5980     0099
   4.4559669   1.08297e+07       73599.5980     0099
   4.4539823   7.34823e+06       73599.5980     0099
   4.4519994   6.96435e+06       73599.5980     0099
   4.4500182   1.09416e+07       73599.5980     0099
   4.4480388   6.36895e+06       73599.5980     0099
   4.4460612   7.69548e+06       73599.5980     0099
   4.4440853   7.36799e+06       73599.5980     0099
   4.4421112   5.95120e+06       73599.5980     0099
   4.4401389   1.34154e+07       73599.5980     0099
   4.4381682   5.77306e+06       73599.5980     0099
   4.4361994   6.55084e+06       73599.5980     0099
   4.4342323   6.79320e+06       73599.5980     0099
   4.4322669   5.38267e+06       73599.5980     0099
   4.4303033   1.04115e+07       73599.5980     0099
   4.4283414   5.17201e+06       73599.5980     0099
   4.4263812   5.80246e+06       73599.5980     0099
   4.4244228   5.71366e+06       73599.5980     0099
   4.4224661   4.80344e+06       73599.5980     0099
   4.4205112   8.39500e+06       73599.5980     0099
   4.4185579   4.64368e+06       73599.5980     0099
   4.4166064   5.71087e+06       73599.5980     0099
   4.4146567   4.54807e+06       73599.5980     0099
   4.4127086   4.37207e+06       73599.5980     0099
   4.4107623   4.89455e+06       73599.5980     0099
   4.4088176   3.85710e+06       73599.5980     0099
   4.4068747   6.41898e+06       73599.5980     0099
   4.4049335   3.56182e+06       73599.5980     0099
   4.4029940   5.15441e+06       73599.5980     0099
   4.4010563   3.33924e+06       73599.5980     0099
   4.3991202   3.99414e+06       73599.5980     0099
   4.3971858   3.28868e+06       73599.5980     0099
   4.3952531   3.23877e+06       73599.5980     0099
   4.3933222   3.32044e+06       73599.5980     0099
   4.3913929   2.85655e+06       73599.5980     0099
   4.3894653   3.22466e+06       73599.5980     0099
   4.3875394   2.55999e+06       73599.5980     0099
   4.3856152   3.24041e+06       73599.5980     0099
   4.3836927   2.32869e+06       73599.5980     0099
   4.3817718   2.98074e+06       73599.5980     0099
   4.3798527   2.11296e+06       73599.5980     0099
   4.3779352   2.69491e+06       73599.5980     0099
   4.3760194   1.94379e+06       73599.5980     0099
   4.3741053   2.34239e+06       73599.5980     0099
   4.3721929   1.80280e+06       73599.5980     0099
   4.3702821   1.97592e+06       73599.5980     0099
   4.3683730   1.67242e+06       73599.5980     0099
   4.3664655   1.64021e+06       73599.5980     0099
   4.3645598   1.60496e+06       73599.5980     0099
   4.3626557   1.37627e+06       73599.5980     0099
   4.3607532   1.69724e+06       73599.5980     0099
   4.3588524   1.18979e+06       73599.5980     0099
   4.3569533   1.63156e+06       73599.5980     0099
   4.3550558   1.08380e+06       73599.5980     0099
   4.3531600   1.09987e+06       73599.5980     0099
   4.3512658   1.09814e+06       73599.5980     0099
   4.3493733   8.81816e+05       73599.5980     0099
   4.3474824   1.10362e+06       73599.5980     0099
   4.3455932   8.09663e+05       73599.5980     0099
   4.3437056   7.42906e+05       73599.5980     0099
   4.3418196   1.17330e+06       73599.5980     0099
   4.3399353   6.51938e+05       73599.5980     0099
   4.3380526   6.02914e+05       73599.5980     0099
   4.3361716   7.23988e+05       73599.5980     0099
   4.3342921   5.48383e+05       73599.5980     0099
   4.3324143   4.73999e+05       73599.5980     0099
   4.3305382   4.65879e+05       73599.5980     0099
   4.3286636   5.95221e+05       73599.5980     0099
   4.3267907   4.02818e+05       73599.5980     0099
   4.3249194   3.48846e+05       73599.5980     0099
   4.3230497   3.19168e+05       73599.5980     0099
   4.3211816   3.01180e+05       73599.5980     0099
   4.3193152   2.87685e+05       73599.5980     0099
   4.3174503   2.73530e+05       73599.5980     0099
   4.3155871   2.55252e+05       73599.5980     0099
   4.3137255   2.29977e+05       73599.5980     0099
   4.3118655   2.02039e+05       73599.5980     0099
   4.3100071   1.78300e+05       73599.5980     0099
   4.3081502   1.59545e+05       73599.5980     0099
   4.3062950   1.48322e+05       73599.5980     0099
   4.3044414   1.42651e+05       73599.5980     0099
   4.3025894   1.24303e+05       73599.5980     0099
   4.3007389   1.12537e+05       73599.5980     0099
   4.2988901   1.03563e+05       73599.5980     0099
   4.2970429   9.60644e+04       73599.5980     0099
   4.2951972   8.90769e+04       73599.5980     0099
   4.2933531   7.95950e+04       73599.5980     0099
   4.2915106   7.21018e+04       73599.5980     0099
   4.2896697   6.83293e+04       73599.5980     0099
   4.2878304   6.60924e+04       73599.5980     0099
   4.2859926   6.32890e+04       73599.5980     0099
   4.2841564   6.25075e+04       73599.5980     0099
   4.2823218   6.10956e+04       73599.5980     0099
   4.2804888   5.88352e+04       73599.5980     0099
   4.2786573   5.72429e+04       73599.5980     0099
   4.2768274   5.66503e+04       73599.5980     0099
   4.2749990   5.94089e+04       73599.5980     0099
   4.2731722   5.51761e+04       73599.5980     0099
   4.2713470   5.30895e+04       73599.5980     0099
   4.2695234   5.13056e+04       73599.5980     0099
   4.2677013   5.10836e+04       73599.5980     0099
   4.2658807   4.93859e+04       73599.5980     0099
   4.2640617   4.83557e+04       73599.5980     0099
   4.2622443   4.73015e+04       73599.5980     0099
   4.2604284   4.74877e+04       73599.5980     0099
   4.2586140   4.73371e+04       73599.5980     0099
   4.2568012   4.64048e+04       73599.5980     0099
   4.2549899   4.56819e+04       73599.5980     0099
   4.2531802   4.64711e+04       73599.5980     0099
   4.2513720   4.63321e+04       73599.5980     0099
   4.2495654   4.39172e+04       73599.5980     0099
   4.2477603   4.31045e+04       73599.5980     0099
   4.2459567   4.26762e+04       73599.5980     0099
   4.2441546   4.24847e+04       73599.5980     0099
   4.2423541   4.18841e+04       73599.5980     0099
   4.2405551   4.05694e+04       73599.5980     0099
   4.2387577   3.89358e+04       73599.5980     0099
   4.2369617   3.76440e+04       73599.5980     0099
   4.2351673   3.66964e+04       73599.5980     0099
   4.2333744   3.67962e+04       73599.5980     0099
   4.2315830   3.58975e+04       73599.5980     0099
   4.2297931   3.58312e+04       73599.5980     0099
   4.2280048   3.62289e+04       73599.5980     0099
   4.2262179   3.43447e+04       73599.5980     0099
   4.2244326   3.42034e+04       73599.5980     0099
   4.2226488   3.58980e+04       73599.5980     0099
   4.2208664   3.60057e+04       73599.5980     0099
   4.2190856   3.44679e+04       73599.5980     0099
   4.2173063   3.44057e+04       73599.5980     0099
   4.2155285   3.49557e+04       73599.5980     0099
   4.2137522   3.69195e+04       73599.5980     0099
   4.2119773   3.31856e+04       73599.5980     0099
   4.2102040   3.20778e+04       73599.5980     0099
   4.2084322   3.08587e+04       73599.5980     0099
   4.2066618   3.13751e+04       73599.5980     0099
   4.2048930   3.18000e+04       73599.5980     0099
   4.2031256   3.02137e+04       73599.5980     0099
   4.2013597   2.91207e+04       73599.5980     0099
   4.1995953   2.94676e+04       73599.5980     0099
   4.1978324   2.87981e+04       73599.5980     0099
   4.1960710   2.78757e+04       73599.5980     0099
   4.1943110   2.83554e+04       73599.5980     0099
   4.1925525   2.82705e+04       73599.5980     0099
   4.1907955   2.84319e+04       73599.5980     0099
   4.1890399   2.84179e+04       73599.5980     0099
   4.1872859   2.91577e+04       73599.5980     0099
   4.1855333   3.10456e+04       73599.5980     0099
   4.1837821   2.85790e+04       73599.5980     0099
   4.1820325   2.80030e+04       73599.5980     0099
   4.1802843   2.60144e+04       73599.5980     0099
   4.1785375   2.60450e+04       73599.5980     0099
   4.1767922   2.58279e+04       73599.5980     0099
   4.1750484   2.67475e+04       73599.5980     0099
   4.1733060   2.55003e+04       73599.5980     0099
