# Wavelength   Max Optical   Radius at the    Radius
   (microns)         depth   max depth (km)    index
   1.7642342   1.19252e+01       74039.1950     0059
   1.7639230   1.10351e+01       73863.1210     0075
   1.7636119   1.09826e+01       73863.1210     0075
   1.7633009   1.21762e+01       74082.6580     0055
   1.7629900   1.13411e+01       73929.0930     0069
   1.7626793   1.25560e+01       73918.0900     0070
   1.7623686   1.00391e+01       73973.1360     0065
   1.7620581   1.03768e+01       73896.0960     0072
   1.7617477   1.08220e+01       73874.1060     0074
   1.7614373   1.32283e+01       73863.1210     0075
   1.7611271   1.16891e+01       73918.0900     0070
   1.7608170   1.12983e+01       73918.0900     0070
   1.7605070   1.21599e+01       73874.1060     0074
   1.7601971   1.27084e+01       73852.1340     0076
   1.7598874   1.02738e+01       73962.1210     0066
   1.7595777   1.07146e+01       73896.0960     0072
   1.7592681   1.21463e+01       73852.1340     0076
   1.7589587   1.20757e+01       73885.1000     0073
   1.7586494   1.18755e+01       73918.0900     0070
   1.7583401   1.28750e+01       73896.0960     0072
   1.7580310   1.21350e+01       73907.0910     0071
   1.7577220   1.06580e+01       73973.1360     0065
   1.7574131   1.02365e+01       73896.0960     0072
   1.7571043   1.03219e+01       74028.2130     0060
   1.7567956   1.02057e+01       73929.0930     0069
   1.7564870   1.31317e+01       73896.0960     0072
   1.7561786   1.08243e+01       74173.6290     0046
   1.7558702   1.20533e+01       73951.1080     0067
   1.7555619   1.12176e+01       74017.2080     0061
   1.7552538   1.23084e+01       73896.0960     0072
   1.7549458   1.28772e+01       73841.1510     0077
   1.7546378   1.24746e+01       73962.1210     0066
   1.7543300   1.08619e+01       73896.0960     0072
   1.7540223   1.22339e+01       73885.1000     0073
   1.7537147   1.00928e+01       73929.0930     0069
   1.7534072   1.02272e+01       73907.0910     0071
   1.7530998   1.18434e+01       73852.1340     0076
   1.7527925   1.03384e+01       73907.0910     0071
   1.7524853   1.17797e+01       73907.0910     0071
   1.7521783   1.04917e+01       73918.0900     0070
   1.7518713   1.05327e+01       74061.0540     0057
   1.7515645   1.02613e+01       73940.0990     0068
   1.7512577   1.20774e+01       73863.1210     0075
   1.7509511   1.33926e+01       73896.0960     0072
   1.7506446   1.14458e+01       73962.1210     0066
   1.7503381   1.05040e+01       74082.6580     0055
   1.7500318   1.03375e+01       73896.0960     0072
   1.7497256   1.24078e+01       73907.0910     0071
   1.7494195   1.02615e+01       73885.1000     0073
   1.7491135   1.16831e+01       73907.0910     0071
   1.7488076   1.22482e+01       73841.1510     0077
   1.7485019   1.05120e+01       73885.1000     0073
   1.7481962   1.18570e+01       73929.0930     0069
   1.7478906   1.28445e+01       73885.1000     0073
   1.7475852   1.16971e+01       74028.2130     0060
   1.7472798   1.16053e+01       74039.1950     0059
   1.7469746   1.24542e+01       73907.0910     0071
   1.7466694   1.01734e+01       73874.1060     0074
   1.7463644   1.04514e+01       73918.0900     0070
   1.7460595   1.12906e+01       73907.0910     0071
   1.7457546   1.21564e+01       73885.1000     0073
   1.7454499   1.27088e+01       73896.0960     0072
   1.7451453   1.15652e+01       74093.3210     0054
   1.7448408   1.14305e+01       73929.0930     0069
   1.7445364   1.09249e+01       74093.3210     0054
   1.7442321   1.11989e+01       73874.1060     0074
   1.7439280   1.17020e+01       73863.1210     0075
   1.7436239   1.06102e+01       73874.1060     0074
   1.7433199   1.11358e+01       73863.1210     0075
   1.7430161   1.06909e+01       73907.0910     0071
   1.7427123   1.19765e+01       73940.0990     0068
   1.7424086   1.06101e+01       73863.1210     0075
   1.7421051   1.26136e+01       73830.1730     0078
   1.7418017   1.23353e+01       74017.2080     0061
   1.7414983   1.02606e+01       73863.1210     0075
   1.7411951   1.18237e+01       74050.1470     0058
   1.7408920   1.19636e+01       73885.1000     0073
   1.7405890   1.04467e+01       73940.0990     0068
   1.7402860   1.15050e+01       73885.1000     0073
   1.7399832   1.08825e+01       73984.1540     0064
   1.7396805   1.18215e+01       73852.1340     0076
   1.7393779   1.07098e+01       73896.0960     0072
   1.7390754   1.18934e+01       73874.1060     0074
   1.7387731   1.19166e+01       73841.1510     0077
   1.7384708   1.09097e+01       74061.0540     0057
   1.7381686   1.25533e+01       73841.1510     0077
   1.7378665   1.25639e+01       73863.1210     0075
   1.7375646   1.11293e+01       73841.1510     0077
   1.7372627   1.14999e+01       73918.0900     0070
   1.7369609   1.01212e+01       73874.1060     0074
   1.7366593   1.20818e+01       73896.0960     0072
   1.7363578   1.15275e+01       73907.0910     0071
   1.7360563   1.12673e+01       74154.4870     0048
   1.7357550   1.03770e+01       73852.1340     0076
   1.7354537   1.18051e+01       73929.0930     0069
   1.7351526   1.14796e+01       73940.0990     0068
   1.7348516   1.12620e+01       73929.0930     0069
   1.7345507   1.11944e+01       74017.2080     0061
   1.7342499   1.03942e+01       74006.1940     0062
   1.7339491   1.14430e+01       73896.0960     0072
   1.7336485   1.17178e+01       73885.1000     0073
   1.7333480   1.21931e+01       73852.1340     0076
   1.7330476   1.16478e+01       73874.1060     0074
   1.7327473   1.08630e+01       73907.0910     0071
   1.7324472   1.10716e+01       73896.0960     0072
   1.7321471   1.14223e+01       73907.0910     0071
   1.7318471   1.05381e+01       73885.1000     0073
   1.7315472   1.25203e+01       73841.1510     0077
   1.7312474   1.17840e+01       73984.1540     0064
   1.7309478   1.25465e+01       73819.1950     0079
   1.7306482   1.01249e+01       73874.1060     0074
   1.7303487   1.13288e+01       74028.2130     0060
   1.7300494   1.14810e+01       73951.1080     0067
   1.7297501   1.16266e+01       73940.0990     0068
   1.7294510   1.24312e+01       73852.1340     0076
   1.7291519   1.04358e+01       73874.1060     0074
   1.7288530   1.12642e+01       73918.0900     0070
   1.7285541   1.10074e+01       73907.0910     0071
   1.7282554   1.12229e+01       73863.1210     0075
   1.7279568   1.05982e+01       73874.1060     0074
   1.7276582   1.29093e+01       73830.1730     0078
   1.7273598   1.22836e+01       73874.1060     0074
   1.7270615   1.15746e+01       73940.0990     0068
   1.7267633   1.29706e+01       73907.0910     0071
   1.7264651   1.16465e+01       73852.1340     0076
   1.7261671   1.10113e+01       73995.1750     0063
   1.7258692   1.01358e+01       73830.1730     0078
   1.7255714   1.12310e+01       73874.1060     0074
   1.7252737   1.09169e+01       73830.1730     0078
   1.7249761   1.20099e+01       73951.1080     0067
   1.7246786   1.15623e+01       73841.1510     0077
   1.7243812   1.24660e+01       73830.1730     0078
   1.7240839   1.08997e+01       73841.1510     0077
   1.7237867   1.05726e+01       73918.0900     0070
   1.7234896   1.10166e+01       73885.1000     0073
   1.7231926   1.09044e+01       73907.0910     0071
   1.7228957   1.12206e+01       73940.0990     0068
   1.7225989   1.09667e+01       73863.1210     0075
   1.7223022   1.00538e+01       73885.1000     0073
   1.7220057   1.00702e+01       73819.1950     0079
   1.7217092   1.08910e+01       73918.0900     0070
   1.7214128   1.04818e+01       73863.1210     0075
   1.7211165   1.24567e+01       73874.1060     0074
   1.7208204   1.13129e+01       73896.0960     0072
   1.7205243   1.02288e+01       73830.1730     0078
   1.7202283   1.14333e+01       73863.1210     0075
   1.7199325   1.21638e+01       73863.1210     0075
   1.7196367   1.09553e+01       73918.0900     0070
   1.7193410   1.07014e+01       73863.1210     0075
   1.7190455   1.07696e+01       73852.1340     0076
   1.7187500   1.00101e+01       73863.1210     0075
   1.7184546   1.26341e+01       73874.1060     0074
   1.7181594   1.02162e+01       73907.0910     0071
   1.7178642   1.04957e+01       73841.1510     0077
   1.7175692   1.22121e+01       73885.1000     0073
   1.7172742   1.16775e+01       73874.1060     0074
   1.7169794   1.06172e+01       73874.1060     0074
   1.7166846   1.17937e+01       73841.1510     0077
   1.7163900   1.09250e+01       73874.1060     0074
   1.7160954   1.03376e+01       73885.1000     0073
   1.7158010   1.20902e+01       73841.1510     0077
   1.7155066   1.11598e+01       73841.1510     0077
   1.7152124   1.21139e+01       73885.1000     0073
   1.7149182   1.11755e+01       73995.1750     0063
   1.7146242   1.09764e+01       73929.0930     0069
   1.7143302   1.20909e+01       73874.1060     0074
   1.7140364   1.04277e+01       73863.1210     0075
   1.7137427   1.04677e+01       73962.1210     0066
   1.7134490   1.25238e+01       73885.1000     0073
   1.7131555   1.16033e+01       73907.0910     0071
   1.7128620   1.14632e+01       74050.1470     0058
   1.7125687   1.15930e+01       73863.1210     0075
   1.7122755   1.05218e+01       73841.1510     0077
   1.7119823   1.00398e+01       73929.0930     0069
   1.7116893   1.14135e+01       73885.1000     0073
   1.7113963   1.20528e+01       73863.1210     0075
   1.7111035   1.11994e+01       73973.1360     0065
   1.7108108   1.05071e+01       73863.1210     0075
   1.7105181   1.05826e+01       73863.1210     0075
   1.7102256   1.17164e+01       73808.2190     0080
   1.7099332   1.01457e+01       73819.1950     0079
   1.7096408   1.10598e+01       73819.1950     0079
   1.7093486   1.26305e+01       73830.1730     0078
   1.7090564   1.03585e+01       73819.1950     0079
   1.7087644   1.04820e+01       73929.0930     0069
   1.7084725   1.07298e+01       73863.1210     0075
   1.7081806   1.24781e+01       73830.1730     0078
   1.7078889   1.02034e+01       73808.2190     0080
   1.7075973   1.14480e+01       73929.0930     0069
   1.7073057   1.20090e+01       73830.1730     0078
   1.7070143   1.17734e+01       73841.1510     0077
   1.7067229   1.15208e+01       73841.1510     0077
   1.7064317   1.11947e+01       73863.1210     0075
   1.7061406   1.08367e+01       73863.1210     0075
   1.7058495   1.22138e+01       73830.1730     0078
   1.7055586   1.03235e+01       73896.0960     0072
   1.7052677   1.03889e+01       73940.0990     0068
   1.7049770   1.08109e+01       73830.1730     0078
   1.7046863   1.02106e+01       73808.2190     0080
   1.7043958   1.12117e+01       73819.1950     0079
   1.7041053   1.15782e+01       73874.1060     0074
   1.7038150   1.07950e+01       73841.1510     0077
   1.7035247   1.08942e+01       73918.0900     0070
   1.7032346   1.02430e+01       73808.2190     0080
   1.7029445   1.12340e+01       73852.1340     0076
   1.7026546   1.01264e+01       73830.1730     0078
   1.7023647   1.05878e+01       73830.1730     0078
   1.7020750   1.00710e+01       73819.1950     0079
   1.7017853   1.03922e+01       73819.1950     0079
   1.7014958   1.24516e+01       73852.1340     0076
   1.7012063   1.09783e+01       73830.1730     0078
   1.7009169   1.10773e+01       73874.1060     0074
   1.7006277   1.15364e+01       73808.2190     0080
   1.7003385   1.20149e+01       73852.1340     0076
   1.7000495   1.00650e+01       73874.1060     0074
   1.6997605   1.20714e+01       73808.2190     0080
   1.6994716   1.11813e+01       73841.1510     0077
   1.6991828   1.03583e+01       73841.1510     0077
   1.6988942   1.13550e+01       73808.2190     0080
   1.6986056   1.18433e+01       73830.1730     0078
   1.6983171   1.01269e+01       73797.2460     0081
   1.6980287   1.11465e+01       73852.1340     0076
   1.6977405   1.11686e+01       73929.0930     0069
   1.6974523   1.09536e+01       73830.1730     0078
   1.6971642   1.08579e+01       73918.0900     0070
   1.6968762   1.02372e+01       73819.1950     0079
   1.6965883   1.09745e+01       73874.1060     0074
   1.6963005   1.08408e+01       73852.1340     0076
   1.6960128   1.06904e+01       73830.1730     0078
   1.6957252   1.16510e+01       73841.1510     0077
   1.6954377   1.24323e+01       73808.2190     0080
   1.6951503   1.19294e+01       73819.1950     0079
   1.6948630   1.02422e+01       73874.1060     0074
   1.6945758   1.04035e+01       73841.1510     0077
   1.6942887   1.02116e+01       73896.0960     0072
   1.6940017   1.06219e+01       73808.2190     0080
   1.6937148   1.07416e+01       73819.1950     0079
   1.6934280   1.15066e+01       73808.2190     0080
   1.6931412   1.12161e+01       73819.1950     0079
   1.6928546   1.05503e+01       73841.1510     0077
   1.6925681   1.18438e+01       73852.1340     0076
   1.6922817   1.05873e+01       73863.1210     0075
   1.6919953   1.09444e+01       73841.1510     0077
   1.6917091   1.15739e+01       73830.1730     0078
   1.6914229   1.04958e+01       73863.1210     0075
   1.6911369   1.08350e+01       73808.2190     0080
   1.6908510   1.11469e+01       73797.2460     0081
   1.6905651   1.08976e+01       73885.1000     0073
   1.6902794   1.21536e+01       73786.2750     0082
   1.6899937   1.01229e+01       73874.1060     0074
   1.6897081   1.17324e+01       73819.1950     0079
   1.6894227   1.24522e+01       73830.1730     0078
   1.6891373   1.23461e+01       73797.2460     0081
   1.6888520   1.11441e+01       73841.1510     0077
   1.6885669   1.21126e+01       73841.1510     0077
   1.6882818   1.15916e+01       73852.1340     0076
   1.6879968   1.11269e+01       73874.1060     0074
   1.6877119   1.22220e+01       73797.2460     0081
   1.6874271   1.11721e+01       73819.1950     0079
   1.6871424   1.02875e+01       73830.1730     0078
   1.6868578   1.02296e+01       73929.0930     0069
   1.6865733   1.06481e+01       73863.1210     0075
   1.6862889   1.10613e+01       73797.2460     0081
   1.6860046   1.06208e+01       73808.2190     0080
   1.6857204   1.03947e+01       73830.1730     0078
   1.6854363   1.18262e+01       73797.2460     0081
   1.6851523   1.07314e+01       73819.1950     0079
   1.6848684   1.09341e+01       73841.1510     0077
   1.6845845   1.01480e+01       73830.1730     0078
   1.6843008   1.01194e+01       73874.1060     0074
   1.6840171   1.08635e+01       73929.0930     0069
   1.6837336   1.03756e+01       73808.2190     0080
   1.6834502   1.11208e+01       73797.2460     0081
   1.6831668   1.14778e+01       73830.1730     0078
   1.6828835   1.05243e+01       73852.1340     0076
   1.6826004   1.14423e+01       73819.1950     0079
   1.6823173   1.02300e+01       73797.2460     0081
   1.6820343   1.04533e+01       73819.1950     0079
   1.6817515   1.09915e+01       73830.1730     0078
   1.6814687   1.01691e+01       73808.2190     0080
   1.6811860   1.04126e+01       73808.2190     0080
   1.6809034   1.15217e+01       73819.1950     0079
   1.6806209   1.13330e+01       73797.2460     0081
   1.6803385   1.11364e+01       73797.2460     0081
   1.6800562   1.18581e+01       73830.1730     0078
   1.6797740   1.19639e+01       73852.1340     0076
   1.6794919   1.10212e+01       73874.1060     0074
   1.6792099   1.11030e+01       73885.1000     0073
   1.6789279   1.12119e+01       73841.1510     0077
   1.6786461   1.06576e+01       73808.2190     0080
   1.6783644   1.27762e+01       73797.2460     0081
   1.6780827   1.03030e+01       73808.2190     0080
   1.6778012   1.12487e+01       73885.1000     0073
   1.6775197   1.04481e+01       73830.1730     0078
   1.6772384   1.05460e+01       73819.1950     0079
   1.6769571   1.10799e+01       73819.1950     0079
   1.6766759   1.00094e+01       73885.1000     0073
   1.6763948   1.10037e+01       73830.1730     0078
   1.6761139   1.09536e+01       73808.2190     0080
   1.6758330   1.02143e+01       73808.2190     0080
   1.6755522   1.02713e+01       73951.1080     0067
   1.6752715   1.08902e+01       73819.1950     0079
   1.6749909   1.24480e+01       73786.2750     0082
   1.6747104   1.17993e+01       73819.1950     0079
   1.6744299   1.10107e+01       73940.0990     0068
   1.6741496   1.20722e+01       73819.1950     0079
   1.6738694   1.13661e+01       73797.2460     0081
   1.6735892   1.05542e+01       73819.1950     0079
   1.6733092   1.04405e+01       73874.1060     0074
   1.6730292   1.05937e+01       73808.2190     0080
   1.6727494   1.00607e+01       73830.1730     0078
   1.6724696   1.01150e+01       73841.1510     0077
   1.6721900   1.18086e+01       73808.2190     0080
   1.6719104   1.11863e+01       73885.1000     0073
   1.6716309   1.03868e+01       73819.1950     0079
   1.6713515   1.06034e+01       73819.1950     0079
   1.6710722   1.15021e+01       73819.1950     0079
   1.6707930   1.20807e+01       73808.2190     0080
   1.6705139   1.08891e+01       73830.1730     0078
   1.6702349   1.01437e+01       73841.1510     0077
   1.6699560   1.07526e+01       73863.1210     0075
   1.6696771   1.01567e+01       73819.1950     0079
   1.6693984   1.19440e+01       73929.0930     0069
   1.6691198   1.03439e+01       73852.1340     0076
   1.6688412   1.22825e+01       73819.1950     0079
   1.6685628   1.15538e+01       73797.2460     0081
   1.6682844   1.15677e+01       73819.1950     0079
   1.6680061   1.20699e+01       73830.1730     0078
   1.6677279   1.00256e+01       73819.1950     0079
   1.6674499   1.10746e+01       73841.1510     0077
   1.6671719   1.15142e+01       73819.1950     0079
   1.6668940   1.15323e+01       73819.1950     0079
   1.6666162   1.03397e+01       73819.1950     0079
   1.6663384   1.15645e+01       73830.1730     0078
   1.6660608   1.18290e+01       73852.1340     0076
   1.6657833   1.15912e+01       73841.1510     0077
   1.6655059   1.08249e+01       73830.1730     0078
   1.6652285   1.05616e+01       73808.2190     0080
   1.6649513   1.11706e+01       73830.1730     0078
   1.6646741   1.13691e+01       73841.1510     0077
   1.6643970   1.13854e+01       73808.2190     0080
   1.6641201   1.13741e+01       73830.1730     0078
   1.6638432   1.02458e+01       73841.1510     0077
   1.6635664   1.06047e+01       73830.1730     0078
   1.6632897   1.10087e+01       73808.2190     0080
   1.6630131   1.08686e+01       73885.1000     0073
   1.6627366   1.23735e+01       73819.1950     0079
   1.6624601   1.17402e+01       73874.1060     0074
   1.6621838   1.02289e+01       73841.1510     0077
   1.6619076   1.22602e+01       73830.1730     0078
   1.6616314   1.02578e+01       73830.1730     0078
   1.6613554   1.20198e+01       73830.1730     0078
   1.6610794   1.19752e+01       73874.1060     0074
   1.6608035   1.10608e+01       73808.2190     0080
   1.6605277   1.11535e+01       73819.1950     0079
   1.6602521   1.07760e+01       73852.1340     0076
   1.6599765   1.17295e+01       73830.1730     0078
   1.6597010   1.03452e+01       73896.0960     0072
   1.6594255   1.14022e+01       73819.1950     0079
   1.6591502   1.10452e+01       73863.1210     0075
   1.6588750   1.01707e+01       73885.1000     0073
   1.6585998   1.16526e+01       73819.1950     0079
   1.6583248   1.01342e+01       73874.1060     0074
   1.6580498   1.08482e+01       73830.1730     0078
   1.6577750   1.11698e+01       73830.1730     0078
   1.6575002   1.19232e+01       73819.1950     0079
   1.6572255   1.08915e+01       73852.1340     0076
   1.6569509   1.22315e+01       73797.2460     0081
   1.6566764   1.19480e+01       73819.1950     0079
   1.6564020   1.05253e+01       73830.1730     0078
   1.6561277   1.04544e+01       73819.1950     0079
   1.6558534   1.20980e+01       73819.1950     0079
   1.6555793   1.23384e+01       73808.2190     0080
   1.6553053   1.16189e+01       73830.1730     0078
   1.6550313   1.13331e+01       73830.1730     0078
   1.6547574   1.11592e+01       73841.1510     0077
   1.6544837   1.14401e+01       73819.1950     0079
   1.6542100   1.08773e+01       73885.1000     0073
   1.6539364   1.20190e+01       73896.0960     0072
   1.6536629   1.01651e+01       73841.1510     0077
   1.6533894   1.01430e+01       73874.1060     0074
   1.6531161   1.13036e+01       73841.1510     0077
   1.6528429   1.19805e+01       73885.1000     0073
   1.6525697   1.00677e+01       73874.1060     0074
   1.6522967   1.05293e+01       73819.1950     0079
   1.6520237   1.09021e+01       73819.1950     0079
   1.6517509   1.07068e+01       73830.1730     0078
   1.6514781   1.20352e+01       73808.2190     0080
   1.6512054   1.10681e+01       73830.1730     0078
   1.6509328   1.11215e+01       73841.1510     0077
   1.6506603   1.13558e+01       73874.1060     0074
   1.6503878   1.08678e+01       73841.1510     0077
   1.6501155   1.11300e+01       73874.1060     0074
   1.6498433   1.11653e+01       73852.1340     0076
   1.6495711   1.15475e+01       73830.1730     0078
   1.6492990   1.22140e+01       73830.1730     0078
   1.6490271   1.21972e+01       73808.2190     0080
   1.6487552   1.08136e+01       73830.1730     0078
   1.6484834   1.10006e+01       73819.1950     0079
   1.6482117   1.12630e+01       73852.1340     0076
   1.6479401   1.01351e+01       73819.1950     0079
   1.6476685   1.00083e+01       73896.0960     0072
   1.6473971   1.03436e+01       73863.1210     0075
   1.6471258   1.18927e+01       73874.1060     0074
   1.6468545   1.02498e+01       73852.1340     0076
   1.6465833   1.22958e+01       73841.1510     0077
   1.6463123   1.23213e+01       73819.1950     0079
   1.6460413   1.02388e+01       73852.1340     0076
   1.6457704   1.20845e+01       73830.1730     0078
   1.6454996   1.04987e+01       73841.1510     0077
   1.6452288   1.01134e+01       73830.1730     0078
   1.6449582   1.10787e+01       73852.1340     0076
   1.6446877   1.02437e+01       73863.1210     0075
   1.6444172   1.17106e+01       73830.1730     0078
   1.6441468   1.04173e+01       73907.0910     0071
   1.6438766   1.25034e+01       73830.1730     0078
   1.6436064   1.03776e+01       73841.1510     0077
   1.6433363   1.04029e+01       73896.0960     0072
   1.6430663   1.00326e+01       73863.1210     0075
   1.6427963   1.08986e+01       73830.1730     0078
   1.6425265   1.08066e+01       73830.1730     0078
   1.6422568   1.02928e+01       73863.1210     0075
   1.6419871   1.01553e+01       73852.1340     0076
   1.6417175   1.17981e+01       73896.0960     0072
   1.6414481   1.04209e+01       73940.0990     0068
   1.6411787   1.13095e+01       73863.1210     0075
   1.6409094   1.02905e+01       73841.1510     0077
   1.6406401   1.15695e+01       73874.1060     0074
   1.6403710   1.11868e+01       73863.1210     0075
   1.6401020   1.14999e+01       73940.0990     0068
   1.6398330   1.05036e+01       73885.1000     0073
   1.6395642   1.02688e+01       73896.0960     0072
   1.6392954   1.01015e+01       73951.1080     0067
   1.6390267   1.01506e+01       73841.1510     0077
   1.6387581   1.13504e+01       73885.1000     0073
   1.6384896   1.17711e+01       73830.1730     0078
   1.6382212   1.15343e+01       73863.1210     0075
   1.6379529   1.03908e+01       73852.1340     0076
   1.6376846   1.13536e+01       73830.1730     0078
   1.6374165   1.16156e+01       73808.2190     0080
   1.6371484   1.04368e+01       73874.1060     0074
   1.6368804   1.04398e+01       73841.1510     0077
   1.6366125   1.06283e+01       73962.1210     0066
   1.6363447   1.18156e+01       73830.1730     0078
   1.6360770   1.03354e+01       73841.1510     0077
   1.6358094   1.21683e+01       73819.1950     0079
   1.6355418   1.05033e+01       73841.1510     0077
   1.6352744   1.11997e+01       73819.1950     0079
   1.6350070   1.07812e+01       73863.1210     0075
   1.6347397   1.14367e+01       73863.1210     0075
   1.6344725   1.11413e+01       73841.1510     0077
   1.6342054   1.15580e+01       73885.1000     0073
   1.6339384   1.10476e+01       73830.1730     0078
   1.6336715   1.01824e+01       73863.1210     0075
   1.6334046   1.10329e+01       73896.0960     0072
   1.6331379   1.18342e+01       73841.1510     0077
   1.6328712   1.15035e+01       73885.1000     0073
   1.6326046   1.10772e+01       73852.1340     0076
   1.6323381   1.06340e+01       73863.1210     0075
   1.6320717   1.15682e+01       73852.1340     0076
   1.6318054   1.09101e+01       73830.1730     0078
   1.6315391   1.12378e+01       73852.1340     0076
   1.6312730   1.12667e+01       73852.1340     0076
   1.6310069   1.00128e+01       73896.0960     0072
   1.6307409   1.14076e+01       73852.1340     0076
   1.6304751   1.11870e+01       73852.1340     0076
   1.6302093   1.05609e+01       73852.1340     0076
   1.6299435   1.14562e+01       73863.1210     0075
   1.6296779   1.00150e+01       73885.1000     0073
   1.6294124   1.16625e+01       73841.1510     0077
   1.6291469   1.10590e+01       73863.1210     0075
   1.6288816   1.09278e+01       73907.0910     0071
   1.6286163   1.09892e+01       73863.1210     0075
   1.6283511   1.00438e+01       73852.1340     0076
   1.6280860   1.01696e+01       73874.1060     0074
   1.6278209   1.00090e+01       73852.1340     0076
   1.6275560   1.01157e+01       73907.0910     0071
   1.6272912   1.00194e+01       73863.1210     0075
   1.6270264   1.09317e+01       73885.1000     0073
   1.6267617   1.19649e+01       73852.1340     0076
   1.6264971   1.17912e+01       73841.1510     0077
   1.6262326   1.16371e+01       73863.1210     0075
   1.6259682   1.05301e+01       73896.0960     0072
   1.6257039   1.22980e+01       73918.0900     0070
   1.6254396   1.04647e+01       73874.1060     0074
   1.6251754   1.10880e+01       73852.1340     0076
   1.6249114   1.01094e+01       73852.1340     0076
   1.6246474   1.06071e+01       73852.1340     0076
   1.6243835   1.12267e+01       73830.1730     0078
   1.6241197   1.19321e+01       73874.1060     0074
   1.6238559   1.19613e+01       73830.1730     0078
   1.6235923   1.08073e+01       73863.1210     0075
   1.6233287   1.04738e+01       73852.1340     0076
   1.6230652   1.15143e+01       73863.1210     0075
   1.6228018   1.05184e+01       73852.1340     0076
   1.6225385   1.20159e+01       73863.1210     0075
   1.6222753   1.00666e+01       73874.1060     0074
   1.6220122   1.00382e+01       73874.1060     0074
   1.6217491   1.05315e+01       73841.1510     0077
   1.6214862   1.19351e+01       73863.1210     0075
   1.6212233   1.18508e+01       73896.0960     0072
   1.6209605   1.05152e+01       73896.0960     0072
   1.6206978   1.20477e+01       73863.1210     0075
   1.6204352   1.16194e+01       73874.1060     0074
   1.6201726   1.02302e+01       73940.0990     0068
   1.6199102   1.15416e+01       73863.1210     0075
   1.6196478   1.15038e+01       73918.0900     0070
   1.6193855   1.02974e+01       73940.0990     0068
   1.6191233   1.28882e+01       73896.0960     0072
   1.6188612   1.14485e+01       73896.0960     0072
   1.6185992   1.14960e+01       73841.1510     0077
   1.6183372   1.12628e+01       73885.1000     0073
   1.6180754   1.08667e+01       73863.1210     0075
   1.6178136   1.17490e+01       73863.1210     0075
   1.6175519   1.03082e+01       73852.1340     0076
   1.6172903   1.16728e+01       73951.1080     0067
   1.6170288   1.19281e+01       73863.1210     0075
   1.6167673   1.09815e+01       73841.1510     0077
   1.6165060   1.11565e+01       73896.0960     0072
   1.6162447   1.00133e+01       73841.1510     0077
   1.6159835   1.19118e+01       73841.1510     0077
   1.6157224   1.02866e+01       73841.1510     0077
   1.6154614   1.17311e+01       73896.0960     0072
   1.6152005   1.11782e+01       73863.1210     0075
   1.6149397   1.24705e+01       73907.0910     0071
   1.6146789   1.03102e+01       73874.1060     0074
   1.6144182   1.16458e+01       73863.1210     0075
   1.6141576   1.11168e+01       73863.1210     0075
   1.6138971   1.13966e+01       73863.1210     0075
   1.6136367   1.14847e+01       73874.1060     0074
   1.6133764   1.06765e+01       73852.1340     0076
   1.6131161   1.00368e+01       73852.1340     0076
   1.6128559   1.11153e+01       73852.1340     0076
   1.6125958   1.01392e+01       73874.1060     0074
   1.6123358   1.11862e+01       73852.1340     0076
   1.6120759   1.11262e+01       73907.0910     0071
   1.6118161   1.22049e+01       73852.1340     0076
   1.6115563   1.07740e+01       73863.1210     0075
   1.6112967   1.06676e+01       73929.0930     0069
   1.6110371   1.04971e+01       73841.1510     0077
   1.6107776   1.08784e+01       73874.1060     0074
   1.6105181   1.03800e+01       73918.0900     0070
   1.6102588   1.19989e+01       73951.1080     0067
   1.6099996   1.04363e+01       73863.1210     0075
   1.6097404   1.16887e+01       73874.1060     0074
   1.6094813   1.11160e+01       73874.1060     0074
   1.6092223   1.03655e+01       73841.1510     0077
   1.6089634   1.17257e+01       73841.1510     0077
   1.6087046   1.02403e+01       73874.1060     0074
   1.6084458   1.05740e+01       73874.1060     0074
   1.6081871   1.06923e+01       73885.1000     0073
   1.6079285   1.03191e+01       73896.0960     0072
   1.6076700   1.04204e+01       73863.1210     0075
   1.6074116   1.07832e+01       73885.1000     0073
   1.6071533   1.06341e+01       73863.1210     0075
   1.6068950   1.05071e+01       74114.2920     0052
   1.6066369   1.05520e+01       73962.1210     0066
   1.6063788   1.13839e+01       73852.1340     0076
   1.6061208   1.00714e+01       73874.1060     0074
   1.6058629   1.00378e+01       73962.1210     0066
   1.6056050   1.07263e+01       73885.1000     0073
   1.6053473   1.11457e+01       73929.0930     0069
   1.6050896   1.00460e+01       73852.1340     0076
   1.6048320   1.15859e+01       73874.1060     0074
   1.6045745   1.00495e+01       73907.0910     0071
   1.6043171   1.04449e+01       73984.1540     0064
   1.6040597   1.15884e+01       73885.1000     0073
   1.6038025   1.09916e+01       73863.1210     0075
   1.6035453   1.01700e+01       73918.0900     0070
   1.6032882   1.10481e+01       73863.1210     0075
   1.6030312   1.03455e+01       74082.6580     0055
   1.6027743   1.17613e+01       73874.1060     0074
   1.6025174   1.01431e+01       73995.1750     0063
   1.6022606   1.04579e+01       73896.0960     0072
   1.6020040   1.04153e+01       73951.1080     0067
   1.6017474   1.08551e+01       73863.1210     0075
   1.6014908   1.01640e+01       73874.1060     0074
   1.6012344   1.04644e+01       73852.1340     0076
   1.6009781   1.05120e+01       73841.1510     0077
   1.6007218   1.10115e+01       73995.1750     0063
   1.6004656   1.15823e+01       73863.1210     0075
